ticker,comp_name,exchange,per_end_date,per_type,filing_date,filing_type,zacks_sector_code,lterm_debt_net_tot,eps_diluted_net_basic
LLY,Eli Lilly,NYSE,2024-06-30,Q,2024-08-08,10-Q,4.0,5788.3,3.28
LLAP,Terran Orbital,NYSE,2024-06-30,Q,2024-08-12,10-Q,10.0,-4.828,-0.17
LRHC,La Rosa Holdings Corp.,NASDAQ,2024-06-30,Q,2024-08-15,10-Q,9.0,2.2474,-0.16
LYFT,Lyft,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,395.386,0.01
LYB,LyondellBasell Industries,NYSE,2024-06-30,Q,2024-08-02,10-Q,6.0,-31.0,2.82
LXU,Lsb Industries,NYSE,2024-06-30,Q,2024-08-01,10-Q,9.0,-95.141,0.13
CZFS,Citizens Financial Services,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-5.0,1.11
LXRX,Lexicon Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,4.0,99.499,-0.17
CZNC,Citizens & Northern Corp,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,47.331,0.4
LXP,LXP Industrial Trust,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,-198.932,0.01
LXFR,Luxfer,NYSE,2024-06-30,Q,2024-07-30,10-Q,7.0,74.0,-0.02
LXEO,"Lexeo Therapeutics, Inc.",NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,-0.183,-0.64
CZR,Caesars Entertainment,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,2.0,-13.0,-0.56
CZWI,Citizens Community Bancorp,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-20.53,0.35
D,Dominion Energy,NYSE,2024-06-30,Q,2024-08-01,10-Q,14.0,1609.0,0.65
CYTK,Cytokinetics,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,4.0,-3.81,-1.31
MAMO,Massimo Group,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,2.0,-0.0232,0.07
CYAN,Cyanotech,NASDAQ Other OTC,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.063,-0.17
MAIN,Main Street Capital,NYSE,2024-06-30,Q,2024-08-09,10-Q,13.0,401.2,1.19
MAC,The Macerich Company,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,30.832,1.16
MAA,MidAmerica Apartment Communities,NYSE,2024-06-30,Q,2024-08-01,10-Q,13.0,344.551,0.86
MA,Mastercard,NYSE,2024-06-30,Q,2024-07-31,10-Q,16.0,-17.0,3.5
CYH,Community Health Systems,NYSE,2024-06-30,Q,2024-07-25,10-Q,4.0,107.0,-0.1
LZ,LegalZoom.com,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,7.0,-0.013,0.01
LYV,Live Nation Entertainment,NYSE,2024-06-30,Q,2024-07-30,10-Q,2.0,-376.246,1.03
LYTS,LSI Industries,NASDAQ,2024-06-30,Q,2024-09-11,10-Q,8.0,18.704,0.18
CYRX,CryoPort,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,15.0,-0.216,-1.62
LYTS,LSI Industries,NASDAQ,2024-06-30,A,2024-09-11,10-K,8.0,18.704,0.83
LVS,Las Vegas Sands,NYSE,2024-06-30,Q,2024-07-26,10-Q,2.0,-212.0,0.48
LVO,LiveOne,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,2.0,-0.17,-0.02
ZEO,ZEO ENERGY CORP,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,12.0,-0.1986,0.03
LTH,Life Time Group Holdings,NYSE,2024-06-30,Q,2024-08-01,10-Q,4.0,-88.75,0.26
DAVA,Endava,NYSE,2024-06-30,A,2024-09-19,10-K,10.0,183.5676,0.3652
LTC,LTC Properties,NYSE,2024-06-30,Q,2024-07-29,10-Q,13.0,-30.5,0.44
LSTR,Landstar System,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,15.0,-14.907,1.48
DAY,"Dayforce, Inc.",NYSE,2024-06-30,Q,2024-07-31,10-Q,10.0,5.3,-0.01
LSEA,Landsea Homes,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,13.0,528.452,0.08
DBD,"Diebold Nixdorf, Incorporated",NYSE,2024-06-30,Q,2024-08-07,10-Q,10.0,39.5,0.4
LSBK,Lake Shore Bancorp,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,13.0,-12.045,0.19
DBGI,Digital Brands Group,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,3.0,-1.6889,-2.08
LSAK,"Lesaka Technologies, Inc.",NASDAQ,2024-06-30,Q,2024-09-11,10-Q,16.0,3.655,-0.08
LSAK,"Lesaka Technologies, Inc.",NASDAQ,2024-06-30,A,2024-09-11,10-K,16.0,3.655,-0.27
LRN,Stride,NYSE,2024-06-30,Q,2024-08-07,10-Q,2.0,-40.919,1.44
LRN,Stride,NYSE,2024-06-30,A,2024-08-07,10-K,2.0,-40.919,4.69
LTRPA,Liberty TripAdvisor,NASDAQ Other OTC,2024-06-30,Q,2024-08-06,10-Q,10.0,895.0,0.63
LTRPB,Liberty TripAdvisor,NASDAQ Other OTC,2024-06-30,Q,2024-08-06,10-Q,10.0,895.0,0.63
LVLU,Lulu's Fashion Lounge,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,3.0,-29.056,-0.26
LUXH,LuxUrban Hotels Inc.,NASDAQ,2024-06-30,Q,2024-09-25,10-Q,2.0,2.5858,-0.41
LUVU,Luvu Brands,NASDAQ Other OTC,2024-06-30,Q,2024-09-30,10-Q,2.0,-0.409,0.0
DAL,Delta Air Lines,NYSE,2024-06-30,Q,2024-07-11,10-Q,15.0,-2149.0,2.01
LUVU,Luvu Brands,NASDAQ Other OTC,2024-06-30,A,2024-09-30,10-K,2.0,-0.409,-0.01
LUV,Southwest Airlines,NYSE,2024-06-30,Q,2024-07-29,10-Q,15.0,-16.0,0.58
LUNR,"Intuitive Machines, Inc.",NASDAQ,2024-06-30,Q,2024-08-13,10-Q,11.0,-5.0,0.29
LUNG,Pulmonx,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,4.0,-0.046,-0.39
LILA,Liberty Latin America,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,10.0,-181.9,-0.22
DAN,Dana,NYSE,2024-06-30,Q,2024-07-31,10-Q,5.0,-30.0,0.11
DAR,Darling Ingredients,NYSE,2024-06-30,Q,2024-08-07,10-Q,1.0,-26.9181,0.49
LTRY,Lottery.com,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,2.0,0.965,-1.47
LTRX,Lantronix,NASDAQ,2024-06-30,Q,2024-09-09,10-Q,10.0,-3.075,0.01
DARE,Dare Bioscience,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,-0.2687,1.52
LTRX,Lantronix,NASDAQ,2024-06-30,A,2024-09-09,10-K,10.0,-3.075,-0.12
LUMN,Lumen Technologies,NYSE,2024-06-30,Q,2024-08-06,10-Q,16.0,-872.0,-0.05
LII,Lennox International,NYSE,2024-06-30,Q,2024-07-24,10-Q,8.0,-29.9,6.87
LIFW,"MSP Recovery, Inc.",NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,6.747,-1.49
KULR,KULR Technology Group,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-12,10-Q,10.0,0.2048,-0.03
DNMR,Danimer Scientific,NYSE,2024-06-30,Q,2024-08-08,10-Q,7.0,4.099,-0.19
KTOS,Kratos Defense & Security Solutions,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,11.0,-48.2,0.05
KTCC,Key Tronic,NASDAQ,2024-06-30,Q,2024-10-15,10-Q,10.0,-9.712,-0.18
KTCC,Key Tronic,NASDAQ,2024-06-30,A,2024-10-15,10-K,10.0,-9.712,-0.26
KTB,Kontoor Brands,NYSE,2024-06-30,Q,2024-08-01,10-Q,2.0,-35.0,0.92
KSCP,Knightscope,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,16.0,2.644,-2.5
DNUT,Krispy Kreme,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,1.0,58.203,-0.03
KRT,Karat Packaging,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,7.0,-0.555,0.45
KRP,Kimbell Royalty,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,-28.4402,0.11
KURA,Kura Oncology,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,8.576,-0.59
ZG,Zillow Group Class A,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,-89.0,-0.07
LADR,Ladder Capital Corp,NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,3378.099,0.26
LAD,Lithia Motors,NYSE,2024-06-30,Q,2024-08-08,10-Q,3.0,1369.201,7.87
DMRC,Digimarc,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,7.0,-0.018,-0.43
LAB,STANDARD BIOTLS,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,-8.192,-0.12
L,Loews,NYSE,2024-06-30,Q,2024-07-29,10-Q,13.0,561.0,1.67
KZR,Kezar Life Sciences,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,7.589,-0.3
KYTX,"Kyverna Therapeutics, Inc.",NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,-0.467,-0.67
DNA,Ginkgo Bioworks,NYSE,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.494,-4.4
KYMR,Kymera Therapeutics,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.642,-0.58
KWR,Quaker Houghton,NYSE,2024-06-30,Q,2024-08-05,10-Q,6.0,-13.673,1.94
DNB,Dun & Bradstreet,NYSE,2024-06-30,Q,2024-08-01,10-Q,16.0,87.2002,-0.04
KW,Kennedy-Wilson,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-70.3,-0.43
KVYO,"Klaviyo, Inc.",NYSE,2024-06-30,Q,2024-08-07,10-Q,16.0,-0.011,-0.02
KVUE,Kenvue Inc.,NYSE,2024-06-30,Q,2024-08-06,10-Q,1.0,8.0,0.03
DOC,"Healthpeak Properties, Inc.",NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,748.037,0.21
KRO,Kronos Worldwide,NYSE,2024-06-30,Q,2024-08-07,10-Q,6.0,1.1,0.17
DOV,Dover,NYSE,2024-06-30,Q,2024-07-25,10-Q,7.0,2960.914,2.04
KNX,KnightSwift Transportation,NYSE,2024-06-30,Q,2024-07-31,10-Q,15.0,-121.747,0.13
KNW,Know Labs,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,16.0,3.5432,-0.05
DOW,Dow,NYSE,2024-06-30,Q,2024-07-26,10-Q,6.0,1213.0,0.62
KNTK,KINETIK HLDGS,NYSE,2024-06-30,Q,2024-08-09,10-Q,12.0,-159.286,0.54
KNSL,Kinsale Capital Group,NYSE,2024-06-30,Q,2024-07-25,10-Q,13.0,183.984,3.97
KNF,Knife River Corporation,NYSE,2024-06-30,Q,2024-08-06,10-Q,8.0,-3.503,1.37
KN,Knowles,NYSE,2024-06-30,Q,2024-07-31,10-Q,10.0,-1.3,-2.9
DPZ,Domino's Pizza,NYSE,2024-06-30,Q,2024-07-18,10-Q,3.0,-14.764,4.03
KMT,Kennametal,NYSE,2024-06-30,Q,2024-08-12,10-Q,7.0,595.98,0.47
ZI,ZoomInfo Technologies,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,10.0,-5.6,-0.07
KMT,Kennametal,NYSE,2024-06-30,A,2024-08-12,10-K,7.0,595.98,1.37
KMPR,Kemper,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,-11.6,1.16
KO,Coca-Cola,NYSE,2024-06-30,Q,2024-07-29,10-Q,1.0,2098.0,0.56
KRNY,Kearny Financial,NASDAQ,2024-06-30,Q,2024-08-23,10-Q,13.0,252.5,-1.45
DOCN,DigitalOcean,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,-2.72,0.2
KRNY,Kearny Financial,NASDAQ,2024-06-30,A,2024-08-23,10-K,13.0,252.5,-1.39
KRMD,KORU Medical Systems Inc.,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.3143,-0.02
KRG,Kite Realty Group Trust,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,193.165,-0.22
KREF,KKR Real Estate Finance Trust,NYSE,2024-06-30,Q,2024-07-22,10-Q,13.0,-507.755,0.29
KPTI,Karyopharm Therapeutics,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,83.3,-0.2
KOS,Kosmos Energy,NYSE,2024-06-30,Q,2024-08-05,10-Q,12.0,215.43,0.12
KORE,Cerberus Telecom Acquisition,NYSE,2024-06-30,Q,2024-08-14,10-Q,10.0,-1.675,-3.36
KOP,Koppers,NYSE,2024-06-30,Q,2024-08-08,10-Q,6.0,150.6,1.25
DORM,Dorman Products,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,5.0,-6.25,1.53
KODK,Kodak,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,-17.0,0.23
DMAC,DiaMedica Therapeutics,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.003,-0.13
DHX,DHI Group,NYSE,2024-06-30,Q,2024-08-07,10-Q,10.0,-3.0,0.02
LFUS,Littelfuse,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,10.0,-5.101,1.82
LFT,Lument Finance Trust,NYSE,2024-06-30,Q,2024-08-12,10-Q,13.0,-152.083,0.07
LFST,LifeStance Health Group,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-1.463,-0.06
LFMD,LifeMD,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.3146,-0.19
DIN,Dine Brands Global,NYSE,2024-06-30,Q,2024-08-07,10-Q,3.0,-3.08,1.5
DINO,HF Sinclair,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,-5.196,0.79
LEU,Centrus Energy,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-07,10-Q,6.0,112.7,1.89
DIOD,Diodes,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,10.0,-66.819,0.17
LESL,Leslies,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,1.0,-6.075,0.33
DIS,Disney,NYSE,2024-06-30,Q,2024-08-07,10-Q,2.0,-597.0,1.43
DHR,Danaher,NYSE,2024-06-30,Q,2024-07-23,10-Q,9.0,15.0,1.22
DGX,Quest Diagnostics,NYSE,2024-06-30,Q,2024-07-24,10-Q,4.0,-301.0,2.03
LICY,Li-Cycle Holdings Corp.,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,75.0,-0.36
DH,Definitive Healthcare,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,4.0,-6.875,-1.81
LHX,L3Harris Technologies,NYSE,2024-06-30,Q,2024-07-26,10-Q,11.0,-363.0,1.92
LH,Labcorp,NYSE,2024-06-30,Q,2024-08-02,10-Q,4.0,19.8001,2.43
DHC,Diversified Healthcare Trust,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,13.0,58.414,-0.41
AATC,Autoscope Technologies,NASDAQ Other OTC,2024-06-30,Q,2024-08-08,10-Q,16.0,-0.031,0.28
ZEUS,Olympic Steel,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,6.0,-0.603,0.66
LGIQ,Logiq,NASDAQ Other OTC,2024-06-30,Q,2024-09-26,10-Q,3.0,0.01,-0.0015
LGIH,LGI Homes,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,13.0,-46.694,2.48
LGF.B,Lions Gate Entertainment,NYSE,2024-06-30,Q,2024-08-08,10-Q,2.0,-214.5001,-0.25
LGF.A,Lions Gate Entertainment,NYSE,2024-06-30,Q,2024-08-08,10-Q,2.0,-214.5001,-0.25
LEGH,Legacy Housing,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,11.861,0.65
DIT,AMCON Distributing,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-07-18,10-Q,3.0,-2.278,2.46
LBRDK,Liberty Broadband,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-82.0,1.36
LBRDA,Liberty Broadband,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-82.0,1.36
DLOC,Carbon Sciences,NASDAQ Other OTC,2024-06-30,Q,2024-08-12,10-Q,10.0,0.685,0.0003
DLPN,Dolphin Digital Media,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,16.0,1.6215,-0.08
LAZR,Luminar Technologies,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,5.0,617.046,-0.29
LAZ,"Lazard, Inc.",NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,162.937,0.49
DLR,Digital Realty Trust,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,-730.834,0.2
LAW,CS Disco,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,-0.02,-0.18
LAUR,Laureate Education,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,2.0,66.53,0.83
LATG,Chenghe Acquisition I Co.,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,17.0,0.7235,0.02
DLX,Deluxe,NYSE,2024-06-30,Q,2024-08-02,10-Q,16.0,-37.369,0.46
LARK,Landmark Bancorp,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,13.0,66.668,0.55
LAND,Gladstone Land,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-24.949,-0.19
DM,Desktop Metal,NYSE,2024-06-30,Q,2024-07-30,10-Q,7.0,-0.158,-3.13
LANC,Lancaster Colony,NASDAQ,2024-06-30,Q,2024-08-22,10-Q,1.0,-1.958,1.27
LANC,Lancaster Colony,NASDAQ,2024-06-30,A,2024-08-22,10-K,1.0,-1.958,5.76
LAMR,Lamar Advertising,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-82.063,1.34
LBTYA,Liberty Global Ltd,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,2.0,14740.8,0.71
LBTYB,Liberty Global Ltd,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,2.0,14740.8,0.71
LBTYK,Liberty Global Ltd,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,2.0,14740.8,0.71
LEE,Lee Enterprises,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,1.0,-3.015,-0.73
ZYXI,Zynex,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,4.0,-0.148,0.04
LECO,Lincoln Electric,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,7.0,-0.339,1.77
DJCO,Daily Journal,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,1.0,-47.619,16.96
LEAT,Leatt,NASDAQ Other OTC,2024-06-30,Q,2024-08-09,10-Q,2.0,0.0156,-0.16
LEA,Lear,NYSE,2024-06-30,Q,2024-07-25,10-Q,5.0,2743.5,3.02
DK,Delek US Holdings,NYSE,2024-06-30,Q,2024-08-07,10-Q,12.0,-133.8999,-0.58
LDWY,"Lendway, Inc.",NASDAQ,2024-06-30,Q,2024-08-19,10-Q,16.0,15.785,-0.42
AAT,American Assets Trust,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,1699.924,0.2
LDI,loanDepot,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-298.832,-0.18
DKNG,DraftKings,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,2.0,1255.086,0.1
LCUT,Lifetime Brands,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-29.486,-0.85
LCTX,Lineage Cell Therapeutics,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-08,10-Q,4.0,-0.027,-0.03
LCNB,LCNB,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,49.01,0.07
LCII,LCI Industries,NYSE,2024-06-30,Q,2024-08-06,10-Q,5.0,-15.007,2.4
LCID,Lucid Group,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,5.0,-6.195,-0.34
LC,LendingClub,NYSE,2024-06-30,Q,2024-08-01,10-Q,13.0,-14.211,0.13
DLHC,DLH,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,16.0,-12.869,0.08
DKL,Delek Logistics Partners,NYSE,2024-06-30,Q,2024-08-07,10-Q,12.0,-129.0499,0.87
MAN,ManpowerGroup,NYSE,2024-06-30,Q,2024-08-02,10-Q,16.0,-0.5,1.24
III,Information Services Group,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,16.0,-5.0,0.04
FCX,FreeportMcMoRan,NYSE,2024-06-30,Q,2024-08-07,10-Q,6.0,8658.0,0.42
GLDD,Great Lakes Dredge & Dock,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,8.0,9.012,0.11
FDBC,Fidelity D&D Bancorp,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,13.0,-0.109,0.86
GLAD,Gladstone Capital,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,18.0,0.88
GL,Globe Life,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,102.732,2.83
FDP,Fresh Del Monte Produce,NYSE,2024-06-30,Q,2024-08-02,10-Q,1.0,-115.0,1.12
GKOS,Glaukos,NYSE,2024-06-30,Q,2024-08-02,10-Q,4.0,-0.423,-1.0
GIPR,Generation Income Properties,NASDAQ,2024-06-30,Q,2024-08-15,10-Q,13.0,-1.5445,-0.42
GILD,Gilead Sciences,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-1851.0,1.29
FDUS,Fidus Investment,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,13.0,32.5,0.75
GIFT,"RDE, Inc.",NASDAQ,2024-06-30,Q,2024-08-14,10-Q,10.0,1.3924,-0.3
GIFI,Gulf Island Fabrication,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,12.0,18.925,0.11
FCCO,First Community,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,13.0,-40.0,0.42
FCF,First Commonwealth Financial,NYSE,2024-06-30,Q,2024-08-09,10-Q,13.0,-50.661,0.36
FCFS,FirstCash,NASDAQ,2024-06-30,Q,2024-07-29,10-Q,16.0,82.0,1.08
GM,General Motors,NYSE,2024-06-30,Q,2024-07-23,10-Q,5.0,5466.0,2.55
GLXZ,Galaxy Gaming,NASDAQ Other OTC,2024-06-30,Q,2024-08-12,10-Q,2.0,-0.4895,0.01
FCHS,First Choice Healthcare Solutions,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,4.0,1.2836,-0.06
GLT,Glatfelter,NYSE,2024-06-30,Q,2024-08-08,10-Q,8.0,-1.048,-0.37
GLRE,Greenlight Capital Re,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-11.876,0.23
GLPI,Gaming and Leisure Properties,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,13.0,-63.54,0.77
FCNCA,First Citizens BancShares,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-32.0,47.54
FCOB,1st Colonial Bancorp,NASDAQ Other OTC,2024-06-30,Q,2024-07-23,10-Q,13.0,70.8,0.4
GLP,Global Partners,NYSE,2024-06-30,Q,2024-08-07,10-Q,12.0,525.701,1.1
FCPT,Four Corners Property Trust,NYSE,2024-06-30,Q,2024-08-01,10-Q,13.0,46.0,0.27
GETR,"Getaround, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-13,10-Q,16.0,41.172,-0.12
GERN,Geron,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,36.519,-0.1
FFBC,First Financial Ban,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-5.935,0.64
GEO,The Geo Group,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-41.606,-0.25
GENK,"GEN Restaurant Group, Inc.",NASDAQ,2024-06-30,Q,2024-07-31,10-Q,3.0,-0.149,0.06
FFIC,Flushing Financial,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,1316.565,0.18
FFIE,Faraday Future Intelligent Electric,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,5.0,26.904,-12.4
GEN,GEN DIGITAL INC,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,16.0,-88.0,0.29
GEL,Genesis Energy,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,191.375,-0.25
GEHC,GE HealthCare Technologies Inc.,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,4.0,-155.0,0.93
GEG,Great Elm Group,NASDAQ,2024-06-30,Q,2024-08-29,10-Q,9.0,-2.076,-0.02
GEG,Great Elm Group,NASDAQ,2024-06-30,A,2024-08-29,10-K,9.0,-2.076,-0.05
GECC,Great Elm Capital Group,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,13.0,33.03,-0.14
FFNW,First Financial Northwest,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,51.0,0.17
GE,GE Aerospace,NYSE,2024-06-30,Q,2024-07-23,10-Q,15.0,-616.0,1.15
GETY,"Getty Images Holdings, Inc.",NYSE,2024-06-30,Q,2024-08-09,10-Q,10.0,-35.2,0.01
FE,FirstEnergy,NYSE,2024-06-30,Q,2024-07-30,10-Q,14.0,-986.0,0.08
FET,Forum Energy Technologies,NYSE,2024-06-30,Q,2024-08-02,10-Q,12.0,132.064,-0.54
FEAM,5E Advanced Materials,NASDAQ,2024-06-30,A,2024-09-09,10-K,6.0,5.96,-1.18
GHM,Graham,NYSE,2024-06-30,Q,2024-08-07,10-Q,7.0,-0.079,0.27
FEAM,5E Advanced Materials,NASDAQ,2024-06-30,Q,2024-09-09,10-Q,6.0,5.96,-0.29
GHLD,Guild,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,122.234,0.6
GHI,Greystone Housing Impact Investors LP,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,37.4588,0.19
GHC,Graham Holdings,NYSE,2024-06-30,Q,2024-07-31,10-Q,2.0,16.729,-4.79
GH,Guardant Health,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,1141.256,-0.84
FEMY,Femasys,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,4.7907,-0.21
FENC,Adherex Technologies,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,29.753,-0.2
GFF,Griffon,NYSE,2024-06-30,Q,2024-08-07,10-Q,9.0,32.773,0.84
GEVO,Gevo,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,12.0,-0.32,-0.09
GEV,GE Vernova Inc.,NYSE,2024-06-30,Q,2024-07-24,10-Q,12.0,2941.0,4.65
FCBC,First Community Bancshares,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,13.0,-0.225,0.71
GMRE,Global Medical REIT,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,1.313,-0.05
FCAP,First Capital,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,12.125,0.85
GREE,Greenidge Generation Holdings,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,69.239,-0.56
GRDI,GRIID Infrastructure Inc.,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,0.063,0.35
FAF,First American Financial,NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,86.7002,1.11
GRC,GormanRupp,NYSE,2024-06-30,Q,2024-07-29,10-Q,7.0,376.88,0.32
FALC,FalconStor Software,NASDAQ Other OTC,2024-06-30,Q,2024-08-07,10-Q,10.0,2.1741,-0.07
GRBK,Green Brick Partners,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,311.398,2.32
GPUS,"Hyperscale Data, Inc.",NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-16,10-Q,9.0,3.252,-1.08
