index,ticker,per_end_date,per_type,mkt_val
421425,GMS,2024-06-30,Q,3196.29
95925,AVBP,2024-06-30,Q,621.31
386400,FRSH,2024-06-30,Q,3833.53
107625,BANC,2024-06-30,Q,2024.6
107700,BAND,2024-06-30,Q,460.8
107775,BANF,2024-06-30,Q,2893.31
385950,FRPT,2024-06-30,Q,6266.49
385875,FRPH,2024-06-30,Q,542.45
107100,BALL,2024-06-30,Q,18220.0
387075,FRZA,2024-06-30,Q,6.04
386625,FRST,2024-06-30,Q,258.67
386775,FRT,2024-06-30,Q,8375.73
107325,BALY,2024-06-30,Q,486.37
108750,BATL,2024-06-30,Q,54.97
384600,FRGE,2024-06-30,Q,264.32
108975,BATRA,2024-06-30,Q,2557.24
384900,FRHC,2024-06-30,Q,4578.36
108525,BASE,2024-06-30,Q,918.66
385650,FROG,2024-06-30,Q,3825.75
385275,FRME,2024-06-30,Q,1947.69
108375,BARK,2024-06-30,Q,323.86
106950,BAH,2024-06-30,Q,19882.46
387450,FSBC,2024-06-30,Q,504.22
105375,AZPN,2024-06-30,Q,12578.81
389475,FSLY,2024-06-30,Q,1007.02
389400,FSLR,2024-06-30,Q,24134.8
105600,AZTA,2024-06-30,Q,2836.22
105675,AZTR,2024-06-30,Q,2.66
389850,FSP,2024-06-30,Q,158.46
390225,FSS,2024-06-30,Q,5116.09
105000,AZEK,2024-06-30,Q,6095.97
106575,BACK,2024-06-30,Q,2.44
387825,FSBW,2024-06-30,Q,284.17
106800,BAFN,2024-06-30,Q,48.04
106650,BAER,2024-06-30,Q,198.84
388275,FSEA,2024-06-30,Q,45.69
388950,FSK,2024-06-30,Q,5525.71
105975,AZZ,2024-06-30,Q,2303.31
388725,FSI,2024-06-30,Q,21.79
106050,B,2024-06-30,Q,2102.23
388650,FSHP,2024-06-30,Q,
106125,BA,2024-06-30,Q,112148.59
388425,FSFG,2024-06-30,Q,122.45
379725,FONR,2024-06-30,Q,101.25
112050,BBW,2024-06-30,Q,348.85
379575,FOLD,2024-06-30,Q,2942.18
112275,BBY,2024-06-30,Q,18182.51
112125,BBWI,2024-06-30,Q,8717.19
112350,BC,2024-06-30,Q,4819.07
380625,FORR,2024-06-30,Q,325.55
380550,FORM,2024-06-30,Q,4672.92
380250,FORD,2024-06-30,Q,5.24
111675,BBSI,2024-06-30,Q,856.53
378150,FNMA,2024-06-30,Q,1656.07
378000,FNLC,2024-06-30,Q,276.74
113175,BCBP,2024-06-30,Q,180.26
377925,FNKO,2024-06-30,Q,526.27
113325,BCDA,2024-06-30,Q,5.41
113250,BCC,2024-06-30,Q,4706.72
378300,FNRN,2024-06-30,Q,139.54
379050,FOA,2024-06-30,Q,48.89
112500,BCAB,2024-06-30,Q,66.21
378825,FNWB,2024-06-30,Q,91.5
112650,BCAL,2024-06-30,Q,249.83
380850,FOSL,2024-06-30,Q,76.51
109725,BBAI,2024-06-30,Q,371.58
383100,FRAF,2024-06-30,Q,124.31
110100,BBCP,2024-06-30,Q,325.26
383250,FRBA,2024-06-30,Q,249.31
109650,BB,2024-06-30,Q,1464.22
109200,BAX,2024-06-30,Q,17045.46
383850,FREE,2024-06-30,Q,211.83
383625,FRD,2024-06-30,Q,105.24
381375,FOXO,2024-06-30,Q,3.0
110925,BBLG,2024-06-30,Q,1.6
381525,FOXX,2024-06-30,Q,45.24
381225,FOXF,2024-06-30,Q,2008.71
381000,FOX,2024-06-30,Q,14771.1
380925,FOUR,2024-06-30,Q,6409.62
381150,FOXA,2024-06-30,Q,15855.18
110775,BBIO,2024-06-30,Q,4762.87
382275,FPI,2024-06-30,Q,555.36
110325,BBDC,2024-06-30,Q,1030.91
382200,FPH,2024-06-30,Q,434.49
381900,FPAY,2024-06-30,Q,27.84
110625,BBGI,2024-06-30,Q,20.03
390675,FSTR,2024-06-30,Q,235.65
104700,AYTU,2024-06-30,Q,17.44
98700,AVPT,2024-06-30,Q,1944.97
399150,GAP,2024-06-30,Q,8960.34
399075,GANX,2024-06-30,Q,32.22
99150,AVT,2024-06-30,Q,4653.68
399750,GATE,2024-06-30,Q,127.99
399825,GATO,2024-06-30,Q,722.25
400425,GBCI,2024-06-30,Q,4231.89
98250,AVNW,2024-06-30,Q,360.5
399900,GATX,2024-06-30,Q,4712.02
98400,AVO,2024-06-30,Q,700.59
398925,GAN,2024-06-30,Q,66.95
99825,AVXL,2024-06-30,Q,357.84
397650,GABC,2024-06-30,Q,1048.68
100050,AVY,2024-06-30,Q,17605.49
398850,GAMI,2024-06-30,Q,602.24
398700,GAME,2024-06-30,Q,37.19
99375,AVTE,2024-06-30,Q,47.85
398550,GALT,2024-06-30,Q,140.46
398475,GAIN,2024-06-30,Q,512.91
99525,AVTR,2024-06-30,Q,14412.62
398400,GAIA,2024-06-30,Q,103.4
99600,AVTX,2024-06-30,Q,12.9
398250,GAHC,2024-06-30,Q,0.44
400500,GBDC,2024-06-30,Q,2694.54
98100,AVNT,2024-06-30,Q,3985.8
96525,AVDX,2024-06-30,Q,2506.62
402825,GCO,2024-06-30,Q,300.65
402750,GCMG,2024-06-30,Q,1842.64
402600,GCI,2024-06-30,Q,680.43
96900,AVGO,2024-06-30,Q,747355.63
402375,GCBC,2024-06-30,Q,573.97
403725,GDEN,2024-06-30,Q,900.59
403650,GDDY,2024-06-30,Q,19695.29
403575,GDC,2024-06-30,Q,11.01
403500,GD,2024-06-30,Q,79723.96
403425,GCTS,2024-06-30,Q,243.2
96225,AVD,2024-06-30,Q,240.67
403350,GCTK,2024-06-30,Q,11.12
96300,AVDL,2024-06-30,Q,1352.63
403275,GCT,2024-06-30,Q,1258.26
397350,G,2024-06-30,Q,5793.54
96975,AVGR,2024-06-30,Q,3.16
401250,GBNHF,2024-06-30,Q,3.51
400875,GBLI,2024-06-30,Q,422.9
400725,GBIO,2024-06-30,Q,187.61
98025,AVNS,2024-06-30,Q,915.3
401400,GBNY,2024-06-30,Q,22.98
97125,AVHI,2024-06-30,Q,34.48
401925,GBTG,2024-06-30,Q,3120.9
401625,GBR,2024-06-30,Q,
97500,AVIR,2024-06-30,Q,278.78
402225,GBX,2024-06-30,Q,1542.54
103125,AXP,2024-06-30,Q,164611.61
392925,FTNT,2024-06-30,Q,46042.54
103275,AXR,2024-06-30,Q,99.99
392775,FTK,2024-06-30,Q,145.62
392625,FTI,2024-06-30,Q,11201.95
103425,AXS,2024-06-30,Q,5947.39
392475,FTHM,2024-06-30,Q,36.02
393225,FTRCQ,2024-06-30,Q,
102600,AXIL,2024-06-30,Q,44.74
393750,FTV,2024-06-30,Q,25960.32
102675,AXL,2024-06-30,Q,821.7
103050,AXON,2024-06-30,Q,22205.47
393300,FTRE,2024-06-30,Q,2086.6
102975,AXNX,2024-06-30,Q,3436.67
103575,AXSM,2024-06-30,Q,3823.41
392325,FTFT,2024-06-30,Q,9.59
104400,AYI,2024-06-30,Q,7428.0
391425,FTCI,2024-06-30,Q,44.34
391125,FTAI,2024-06-30,Q,10348.38
390825,FSUN,2024-06-30,Q,
104625,AYRO,2024-06-30,Q,4.13
103800,AXTA,2024-06-30,Q,7493.65
103875,AXTI,2024-06-30,Q,150.07
391875,FTEK,2024-06-30,Q,32.51
391800,FTDR,2024-06-30,Q,2585.76
101025,AWIN,2024-06-30,Q,0.46
101175,AWK,2024-06-30,Q,25168.51
101250,AWR,2024-06-30,Q,2701.7
101325,AWRE,2024-06-30,Q,41.54
396450,FWRD,2024-06-30,Q,503.39
396525,FWRG,2024-06-30,Q,1060.14
397125,FYBR,2024-06-30,Q,6518.3
100500,AWCA,2024-06-30,Q,415.35
100800,AWH,2024-06-30,Q,21.27
394650,FUN,2024-06-30,Q,2785.06
102150,AXDX,2024-06-30,Q,25.8
394425,FULC,2024-06-30,Q,386.89
394725,FUNC,2024-06-30,Q,135.76
102375,AXGN,2024-06-30,Q,316.42
394350,FUL,2024-06-30,Q,4195.98
395475,FVCB,2024-06-30,Q,196.4
101550,AWX,2024-06-30,Q,8.58
101625,AX,2024-06-30,Q,3255.69
395175,FUSN,2024-06-30,Q,
395100,FUSB,2024-06-30,Q,53.14
324600,EML,2024-06-30,Q,158.64
195525,CHCO,2024-06-30,Q,1568.57
254250,CTRA,2024-06-30,Q,19848.69
195675,CHCT,2024-06-30,Q,656.26
254475,CTRE,2024-06-30,Q,3565.81
254025,CTOR,2024-06-30,Q,26.59
195825,CHD,2024-06-30,Q,25352.15
253950,CTO,2024-06-30,Q,403.68
253875,CTNT,2024-06-30,Q,13.47
195900,CHDN,2024-06-30,Q,10261.29
254100,CTOS,2024-06-30,Q,1027.52
253800,CTNM,2024-06-30,Q,452.99
195450,CHCI,2024-06-30,Q,62.67
255150,CTSH,2024-06-30,Q,33704.74
254550,CTRI,2024-06-30,Q,1724.32
254775,CTRN,2024-06-30,Q,182.74
253725,CTMX,2024-06-30,Q,95.06
252750,CTGO,2024-06-30,Q,217.97
252825,CTHR,2024-06-30,Q,5.33
196875,CHGG,2024-06-30,Q,323.01
197025,CHH,2024-06-30,Q,5731.29
196050,CHE,2024-06-30,Q,8165.9
196125,CHEB,2024-06-30,Q,
253500,CTM,2024-06-30,Q,9.86
253425,CTLT,2024-06-30,Q,10176.5
196200,CHEF,2024-06-30,Q,1557.61
253350,CTLP,2024-06-30,Q,480.54
253125,CTKB,2024-06-30,Q,732.5
255300,CTSO,2024-06-30,Q,37.1
252150,CTCX,2024-06-30,Q,27.8
257550,CURI,2024-06-30,Q,61.27
257775,CURV,2024-06-30,Q,781.58
193275,CGEM,2024-06-30,Q,1005.14
192825,CGBD,2024-06-30,Q,901.1
258375,CVBF,2024-06-30,Q,2407.39
192900,CGBS,2024-06-30,Q,396.63
192975,CGC,2024-06-30,Q,691.83
258000,CUZ,2024-06-30,Q,3522.04
257925,CUTR,2024-06-30,Q,30.35
256950,CULP,2024-06-30,Q,55.87
256050,CTXR,2024-06-30,Q,105.46
255825,CTVA,2024-06-30,Q,37339.8
194400,CGTX,2024-06-30,Q,66.5
255675,CTV,2024-06-30,Q,270.85
256875,CULL,2024-06-30,Q,72.12
256800,CUK,2024-06-30,Q,3231.8
193950,CGNX,2024-06-30,Q,8019.38
256725,CUEN,2024-06-30,Q,0.57
194025,CGON,2024-06-30,Q,2103.83
256650,CUE,2024-06-30,Q,60.32
256500,CUBI,2024-06-30,Q,1510.65
256425,CUBE,2024-06-30,Q,10162.0
194250,CGRNQ,2024-06-30,Q,
256275,CUB,2024-06-30,Q,
200100,CHSCP,2024-06-30,Q,
247275,CSBR,2024-06-30,Q,70.28
247500,CSCO,2024-06-30,Q,191408.98
199875,CHRW,2024-06-30,Q,10318.39
247950,CSGP,2024-06-30,Q,30383.82
199575,CHRO,2024-06-30,Q,7.61
199650,CHRS,2024-06-30,Q,198.48
248025,CSGS,2024-06-30,Q,1222.17
201225,CHUC,2024-06-30,Q,36.19
245775,CRWS,2024-06-30,Q,53.92
201375,CHUY,2024-06-30,Q,446.61
245625,CRWD,2024-06-30,Q,93253.37
245550,CRVS,2024-06-30,Q,113.84
200775,CHTR,2024-06-30,Q,42673.9
248775,CSL,2024-06-30,Q,18738.09
199275,CHRD,2024-06-30,Q,10434.91
251100,CSWI,2024-06-30,Q,4120.46
251025,CSWC,2024-06-30,Q,1196.33
250950,CSV,2024-06-30,Q,408.2
250500,CSTL,2024-06-30,Q,601.01
251625,CTBI,2024-06-30,Q,787.02
251400,CTAS,2024-06-30,Q,70564.45
197550,CHKR,2024-06-30,Q,18.35
198150,CHMG,2024-06-30,Q,228.11
249450,CSPI,2024-06-30,Q,145.33
198975,CHPT,2024-06-30,Q,639.27
249000,CSLR,2024-06-30,Q,56.99
250275,CSTAF,2024-06-30,Q,138.35
250050,CSSEQ,2024-06-30,Q,6.3
249675,CSR,2024-06-30,Q,1034.75
198225,CHMI,2024-06-30,Q,108.97
258675,CVCO,2024-06-30,Q,2857.03
267525,CZNC,2024-06-30,Q,275.08
186825,CELH,2024-06-30,Q,13305.83
267675,CZR,2024-06-30,Q,8597.27
267000,CYTK,2024-06-30,Q,5680.98
186675,CELC,2024-06-30,Q,574.96
186450,CEIN,2024-06-30,Q,23.5
267975,D,2024-06-30,Q,41107.98
186525,CEIX,2024-06-30,Q,2998.99
267900,CZWI,2024-06-30,Q,120.4
265950,CYN,2024-06-30,Q,12.96
187875,CENX,2024-06-30,Q,1552.73
265725,CYH,2024-06-30,Q,466.85
187800,CENTA,2024-06-30,Q,2226.21
187725,CENT,2024-06-30,Q,2594.88
187350,CELZ,2024-06-30,Q,5.19
266550,CYRX,2024-06-30,Q,340.37
187650,CENN,2024-06-30,Q,45.94
186150,CEG,2024-06-30,Q,63132.08
268500,DAIO,2024-06-30,Q,24.91
184575,CDW,2024-06-30,Q,29899.55
270750,DAY,2024-06-30,Q,7841.76
270675,DAWN,2024-06-30,Q,1204.23
270450,DAVE,2024-06-30,Q,383.88
184875,CDXC,2024-06-30,Q,206.22
270375,DAVA,2024-06-30,Q,1688.64
270975,DBD,2024-06-30,Q,1445.56
183975,CDT,2024-06-30,Q,78.44
271725,DBX,2024-06-30,Q,7419.42
271425,DBRG,2024-06-30,Q,2380.59
184275,CDTX,2024-06-30,Q,84.04
271275,DBI,2024-06-30,Q,394.8
271200,DBGI,2024-06-30,Q,2.88
184950,CDXS,2024-06-30,Q,218.73
270225,DATS,2024-06-30,Q,3.37
269100,DAN,2024-06-30,Q,1757.13
268950,DALRQ,2024-06-30,Q,
268800,DALN,2024-06-30,Q,19.22
268725,DAL,2024-06-30,Q,30618.69
268650,DAKT,2024-06-30,Q,647.31
185100,CDZI,2024-06-30,Q,209.48
185175,CE,2024-06-30,Q,14738.65
269850,DASH,2024-06-30,Q,44767.47
269775,DARE,2024-06-30,Q,33.98
269625,DAR,2024-06-30,Q,5871.9
185400,CEAD,2024-06-30,Q,4.59
265275,CYCN,2024-06-30,Q,6.23
260925,CVS,2024-06-30,Q,74142.33
260850,CVRX,2024-06-30,Q,261.21
260625,CVR,2024-06-30,Q,14.31
191400,CFLT,2024-06-30,Q,9530.02
261825,CWBC,2024-06-30,Q,349.1
190650,CFFI,2024-06-30,Q,161.85
261675,CWAN,2024-06-30,Q,4561.92
190725,CFFN,2024-06-30,Q,734.19
261600,CW,2024-06-30,Q,10378.21
261525,CVX,2024-06-30,Q,286079.22
261375,CVV,2024-06-30,Q,26.55
261300,CVU,2024-06-30,Q,31.76
259200,CVGW,2024-06-30,Q,404.06
259125,CVGI,2024-06-30,Q,168.45
192525,CG,2024-06-30,Q,14449.2
258900,CVEO,2024-06-30,Q,358.13
192600,CGA,2024-06-30,Q,29.88
260175,CVNA,2024-06-30,Q,26637.78
260100,CVM,2024-06-30,Q,62.95
260025,CVLY,2024-06-30,Q,232.28
191850,CFR,2024-06-30,Q,6506.45
259800,CVLG,2024-06-30,Q,649.19
259725,CVKD,2024-06-30,Q,7.52
259650,CVII,2024-06-30,Q,986.15
192075,CFSB,2024-06-30,Q,43.58
264300,CXT,2024-06-30,Q,3508.74
188925,CERT,2024-06-30,Q,2227.65
263700,CXM,2024-06-30,Q,2551.48
264375,CXW,2024-06-30,Q,1444.11
188850,CERS,2024-06-30,Q,326.12
188400,CERE,2024-06-30,Q,7449.94
265050,CYCC,2024-06-30,Q,2.37
188700,CERO,2024-06-30,Q,6.8
264600,CYAN,2024-06-30,Q,2.27
189450,CETX,2024-06-30,Q,3.6
262575,CWH,2024-06-30,Q,1510.89
190125,CFBK,2024-06-30,Q,96.15
262425,CWENA,2024-06-30,Q,4580.58
262650,CWK,2024-06-30,Q,2384.2
262350,CWEN,2024-06-30,Q,4990.93
262200,CWD,2024-06-30,Q,18.54
262125,CWCO,2024-06-30,Q,420.1
189975,CFB,2024-06-30,Q,691.0
263475,CXDO,2024-06-30,Q,83.97
189525,CETY,2024-06-30,Q,56.67
263325,CXAI,2024-06-30,Q,30.84
189600,CEVA,2024-06-30,Q,454.9
263025,CWT,2024-06-30,Q,2852.43
189825,CF,2024-06-30,Q,13547.82
262950,CWST,2024-06-30,Q,5768.04
271800,DC,2024-06-30,Q,224.39
245400,CRVL,2024-06-30,Q,4355.95
228000,COIN,2024-06-30,Q,55219.2
227850,COHU,2024-06-30,Q,1553.04
228075,COKE,2024-06-30,Q,9505.34
213375,CLVT,2024-06-30,Q,3802.27
227625,COHR,2024-06-30,Q,11047.33
227550,COHN,2024-06-30,Q,17.07
213450,CLW,2024-06-30,Q,808.41
212625,CLSD,2024-06-30,Q,97.15
228600,COLM,2024-06-30,Q,4630.29
212850,CLST,2024-06-30,Q,52.49
228300,COLD,2024-06-30,Q,7254.39
228225,COLB,2024-06-30,Q,4164.53
228525,COLL,2024-06-30,Q,1053.43
227250,COGT,2024-06-30,Q,806.02
214275,CMA,2024-06-30,Q,6771.47
226275,COCO,2024-06-30,Q,1581.39
226200,COCH,2024-06-30,Q,46.26
214425,CMAX,2024-06-30,Q,10.61
214575,CMBM,2024-06-30,Q,77.83
226425,COCP,2024-06-30,Q,23.7
226500,CODA,2024-06-30,Q,67.35
227100,COFS,2024-06-30,Q,251.36
227025,COF,2024-06-30,Q,52867.98
213825,CLX,2024-06-30,Q,16903.38
226875,COEP,2024-06-30,Q,10.73
213900,CLYM,2024-06-30,Q,474.85
226725,CODX,2024-06-30,Q,39.89
226650,CODI,2024-06-30,Q,1656.03
228900,COMM,2024-06-30,Q,265.5
231150,CORT,2024-06-30,Q,3394.96
211050,CLNN,2024-06-30,Q,45.75
210900,CLNE,2024-06-30,Q,596.11
211200,CLOE,2024-06-30,Q,52.12
211275,CLOV,2024-06-30,Q,610.25
231375,CORZQ,2024-06-30,Q,345.55
210825,CLMT,2024-06-30,Q,1290.24
231975,COUR,2024-06-30,Q,1123.52
231825,COTY,2024-06-30,Q,8695.36
231675,COST,2024-06-30,Q,376830.34
231525,COSM,2024-06-30,Q,17.61
210600,CLMB,2024-06-30,Q,287.99
229650,CONNQ,2024-06-30,Q,27.5
212025,CLRC,2024-06-30,Q,52.3
212400,CLRO,2024-06-30,Q,15.58
211950,CLRB,2024-06-30,Q,89.62
229800,COO,2024-06-30,Q,17383.17
230400,COR,2024-06-30,Q,44394.65
211575,CLPR,2024-06-30,Q,58.04
230250,COP,2024-06-30,Q,132823.75
211650,CLPS,2024-06-30,Q,22.56
211725,CLPT,2024-06-30,Q,147.8
230025,COOP,2024-06-30,Q,5238.02
229950,COOL,2024-06-30,Q,114.74
229875,COOK,2024-06-30,Q,309.29
228975,COMP,2024-06-30,Q,1780.17
225675,CNXX,2024-06-30,Q,113.95
214725,CMC,2024-06-30,Q,6323.43
221400,CNH,2024-06-30,Q,12700.74
217575,CMP,2024-06-30,Q,426.98
221250,CNGL,2024-06-30,Q,68.94
221175,CNFR,2024-06-30,Q,9.41
217725,CMPD,2024-06-30,Q,2.71
220875,CNET,2024-06-30,Q,5.48
217950,CMPO,2024-06-30,Q,555.94
222225,CNNE,2024-06-30,Q,1138.69
222075,CNMD,2024-06-30,Q,2137.09
222000,CNM,2024-06-30,Q,9843.13
221925,CNL.,2024-06-30,Q,
221775,CNK,2024-06-30,Q,2645.94
220650,CNDT,2024-06-30,Q,666.94
219675,CNA,2024-06-30,Q,12477.43
218700,CMS,2024-06-30,Q,17783.36
218625,CMRX,2024-06-30,Q,78.52
219000,CMTG,2024-06-30,Q,1112.75
218850,CMT,2024-06-30,Q,145.77
218100,CMPR,2024-06-30,Q,2229.75
220500,CNDA,2024-06-30,Q,73.95
218175,CMPS,2024-06-30,Q,413.02
220050,CNC,2024-06-30,Q,34875.79
222300,CNO,2024-06-30,Q,2931.8
222375,CNOB,2024-06-30,Q,724.11
215625,CME,2024-06-30,Q,70794.95
224250,CNTY,2024-06-30,Q,84.99
224175,CNTX,2024-06-30,Q,150.37
224100,CNTM,2024-06-30,Q,25.99
224775,CNVS,2024-06-30,Q,13.89
215250,CMCT,2024-06-30,Q,61.3
225375,CNXN,2024-06-30,Q,1688.02
225225,CNXC,2024-06-30,Q,4134.02
215025,CMCO,2024-06-30,Q,997.53
225150,CNX,2024-06-30,Q,3674.81
215100,CMCSA,2024-06-30,Q,151647.16
215175,CMCSK,2024-06-30,Q,
222975,CNRD,2024-06-30,Q,
222525,CNP,2024-06-30,Q,19888.14
216825,CMLS,2024-06-30,Q,34.55
223800,CNTA,2024-06-30,Q,907.35
216000,CMG,2024-06-30,Q,85797.67
216075,CMG.B,2024-06-30,Q,
223425,CNSP,2024-06-30,Q,15.92
216225,CMI,2024-06-30,Q,37952.61
223350,CNSL,2024-06-30,Q,521.3
210300,CLIR,2024-06-30,Q,41.89
204375,CISO,2024-06-30,Q,7.1
241050,CREX,2024-06-30,Q,48.99
240675,CREG,2024-06-30,Q,8.68
241950,CRI,2024-06-30,Q,2239.16
203850,CIO,2024-06-30,Q,199.97
203925,CION,2024-06-30,Q,649.5
241725,CRH,2024-06-30,Q,51487.07
241650,CRGY,2024-06-30,Q,2102.96
241575,CRGX,2024-06-30,Q,753.05
239550,CRCT,2024-06-30,Q,1294.35
205425,CIZN,2024-06-30,Q,44.25
239250,CRC,2024-06-30,Q,3612.41
239175,CRBU,2024-06-30,Q,148.12
239100,CRBP,2024-06-30,Q,483.57
239025,CRBG,2024-06-30,Q,17239.43
239700,CRD.A,2024-06-30,Q,425.05
205050,CIVB,2024-06-30,Q,243.61
240075,CRDO,2024-06-30,Q,5276.02
205125,CIVI,2024-06-30,Q,6906.31
239850,CRDF,2024-06-30,Q,99.29
205275,CIX,2024-06-30,Q,303.9
239775,CRD.B,2024-06-30,Q,394.06
242175,CRIS,2024-06-30,Q,41.26
244500,CRSP,2024-06-30,Q,4593.31
244350,CRS,2024-06-30,Q,5436.07
202500,CIEN,2024-06-30,Q,6923.71
244575,CRSR,2024-06-30,Q,1149.78
202050,CIA,2024-06-30,Q,149.73
244650,CRT,2024-06-30,Q,64.8
201600,CHWY,2024-06-30,Q,11375.82
245250,CRUS,2024-06-30,Q,6823.52
201675,CHX,2024-06-30,Q,6326.5
244800,CRTO,2024-06-30,Q,2138.25
201975,CI,2024-06-30,Q,92410.45
202650,CIFR,2024-06-30,Q,1286.62
242700,CRM,2024-06-30,Q,249129.91
242850,CRMD,2024-06-30,Q,237.97
242400,CRL,2024-06-30,Q,10665.88
203550,CINF,2024-06-30,Q,18451.96
242325,CRKN,2024-06-30,Q,14.75
203625,CING,2024-06-30,Q,3.0
242250,CRK,2024-06-30,Q,3033.06
203175,CIM,2024-06-30,Q,1029.95
243000,CRMT,2024-06-30,Q,385.15
243675,CRON,2024-06-30,Q,890.71
243525,CRNX,2024-06-30,Q,3532.12
243150,CRNC,2024-06-30,Q,118.23
234450,CPHI,2024-06-30,Q,3.94
234300,CPHC,2024-06-30,Q,108.82
234000,CPF,2024-06-30,Q,573.75
208950,CLDI,2024-06-30,Q,12.94
234975,CPK,2024-06-30,Q,2365.09
234900,CPIX,2024-06-30,Q,21.71
209250,CLDT,2024-06-30,Q,416.7
232425,COYA,2024-06-30,Q,88.59
210075,CLH,2024-06-30,Q,12205.9
233100,CPAY,2024-06-30,Q,18720.23
209325,CLDX,2024-06-30,Q,2453.76
209550,CLF,2024-06-30,Q,7203.14
233250,CPBI,2024-06-30,Q,41.76
233175,CPB,2024-06-30,Q,13491.65
209700,CLFD,2024-06-30,Q,549.02
235500,CPMD,2024-06-30,Q,9.25
208125,CLBK,2024-06-30,Q,1569.08
237450,CPTP,2024-06-30,Q,
206850,CKPT,2024-06-30,Q,91.01
237375,CPTN,2024-06-30,Q,43.16
238650,CRAI,2024-06-30,Q,1167.6
238425,CQP,2024-06-30,Q,24255.43
236250,CPRI,2024-06-30,Q,3896.23
207975,CLB,2024-06-30,Q,951.86
235725,CPNG,2024-06-30,Q,37500.5
207600,CLAR,2024-06-30,Q,258.18
236325,CPRT,2024-06-30,Q,52118.04
236400,CPRX,2024-06-30,Q,1829.6
207225,CKX,2024-06-30,Q,27.36
236850,CPT,2024-06-30,Q,11634.93
236775,CPSS,2024-06-30,Q,209.01
207375,CL,2024-06-30,Q,79290.14
236625,CPSH,2024-06-30,Q,24.69
236475,CPS,2024-06-30,Q,215.45
160575,BXMT,2024-06-30,Q,3024.48
306825,EBET,2024-06-30,Q,0.89
160650,BXP,2024-06-30,Q,9668.53
306750,EBC,2024-06-30,Q,2469.31
306675,EBAY,2024-06-30,Q,26269.08
306900,EBF,2024-06-30,Q,568.79
306600,EB,2024-06-30,Q,466.72
159825,BWP,2024-06-30,Q,
307950,EBTC,2024-06-30,Q,307.88
307350,EBMT,2024-06-30,Q,106.38
159975,BWXT,2024-06-30,Q,8683.83
160125,BX,2024-06-30,Q,89145.5
160200,BXC,2024-06-30,Q,793.65
307725,EBS,2024-06-30,Q,360.82
160800,BXSL,2024-06-30,Q,6081.5
305550,EAF,2024-06-30,Q,249.45
305325,EACO,2024-06-30,Q,
161625,BYND,2024-06-30,Q,435.38
305025,EA,2024-06-30,Q,37024.91
161850,BYON,2024-06-30,Q,598.42
161325,BYFC,2024-06-30,Q,46.94
306375,EAT,2024-06-30,Q,3220.67
160950,BY,2024-06-30,Q,1047.51
306225,EAST,2024-06-30,Q,1.78
306000,EARN,2024-06-30,Q,142.3
161175,BYD,2024-06-30,Q,5056.12
158250,BVS,2024-06-30,Q,465.6
310350,ECVT,2024-06-30,Q,1044.7
158400,BW,2024-06-30,Q,131.97
310125,ECTM,2024-06-30,Q,8.98
158475,BWA,2024-06-30,Q,7343.27
157650,BV,2024-06-30,Q,1256.85
310650,ED,2024-06-30,Q,30924.54
310875,EDBL,2024-06-30,Q,0.71
157950,BVFL,2024-06-30,Q,135.49
309750,ECPG,2024-06-30,Q,988.45
159225,BWIN,2024-06-30,Q,4167.31
308475,ECC,2024-06-30,Q,773.33
159525,BWMN,2024-06-30,Q,561.62
308400,ECBK,2024-06-30,Q,115.03
308550,ECDA,2024-06-30,Q,38.72
308925,ECIA,2024-06-30,Q,4.99
159150,BWFG,2024-06-30,Q,200.38
309675,ECOR,2024-06-30,Q,41.45
158775,BWB,2024-06-30,Q,317.53
159075,BWEN,2024-06-30,Q,71.29
304800,DZSI,2024-06-30,Q,44.49
300600,DV,2024-06-30,Q,3310.77
300450,DUOT,2024-06-30,Q,21.54
300375,DUOL,2024-06-30,Q,9077.14
300675,DVA,2024-06-30,Q,12152.59
164925,CAG,2024-06-30,Q,13614.59
300150,DUK,2024-06-30,Q,77354.37
300750,DVAX,2024-06-30,Q,1469.91
164475,CADL,2024-06-30,Q,184.49
165225,CAH,2024-06-30,Q,23947.5
298950,DTIL,2024-06-30,Q,70.38
165900,CALC,2024-06-30,Q,42.57
298800,DTI,2024-06-30,Q,167.3
298350,DTE,2024-06-30,Q,22972.1
299100,DTM,2024-06-30,Q,6897.84
299700,DTSS,2024-06-30,Q,16.15
299625,DTSQ,2024-06-30,Q,
165525,CAKE,2024-06-30,Q,2002.16
165600,CAL,2024-06-30,Q,1180.36
301500,DVN,2024-06-30,Q,29681.88
162525,BZH,2024-06-30,Q,854.13
303525,DYAI,2024-06-30,Q,43.27
303450,DY,2024-06-30,Q,4909.77
303300,DXYN,2024-06-30,Q,10.21
303975,DYN,2024-06-30,Q,3083.73
162450,BZFD,2024-06-30,Q,102.78
162000,BYU,2024-06-30,Q,58.69
304350,DYNT,2024-06-30,Q,1.41
302250,DWSN,2024-06-30,Q,60.08
163650,CACC,2024-06-30,Q,6233.38
163875,CACI,2024-06-30,Q,9593.24
302400,DWTX,2024-06-30,Q,6.01
303000,DXPE,2024-06-30,Q,730.15
163200,CABA,2024-06-30,Q,361.11
302850,DXLG,2024-06-30,Q,211.98
302625,DXCM,2024-06-30,Q,45434.4
163425,CABO,2024-06-30,Q,1989.16
302550,DXC,2024-06-30,Q,3451.73
163500,CAC,2024-06-30,Q,482.02
302475,DX,2024-06-30,Q,892.01
