ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
WMT,2024-04-30,Q,4.0808,0.5693
HRL,2024-04-30,Q,1.7602,0.4825
WLYB,2024-04-30,Q,1.6767,1.0472
HSCS,2024-04-30,A,-90.2684,0.0683
DBI,2024-04-30,Q,0.1069,1.3281
RENT,2024-04-30,Q,-12.8056,-2.2159
LMNR,2024-04-30,Q,2.5283,0.301
DELL,2024-04-30,Q,5.7326,-9.3573
PNST,2024-04-30,A,-446.3499,-1.0917
DCI,2024-04-30,Q,5.7737,0.3748
PNST,2024-04-30,Q,-1044.196,-1.0917
ADSK,2024-04-30,Q,5.668,1.0574
LOW,2024-04-30,Q,8.768,-2.459
DE,2024-04-30,Q,3.7203,2.893
DDS,2024-04-30,Q,7.5126,0.2781
ASO,2024-04-30,Q,3.1999,0.2556
NVDA,2024-04-30,Q,25.8342,0.1976
HSCS,2024-04-30,Q,-25.2301,0.0683
SKIL,2024-04-30,Q,-3.6432,3.2
SJM,2024-04-30,A,5.1425,1.0871
SJM,2024-04-30,Q,1.6941,1.0871
DAKT,2024-04-30,A,11.0489,0.3185
DAKT,2024-04-30,Q,0.7638,0.3869
WLYB,2024-04-30,A,-13.2942,1.0472
BIGGQ,2024-04-30,Q,-31.2895,7.0461
WLY,2024-04-30,Q,1.6767,1.0472
GME,2024-04-30,Q,-2.4429,0.0197
CHPT,2024-04-30,Q,-12.7617,1.0243
WLY,2024-04-30,A,-13.2942,1.0472
ASAN,2024-04-30,Q,-17.5893,0.1325
FCEL,2024-04-30,Q,-4.8145,0.2174
DG,2024-04-30,Q,2.7477,0.9988
GMS,2024-04-30,Q,2.096,0.8768
NTNX,2024-04-30,Q,-2.3932,-2.0533
CMTL,2024-04-30,Q,0.3806,0.2799
HQY,2024-04-30,Q,0.953,0.4413
NTRB,2024-04-30,Q,-13.8166,0.0376
GMS,2024-04-30,A,10.2622,0.8768
CASY,2024-04-30,A,10.9169,0.5425
STRM,2024-04-30,Q,-9.7895,0.7181
IHT,2024-04-30,Q,0.7518,3.7668
YYAI,2024-04-30,A,-162.8825,0.2848
YYAI,2024-04-30,Q,-133.1187,0.2848
MRVL,2024-04-30,Q,-1.165,0.2863
PURE,2024-04-30,Q,-337.4013,-1.1184
CRMT,2024-04-30,Q,0.0905,1.6027
CRMT,2024-04-30,A,-6.6687,1.6027
CRWD,2024-04-30,Q,1.397,0.2892
PSTG,2024-04-30,Q,-2.3751,0.0728
PDCO,2024-04-30,Q,5.0307,0.6366
NIMU,2024-04-30,Q,14.7651,-0.6266
PDCO,2024-04-30,A,13.9421,0.6366
FL,2024-04-30,Q,0.2405,0.1545
PD,2024-04-30,Q,-2.7855,2.5781
ABM,2024-04-30,Q,1.4209,0.6892
COO,2024-04-30,Q,0.8487,0.3476
CSCO,2024-04-30,Q,2.8632,0.699
SNPS,2024-04-30,Q,4.1269,0.0024
PVH,2024-04-30,Q,2.1013,0.4265
SRCO,2024-04-30,Q,-0.665,-0.8102
SRCO,2024-04-30,A,6.7476,-0.8102
SPWH,2024-04-30,Q,-7.2985,0.6627
BBWI,2024-04-30,Q,3.3385,-2.5549
BBY,2024-04-30,Q,5.8349,0.3728
ZUO,2024-04-30,Q,-2.7328,2.601
NAPA,2024-04-30,Q,0.8519,0.2502
A,2024-04-30,Q,3.6886,0.4113
NCNO,2024-04-30,Q,-0.1961,0.1023
CRM,2024-04-30,Q,2.2507,0.158
ALOT,2024-04-30,Q,1.1745,0.1709
MSS,2024-04-30,A,-25.6296,1.6531
MSS,2024-04-30,Q,-22.067,1.6531
SWBI,2024-04-30,A,8.3661,0.1891
MTN,2024-04-30,Q,9.4817,2.0943
NDSN,2024-04-30,Q,2.8047,0.5564
BBCP,2024-04-30,Q,0.4474,1.2617
CPB,2024-04-30,Q,1.3758,1.8337
SWBI,2024-04-30,Q,5.5151,0.1891
AXR,2024-04-30,Q,3.5104,0.0003
MDT,2024-04-30,Q,0.8877,0.4963
BF.B,2024-04-30,Q,4.5169,0.8814
AMAT,2024-04-30,Q,7.2775,0.3056
AVAV,2024-04-30,A,7.1045,0.0329
AVAV,2024-04-30,Q,0.7199,0.0329
GEF.B,2024-04-30,Q,1.0685,1.4447
CVGW,2024-04-30,Q,2.5312,0.2481
RFIL,2024-04-30,Q,-12.4072,0.3022
BF.B,2024-04-30,A,17.3884,0.8814
MEI,2024-04-30,A,-11.2428,0.432
MEI,2024-04-30,Q,-5.2248,0.432
BF.A,2024-04-30,Q,4.5169,0.8814
MDT,2024-04-30,A,4.9817,0.4963
RCAT,2024-04-30,A,-49.4134,0.0173
RCAT,2024-04-30,Q,-15.2905,0.0173
GIII,2024-04-30,Q,0.2888,0.2805
INTU,2024-04-30,Q,9.6685,0.3173
CNM,2024-04-30,Q,2.4969,1.4745
ROST,2024-04-30,Q,7.5527,0.4975
MAYS,2024-04-30,Q,-0.1457,0.1005
BF.A,2024-04-30,A,17.3884,0.8814
BOX,2024-04-30,Q,-64.8639,-0.9333
GES,2024-04-30,Q,1.3654,0.9864
MDB,2024-04-30,Q,-3.3394,0.9014
BNED,2024-04-30,Q,-10.2789,2.7818
AVGO,2024-04-30,Q,1.4984,1.058
GAP,2024-04-30,Q,3.7655,0.5501
SMTC,2024-04-30,Q,-2.1841,-4.3866
CAL,2024-04-30,Q,5.3373,0.331
UNFI,2024-04-30,Q,-0.5208,1.2909
AXR,2024-04-30,A,5.6671,0.0003
ENZ,2024-04-30,Q,-3.079,0.056
BURL,2024-04-30,Q,3.4617,1.3625
BUKS,2024-04-30,Q,5.0864,0.7
SMAR,2024-04-30,Q,-1.3945,0.001
CURV,2024-04-30,Q,14.1738,-1.5136
PANW,2024-04-30,Q,6.2402,0.2602
BUKS,2024-04-30,A,14.2693,0.7
AVO,2024-04-30,Q,0.9605,0.3598
GCO,2024-04-30,Q,-3.9954,0.1084
FGPRQ,2024-04-30,Q,9.7356,-1.6
GEF,2024-04-30,Q,1.0685,1.4447
TPET,2024-04-30,Q,-41.518,0.0563
JVA,2024-04-30,Q,-0.0908,0.1249
TITN,2024-04-30,Q,1.2292,1.727
JWN,2024-04-30,Q,-1.1304,3.1268
LAKE,2024-04-30,Q,1.1972,0.1036
BRC,2024-04-30,Q,4.6865,0.0624
VODG,2024-04-30,Q,68.5397,-0.8076
LE,2024-04-30,Q,-1.2689,1.2195
KEQU,2024-04-30,Q,13.3299,0.5618
THO,2024-04-30,Q,2.1769,0.3274
KEQU,2024-04-30,A,22.7237,0.5618
BJ,2024-04-30,Q,5.7644,0.4377
PLCE,2024-04-30,Q,-28.6793,-11.2693
RH,2024-04-30,Q,-0.1355,-10.3703
CDMO,2024-04-30,Q,-55.5566,2.6391
TJX,2024-04-30,Q,10.3232,0.3816
SGMA,2024-04-30,Q,-4.6521,1.1343
VLGEA,2024-04-30,Q,1.7165,0.2225
VSCO,2024-04-30,Q,-0.1918,2.5236
KIRK,2024-04-30,Q,-20.9858,-8.6992
ESTC,2024-04-30,Q,-3.1451,0.7703
VRNT,2024-04-30,Q,1.25,0.5023
HMLA,2024-04-30,Q,65.9992,-0.2128
DLTR,2024-04-30,Q,2.7943,0.4687
HEI,2024-04-30,Q,2.3147,0.6941
DLTH,2024-04-30,Q,-2.8739,0.3413
IVDN,2024-04-30,Q,1.65,0.0325
SGMA,2024-04-30,A,-3.4264,1.1343
KR,2024-04-30,Q,3.9126,0.9844
VIRC,2024-04-30,Q,2.1747,0.0766
TOL,2024-04-30,Q,4.7396,0.3874
OLLI,2024-04-30,Q,3.022,0.0011
DOMO,2024-04-30,Q,52.6906,-0.6981
DKS,2024-04-30,Q,6.6006,0.552
OCC,2024-04-30,Q,-4.9296,0.49
CIEN,2024-04-30,Q,-0.3811,0.539
JILL,2024-04-30,Q,9.6962,2.9077
HEI.A,2024-04-30,Q,2.3147,0.6941
ESTC,2024-04-30,A,4.723,0.7703
DTGI,2024-04-30,Q,12.3928,-1.3062
DY,2024-04-30,Q,3.2528,0.7958
PHR,2024-04-30,Q,-7.5438,0.065
TTC,2024-04-30,Q,5.4545,0.6157
KFY,2024-04-30,A,8.0852,0.2285
OOMA,2024-04-30,Q,-2.3127,0.142
OKTA,2024-04-30,Q,-0.5627,0.194
RFL,2024-04-30,Q,-68.7333,0.0263
PLAY,2024-04-30,Q,2.6174,4.4383
PLAB,2024-04-30,Q,4.1133,0.0159
KFY,2024-04-30,Q,3.0742,0.2285
TGT,2024-04-30,Q,3.4471,1.1634
HOV,2024-04-30,Q,6.9391,1.5741
AMWD,2024-04-30,A,9.0642,0.4113
AMWD,2024-04-30,Q,2.0901,0.4113
BRID,2024-04-30,Q,-1.6767,0.0265
CDMO,2024-04-30,A,-63.5216,2.6391
HD,2024-04-30,Q,8.2042,23.5335
ODC,2024-04-30,Q,3.1898,0.2063
KSS,2024-04-30,Q,-0.3333,1.2392
KEYS,2024-04-30,Q,2.0663,0.3661
BRRE,2024-04-30,Q,-2.4989,0.0005
HOFT,2024-04-30,Q,-1.863,0.1026
RPM,2024-05-31,A,13.0895,0.8467
NKE,2024-05-31,A,25.5228,0.6174
GLGI,2024-05-31,A,14.3375,0.5615
NKE,2024-05-31,Q,6.7165,0.6174
EACO,2024-05-31,Q,0.976,0.0374
GIS,2024-05-31,Q,2.6713,1.3401
WOR,2024-05-31,Q,-3.5335,0.3346
AXIL,2024-05-31,A,26.029,0.0254
VOXX,2024-05-31,Q,-3.2137,0.271
WOR,2024-05-31,A,2.9416,0.3346
AXIL,2024-05-31,Q,0.6434,0.0254
PSMT,2024-05-31,Q,2.7215,0.1325
MSM,2024-05-31,Q,4.1605,0.3579
PENG,2024-05-31,Q,0.5673,1.5494
CCEL,2024-05-31,Q,-27.4987,-1.1871
SAR,2024-05-31,Q,1.5992,1.674
RPM,2024-05-31,Q,4.0158,0.8467
KBH,2024-05-31,Q,4.2192,0.4247
ACN,2024-05-31,Q,6.9064,0.0587
GLGI,2024-05-31,Q,5.7621,0.5615
ETWO,2024-05-31,Q,-1.6516,0.6781
PAYX,2024-05-31,Q,8.2594,0.215
WS,2024-05-31,Q,5.1633,0.1324
PRGS,2024-05-31,Q,1.3536,1.9775
WS,2024-05-31,A,15.2215,0.1324
STZ,2024-05-31,Q,4.2005,1.124
NG,2024-05-31,Q,-11.7521,-5.2434
AZZ,2024-05-31,Q,2.0876,0.9613
CAG,2024-05-31,Q,-3.5441,0.9918
ORCL,2024-05-31,Q,3.6759,9.4024
AYI,2024-05-31,Q,4.1408,0.22
FDX,2024-05-31,A,9.0764,0.7325
LW,2024-05-31,A,13.8759,2.1386
FDX,2024-05-31,Q,3.089,0.7325
LW,2024-05-31,Q,2.4787,2.1386
NTIC,2024-05-31,Q,1.5795,0.0655
FC,2024-05-31,Q,7.6836,0.1135
ADBE,2024-05-31,Q,8.292,0.379
JEF,2024-05-31,Q,0.622,2.7706
CTAS,2024-05-31,Q,6.5326,0.5735
CTAS,2024-05-31,A,24.7795,0.5735
PAYX,2024-05-31,A,36.751,0.215
CAG,2024-05-31,A,2.1726,0.9918
HELE,2024-05-31,Q,0.2708,0.483
EDUC,2024-05-31,Q,-1.814,0.7584
ORCL,2024-05-31,A,12.2417,9.4024
SNX,2024-05-31,Q,1.2282,0.5776
PCYO,2024-05-31,Q,2.1724,0.056
RDUS,2024-05-31,Q,-18.8761,0.6366
GIS,2024-05-31,A,12.0204,1.3401
COST,2024-05-31,Q,6.0895,0.3174
FUL,2024-05-31,Q,1.3444,1.1299
AIR,2024-05-31,Q,0.4184,0.8282
CCL,2024-05-31,Q,0.2679,4.3051
SCHL,2024-05-31,Q,3.5262,0.0059
MKC,2024-05-31,Q,1.9286,0.8339
MU,2024-05-31,Q,0.5816,0.2998
SCS,2024-05-31,Q,0.826,0.5114
NVOS,2024-05-31,Q,-141.2213,0.2376
RMCF,2024-05-31,Q,-18.3855,0.2218
DRI,2024-05-31,Q,8.5804,0.6498
MKC.V,2024-05-31,Q,1.9286,0.8339
AIR,2024-05-31,A,2.1285,0.8282
BB,2024-05-31,Q,-4.4872,0.2615
LEN.B,2024-05-31,Q,3.2832,0.083
SCHL,2024-05-31,A,1.1885,0.0059
WBA,2024-05-31,Q,1.0148,0.5842
PAPL,2024-05-31,Q,-28.5235,0.5308
JBL,2024-05-31,Q,2.5024,1.2649
CMC,2024-05-31,Q,2.2132,0.2819
TLRY,2024-05-31,Q,-0.4121,0.0949
TLRY,2024-05-31,A,-5.8658,0.1125
ARTW,2024-05-31,Q,-0.0322,0.671
QEPC,2024-05-31,Q,5.1658,0.0037
WDFC,2024-05-31,Q,6.4482,0.485
PVSP,2024-05-31,Q,24.377,-0.7206
SMPL,2024-05-31,Q,2.1406,0.1404
LEDS,2024-05-31,Q,-8.4628,1.3805
APOG,2024-05-31,Q,5.568,0.1604
DRI,2024-05-31,A,28.5228,0.6498
APLD,2024-05-31,Q,-24.0854,2.3741
KMX,2024-05-31,Q,0.6252,3.041
GBX,2024-05-31,Q,1.3994,1.1848
LEN,2024-05-31,Q,3.2832,0.083
LFCR,2024-05-31,Q,-3.4607,2.813
LFCR,2024-05-31,A,4.6699,2.7213
WGO,2024-05-31,Q,1.4835,0.5275
NEOG,2024-05-31,A,-0.2336,0.2833
NEOG,2024-05-31,Q,-0.1343,0.2833
LEVI,2024-05-31,Q,0.6082,0.5149
MLKN,2024-05-31,A,3.1605,0.964
MLKN,2024-05-31,Q,0.4109,0.964
ACCD,2024-05-31,Q,-4.2841,0.4797
CNXC,2024-05-31,Q,0.742,1.2062
ACI,2024-05-31,Q,2.2521,2.6973
CUK,2024-05-31,Q,0.2679,4.3051
APLD,2024-05-31,A,-55.933,2.3741
LNN,2024-05-31,Q,3.4249,0.2401
BUSE,2024-06-30,Q,1.6724,0.3315
BRCC,2024-06-30,Q,-1.3132,1.2759
BEN,2024-06-30,Q,0.8819,0.9294
SNCY,2024-06-30,Q,0.1648,1.2121
BRK.A,2024-06-30,Q,5.0164,0.2033
QTTB,2024-06-30,Q,-36.8566,0.3746
SNDR,2024-06-30,Q,1.1471,0.0898
RYN,2024-06-30,Q,0.0953,0.7488
RBB,2024-06-30,Q,1.1221,0.5562
BDRL,2024-06-30,Q,-8.3192,-5.6287
SMID,2024-06-30,Q,4.7223,0.1456
SMG,2024-06-30,Q,5.7681,-17.0267
RKT,2024-06-30,Q,0.8893,1.2736
RKLB,2024-06-30,Q,-4.8145,0.9246
BWB,2024-06-30,Q,1.5644,0.8657
RBA,2024-06-30,Q,1.3909,0.5539
QUAD,2024-06-30,Q,-0.5185,6.8925
RXRX,2024-06-30,Q,-16.0594,0.0531
SNDA,2024-06-30,Q,-1.7932,-17.1139
BURU,2024-06-30,Q,227.8903,-0.7129
BDSX,2024-06-30,Q,-14.9972,0.9885
SEM,2024-06-30,Q,1.7878,2.1463
BLBD,2024-06-30,Q,12.5679,0.7087
QTWO,2024-06-30,Q,-1.3435,1.0225
SELF,2024-06-30,Q,1.2421,0.3493
RYI,2024-06-30,Q,0.7303,0.5927
BRKR,2024-06-30,Q,0.1929,1.1945
SCM,2024-06-30,Q,1.1137,1.6891
SND,2024-06-30,Q,-0.1705,0.061
SEEL,2024-06-30,Q,-6.0783,-0.3594
BKTI,2024-06-30,Q,7.1093,0.1563
SMHI,2024-06-30,Q,-2.0275,0.9066
BKSY,2024-06-30,Q,-5.0848,1.4188
SMTI,2024-06-30,Q,-6.3277,0.3471
RRGB,2024-06-30,Q,-7.545,-4.4416
RAND,2024-06-30,Q,9.0227,0.2509
SMXT,2024-06-30,Q,-19.2709,-12.1162
BEEP,2024-06-30,Q,-1.218,0.9447
BVS,2024-06-30,Q,-6.016,2.0273
RANI,2024-06-30,Q,-58.7116,5.3148
R,2024-06-30,Q,1.322,2.446
BKYI,2024-06-30,Q,177.027,-2.1399
BKU,2024-06-30,Q,1.9906,1.4796
SCL,2024-06-30,Q,0.6075,0.551
RAIL,2024-06-30,Q,-265.315,-0.9369
BECN,2024-06-30,Q,2.6412,1.7715
RRR,2024-06-30,Q,1.9152,15.2447
BEEM,2024-06-30,Q,-11.2641,0.0067
RYAM,2024-06-30,Q,0.542,1.03
RRX,2024-06-30,Q,0.5193,0.906
BRKL,2024-06-30,Q,1.2013,1.1927
SNA,2024-06-30,Q,4.2747,0.2262
SNAX,2024-06-30,Q,-25.5243,-7.8057
BDX,2024-06-30,Q,1.1068,0.747
SMP,2024-06-30,Q,2.137,0.3182
QURE,2024-06-30,Q,-28.2039,1.0556
RRC,2024-06-30,Q,0.5799,0.4426
BWA,2024-06-30,Q,3.4385,0.5932
QUIK,2024-06-30,Q,-7.0202,0.9706
BL,2024-06-30,Q,6.1606,3.5036
SNCR,2024-06-30,Q,-0.21,6.7438
BELFB,2024-06-30,Q,4.5162,0.1683
QXO,2024-06-30,Q,-0.0608,0.0019
BW,2024-06-30,Q,8.3947,-2.5396
SEI,2024-06-30,Q,2.5369,0.2877
RYAN,2024-06-30,Q,3.9162,1.8392
BRK.B,2024-06-30,Q,5.0164,0.2033
BV,2024-06-30,Q,1.1348,0.6386
RL,2024-06-30,Q,4.4864,0.5877
RS,2024-06-30,Q,3.0571,0.1498
BE,2024-06-30,Q,-3.0897,3.4981
SNAP,2024-06-30,Q,-4.3854,1.7606
SCLX,2024-06-30,Q,20.2425,-0.4863
BOTJ,2024-06-30,Q,3.481,0.1628
BELFA,2024-06-30,Q,4.5162,0.1683
RXT,2024-06-30,Q,1.0434,-4.3295
BOOM,2024-06-30,Q,1.2647,0.2022
BXMT,2024-06-30,Q,-0.269,4.5884
BLFS,2024-06-30,Q,-2.1467,0.0696
BLMH,2024-06-30,Q,-39.258,-0.3932
SOUN,2024-06-30,Q,-16.666,0.0003
SOWG,2024-06-30,Q,8.9841,0.084
RVNC,2024-06-30,Q,-12.7729,-3.4554
BLFY,2024-06-30,Q,-0.6782,0.991
BCHT,2024-06-30,Q,-275.8033,1.5248
SCPX,2024-06-30,Q,-28.6962,0.555
SPB,2024-06-30,Q,0.7244,0.2688
RVP,2024-06-30,Q,-16.3738,0.0163
RMAX,2024-06-30,Q,1.6777,-6.4016
SDHC,2024-06-30,Q,7.1785,0.0112
QNCX,2024-06-30,Q,-45.6054,0.2945
RMD,2024-06-30,Q,5.2548,0.1454
SCPH,2024-06-30,Q,-34.7076,4.3232
QNBC,2024-06-30,Q,1.9427,0.8161
BOF,2024-06-30,Q,-45.5928,0.1027
BCO,2024-06-30,Q,1.2723,8.3903
SONX,2024-06-30,Q,-28.2259,1.0807
BXP,2024-06-30,Q,0.4451,1.9008
QMCO,2024-06-30,Q,51.6382,-0.75
BXC,2024-06-30,Q,1.1684,0.8979
BCML,2024-06-30,Q,1.4451,0.2292
RM,2024-06-30,Q,0.4916,3.9803
RVSB,2024-06-30,Q,0.5219,0.9152
RUSHA,2024-06-30,Q,3.1305,0.8702
SPHR,2024-06-30,A,-7.645,0.5715
BLIN,2024-06-30,Q,-2.8625,0.0507
SCSC,2024-06-30,A,7.2667,0.1559
SPHR,2024-06-30,Q,-2.4238,0.5715
BYD,2024-06-30,Q,3.0218,1.7296
RUN,2024-06-30,Q,-1.4278,1.8823
BOLT,2024-06-30,Q,-20.8292,0.1851
RTX,2024-06-30,Q,0.1733,0.695
QCRH,2024-06-30,Q,2.3895,0.821
SPLP,2024-06-30,Q,10.4302,0.0756
SCSC,2024-06-30,Q,1.5178,0.1559
BCC,2024-06-30,Q,4.0442,0.2057
QCOM,2024-06-30,Q,5.5679,0.5899
SPH,2024-06-30,Q,-0.9499,1.9804
BRDG,2024-06-30,Q,2.8265,0.8694
SPCE,2024-06-30,Q,-11.5228,1.0612
RMD,2024-06-30,A,18.358,0.1454
RMCO,2024-06-30,Q,-1.2847,0.1491
BXSL,2024-06-30,Q,3.6367,1.1278
BLGO,2024-06-30,Q,-12.8374,0.0821
RMBI,2024-06-30,Q,1.5716,1.922
SPFI,2024-06-30,Q,2.1077,0.2638
RSVR,2024-06-30,Q,-0.0668,0.9145
RUSHB,2024-06-30,Q,3.1305,0.8702
SPG,2024-06-30,Q,1.9851,7.4419
BY,2024-06-30,Q,2.8723,1.0294
RMBL,2024-06-30,Q,-0.2319,5.8148
QDEL,2024-06-30,Q,-2.745,0.8078
SPGI,2024-06-30,Q,2.3398,0.3261
BOKF,2024-06-30,Q,1.3769,1.4284
BLKB,2024-06-30,Q,1.384,1.7699
SNDX,2024-06-30,Q,-15.6704,0.0
BX,2024-06-30,Q,3.3307,0.601
RWT,2024-06-30,Q,0.0959,12.2632
SEAT,2024-06-30,Q,-0.2251,2.506
BWIN,2024-06-30,Q,-1.2631,1.3478
BLCO,2024-06-30,Q,-1.3236,0.704
BURCA,2024-06-30,Q,0.5649,0.4413
BDCO,2024-06-30,Q,-8.7391,1.0997
BRGO,2024-06-30,Q,8.8086,-0.4836
SNSE,2024-06-30,Q,-13.586,0.0238
QS,2024-06-30,Q,-10.1297,0.031
RWAY,2024-06-30,Q,0.7858,1.0835
BDC,2024-06-30,Q,2.0562,0.9549
RSG,2024-06-30,Q,2.2718,1.1775
QSR,2024-06-30,Q,2.175,2.8299
RLGT,2024-06-30,Q,2.3056,0.0063
RMNI,2024-06-30,Q,-3.5202,-1.9885
SNES,2024-06-30,Q,-48.3517,0.0645
RXO,2024-06-30,Q,-0.7376,0.6667
SEE,2024-06-30,Q,1.9253,7.0988
SNEX,2024-06-30,Q,1.8903,3.3987
BDN,2024-06-30,Q,0.8548,1.7251
BLNK,2024-06-30,Q,-7.2028,0.0022
SEDG,2024-06-30,Q,-4.6987,0.3219
RLBY,2024-06-30,Q,-1.7484,0.0283
BOC,2024-06-30,Q,-0.3354,0.0653
RLGT,2024-06-30,A,3.8999,0.0063
BDL,2024-06-30,Q,1.8602,0.2923
SEB,2024-06-30,Q,1.0692,0.3104
QTI,2024-06-30,Q,20.3975,-1.5813
BWFG,2024-06-30,Q,0.3324,0.5968
BWEN,2024-06-30,Q,0.7039,0.3986
QRVO,2024-06-30,Q,0.0082,0.5625
BODI,2024-06-30,Q,-12.6293,0.3214
BWXT,2024-06-30,Q,3.318,1.2147
SOL,2024-06-30,Q,0.2014,0.0694
BCRX,2024-06-30,Q,-3.7834,-1.7688
SOLV,2024-06-30,Q,0.7966,2.8971
SCOR,2024-06-30,Q,-3.7262,0.2182
SOMC,2024-06-30,Q,1.0647,1.2976
BCPC,2024-06-30,Q,2.2939,0.257
SON,2024-06-30,Q,1.8249,1.2398
SDIG,2024-06-30,Q,-26.5126,1.3132
BCOW,2024-06-30,Q,-0.7261,1.1487
BLDR,2024-06-30,Q,4.2451,0.8836
RVTY,2024-06-30,Q,0.6581,0.4922
SOFI,2024-06-30,Q,0.1932,0.5264
QNTO,2024-06-30,Q,0.1297,1.3754
BCYC,2024-06-30,Q,-4.5122,0.0354
SNWVD,2024-06-30,Q,-16.5657,-0.604
QRTEB,2024-06-30,Q,0.6525,12.6817
BLD,2024-06-30,Q,4.0598,0.595
RLJ,2024-06-30,Q,0.8159,0.9467
QRTEA,2024-06-30,Q,0.6525,12.6817
RVYL,2024-06-30,Q,-46.4628,2.0207
BWMN,2024-06-30,Q,-0.751,0.3983
BCTF,2024-06-30,Q,1.0875,0.6653
SO,2024-06-30,Q,1.2376,1.7728
SOAR,2024-06-30,Q,112.7641,-2.4483
QRHC,2024-06-30,Q,-1.1107,1.0962
BCSF,2024-06-30,Q,1.2558,1.0275
SOC,2024-06-30,Q,-18.1315,6.476
BLMN,2024-06-30,Q,2.294,3.4588
SDOT,2024-06-30,Q,8.2594,0.1322
BSX,2024-06-30,Q,1.0878,0.5129
REI,2024-06-30,Q,1.83,0.5016
BHLB,2024-06-30,Q,2.1178,0.8007
REGN,2024-06-30,Q,4.6339,0.0959
BSY,2024-06-30,Q,3.1066,1.3556
SING,2024-06-30,Q,320.1494,-0.2905
BHIL,2024-06-30,Q,-13.42,1.875
SGHT,2024-06-30,Q,-9.1051,0.3323
BMTM,2024-06-30,Q,-58.7744,-1.2332
SIRI,2024-06-30,Q,4.5592,-4.2825
SISI,2024-06-30,A,-71.2694,0.8033
BTAI,2024-06-30,Q,-28.9113,-1.3863
BHF,2024-06-30,Q,0.4619,0.7501
ROIV,2024-06-30,Q,0.9262,0.0549
SINT,2024-06-30,Q,-24.9152,0.0272
SISI,2024-06-30,Q,-43.5026,0.8033
BHLL,2024-06-30,Q,-11.5376,-2.0941
BSRR,2024-06-30,Q,2.3587,0.8945
RNLXY,2024-06-30,Q,200.7948,-1.0867
RELY,2024-06-30,Q,-2.0359,0.03
SILA,2024-06-30,Q,0.2321,0.3539
SASR,2024-06-30,Q,1.1577,0.5917
SATS,2024-06-30,Q,-0.5277,1.1085
SBRA,2024-06-30,Q,0.4603,0.8858
BMRN,2024-06-30,Q,1.8226,0.206
ROIC,2024-06-30,Q,0.2799,1.0729
BHM,2024-06-30,Q,-1.1047,0.2243
BLZE,2024-06-30,Q,-17.092,0.7183
REKR,2024-06-30,Q,-16.1017,0.363
BHR,2024-06-30,Q,-0.9778,4.1784
REFI,2024-06-30,Q,3.1374,0.2622
SITC,2024-06-30,Q,6.1918,0.6485
BIVI,2024-06-30,A,-207.1462,0.3677
SJW,2024-06-30,Q,0.7328,1.3935
REAL,2024-06-30,Q,-23.1467,-1.2945
BRBR,2024-06-30,Q,12.5021,-3.4239
RDZN,2024-06-30,Q,153.121,-0.6225
BMY,2024-06-30,Q,2.5543,3.0692
SGC,2024-06-30,Q,0.2198,0.3869
RGTI,2024-06-30,Q,-9.8955,0.1343
BIVI,2024-06-30,Q,-31.8633,0.3677
SKGR,2024-06-30,Q,-11.6411,-0.4185
BRT,2024-06-30,Q,-0.3431,2.1353
SGBX,2024-06-30,Q,195.4492,-2.6239
BGXX,2024-06-30,Q,-14.6387,0.052
BH,2024-06-30,Q,-7.2785,0.1886
RGS,2024-06-30,A,23.0184,5.8139
SBSAA,2024-06-30,Q,0.173,-12.8886
BHE,2024-06-30,Q,1.1263,0.2643
SITE,2024-06-30,Q,5.6324,0.3776
REED,2024-06-30,Q,17.4955,-1.3795
BHC,2024-06-30,Q,-0.0048,-95.4185
RNLXY,2024-06-30,A,949.6451,-1.0867
SBSI,2024-06-30,Q,2.1369,1.1435
BTBD,2024-06-30,Q,-0.6413,0.2717
ROK,2024-06-30,Q,3.8118,1.0515
SANM,2024-06-30,Q,2.0726,0.1355
RGS,2024-06-30,Q,23.5947,5.8139
BHB,2024-06-30,Q,1.2376,0.8883
REBN,2024-06-30,Q,-38.7311,0.9527
SIGI,2024-06-30,Q,-1.8452,0.1741
BILL,2024-06-30,Q,0.1504,0.2211
SHC,2024-06-30,Q,0.3207,5.4898
SHO,2024-06-30,Q,0.8775,0.3761
BILL,2024-06-30,A,-0.572,0.2211
SBFG,2024-06-30,Q,2.1448,0.5566
BRY,2024-06-30,Q,-0.7924,0.6444
BMNM,2024-06-30,Q,-0.7725,13.6678
RGA,2024-06-30,Q,1.3699,0.5157
SBEV,2024-06-30,Q,59.7068,-1.0336
BR,2024-06-30,Q,5.8516,1.5474
SHBI,2024-06-30,Q,1.8862,0.2942
BIIB,2024-06-30,Q,2.6311,0.396
ROAD,2024-06-30,Q,3.0697,0.8642
REYN,2024-06-30,Q,2.5366,0.8745
SBIG,2024-06-30,Q,7.6369,-0.9326
BIOR,2024-06-30,Q,-14.191,-0.5114
SBH,2024-06-30,Q,2.4236,1.7796
SHEN,2024-06-30,Q,-1.0456,0.3186
RNST,2024-06-30,Q,1.3956,0.2809
BIOLQ,2024-06-30,Q,141.5992,-6.3147
SHCO,2024-06-30,Q,-5.3644,-3.9725
SHFS,2024-06-30,Q,1.9651,0.3256
RF,2024-06-30,Q,2.2481,0.3253
BSBK,2024-06-30,Q,-0.3172,1.3162
BIO.B,2024-06-30,Q,-27.1415,0.1771
