ticker,per_end_date,per_type,mkt_val
AXL,2024-09-30,Q,726.65
LOCL,2024-09-30,Q,21.61
AXIL,2024-09-30,Q,27.8
TUSK,2024-09-30,Q,196.84
IPI,2024-09-30,Q,318.76
AX,2024-09-30,Q,3589.97
AZEK,2024-09-30,Q,6771.75
TSLX,2024-09-30,Q,1909.64
BALY,2024-09-30,Q,701.44
IOT,2024-09-30,Q,26772.1
TSN,2024-09-30,Q,21193.22
TSLA,2024-09-30,Q,839847.94
BAH,2024-09-30,Q,20796.29
TSQ,2024-09-30,Q,156.4
IOVA,2024-09-30,Q,2627.63
BAFN,2024-09-30,Q,54.37
LOOP,2024-09-30,Q,87.62
TSE,2024-09-30,Q,180.67
IONS,2024-09-30,Q,5857.22
BANR,2024-09-30,Q,2052.22
TSHA,2024-09-30,Q,411.94
BAND,2024-09-30,Q,478.0
TTEC,2024-09-30,Q,280.14
BAER,2024-09-30,Q,118.03
IPAR,2024-09-30,Q,4146.5
AZTR,2024-09-30,Q,4.14
TT,2024-09-30,Q,87473.52
TTC,2024-09-30,Q,8899.78
AZO,2024-09-30,Q,53249.19
BACK,2024-09-30,Q,1.29
BAC,2024-09-30,Q,304459.84
IP,2024-09-30,Q,16969.48
BA,2024-09-30,Q,93991.26
B,2024-09-30,Q,2058.49
AZZ,2024-09-30,Q,2468.14
AVGO,2024-09-30,Q,805674.38
AVDX,2024-09-30,Q,1685.63
TYL,2024-09-30,Q,24982.39
TXNM,2024-09-30,Q,3948.07
AVNS,2024-09-30,Q,1104.35
TXO,2024-09-30,Q,759.82
LNKB,2024-09-30,Q,239.5
TXT,2024-09-30,Q,16432.62
LNG,2024-09-30,Q,40692.96
TYGO,2024-09-30,Q,102.81
TXN,2024-09-30,Q,188436.59
U,2024-09-30,Q,8976.92
AVAH,2024-09-30,Q,1004.77
AVA,2024-09-30,Q,3049.77
UAVS,2024-09-30,Q,1.63
UBCP,2024-09-30,Q,78.14
UBFO,2024-09-30,Q,150.88
IRDM,2024-09-30,Q,3466.67
UA,2024-09-30,Q,3612.61
UAA,2024-09-30,Q,3850.28
IR,2024-09-30,Q,39606.01
AVD,2024-09-30,Q,152.83
UAL,2024-09-30,Q,18765.66
UAMY,2024-09-30,Q,82.74
AVB,2024-09-30,Q,32034.33
UAN,2024-09-30,Q,1149.06
IRBT,2024-09-30,Q,262.71
AVAV,2024-09-30,Q,5655.31
AWX,2024-09-30,Q,9.94
AVNW,2024-09-30,Q,274.19
LNZA,2024-09-30,Q,377.73
TWI,2024-09-30,Q,513.32
AVY,2024-09-30,Q,17737.27
TWIN,2024-09-30,Q,176.16
LNW,2024-09-30,Q,8049.94
LOB,2024-09-30,Q,2133.32
TVTX,2024-09-30,Q,1070.12
AWR,2024-09-30,Q,3119.81
AWK,2024-09-30,Q,28501.28
AWIN,2024-09-30,Q,0.12
AWI,2024-09-30,Q,5728.79
AWH,2024-09-30,Q,13.01
IPSC,2024-09-30,Q,144.86
AVPT,2024-09-30,Q,2197.75
IPW,2024-09-30,Q,56.88
AVO,2024-09-30,Q,909.07
LNN,2024-09-30,Q,1351.91
TWKS,2024-09-30,Q,1428.37
TWLO,2024-09-30,Q,10474.32
AVTR,2024-09-30,Q,17607.48
LNTH,2024-09-30,Q,7620.01
TWO,2024-09-30,Q,1438.66
LNT,2024-09-30,Q,15566.96
VMC,2024-09-30,Q,33072.1
APA,2024-09-30,Q,9047.87
VMD,2024-09-30,Q,284.59
AP,2024-09-30,Q,40.19
AOSL,2024-09-30,Q,1076.98
VMI,2024-09-30,Q,5809.28
AOS,2024-09-30,Q,13024.94
VLO,2024-09-30,Q,43260.98
JACK,2024-09-30,Q,890.12
APD,2024-09-30,Q,66191.91
APCX,2024-09-30,Q,16.25
LFCR,2024-09-30,Q,181.56
VLTO,2024-09-30,Q,27663.85
VLY,2024-09-30,Q,4613.55
JAGX,2024-09-30,Q,12.48
VNOM,2024-09-30,Q,7978.99
VNRX,2024-09-30,Q,55.35
JAMF,2024-09-30,Q,2214.58
LEU,2024-09-30,Q,892.96
AORT,2024-09-30,Q,1115.2
VNO,2024-09-30,Q,7505.05
LEVI,2024-09-30,Q,8648.66
AON,2024-09-30,Q,74825.96
AOMR,2024-09-30,Q,243.26
VNCE,2024-09-30,Q,23.32
APEI,2024-09-30,Q,261.1
LFUS,2024-09-30,Q,6582.1
LFT,2024-09-30,Q,132.26
VITL,2024-09-30,Q,1511.48
LFST,2024-09-30,Q,2678.36
APLS,2024-09-30,Q,3511.74
APO,2024-09-30,Q,71140.52
IVZ,2024-09-30,Q,7902.57
APPN,2024-09-30,Q,2469.99
VIR,2024-09-30,Q,1023.43
APP,2024-09-30,Q,43636.15
VIRT,2024-09-30,Q,4709.74
APOG,2024-09-30,Q,1536.34
VIRC,2024-09-30,Q,224.96
APH,2024-09-30,Q,78557.74
VLDX,2024-09-30,Q,6.21
APG,2024-09-30,Q,9073.1
IZEA,2024-09-30,Q,45.24
VLGEA,2024-09-30,Q,469.31
J,2024-09-30,Q,16264.11
VLCN,2024-09-30,Q,4.67
APLE,2024-09-30,Q,3598.84
APLD,2024-09-30,Q,1776.83
VIVK,2024-09-30,Q,45.08
APPS,2024-09-30,Q,315.52
LEDS,2024-09-30,Q,8.45
VRTX,2024-09-30,Q,120038.17
JBSS,2024-09-30,Q,1094.32
AMWD,2024-09-30,Q,1448.23
JBT,2024-09-30,Q,3136.82
AMTX,2024-09-30,Q,108.55
VSAT,2024-09-30,Q,1525.68
JBHT,2024-09-30,Q,17376.03
VRSK,2024-09-30,Q,37838.8
VRSN,2024-09-30,Q,18255.16
AN,2024-09-30,Q,7093.5
JBI,2024-09-30,Q,1469.21
AMZN,2024-09-30,Q,1955638.88
JBL,2024-09-30,Q,13522.0
LEE,2024-09-30,Q,53.92
JBLU,2024-09-30,Q,2275.51
AMS,2024-09-30,Q,19.4
AMRX,2024-09-30,Q,2575.4
LEA,2024-09-30,Q,5931.35
JCI,2024-09-30,Q,51844.53
LE,2024-09-30,Q,538.7
LDWY,2024-09-30,Q,6.31
AMRC,2024-09-30,Q,1988.15
VST,2024-09-30,Q,40725.77
AMRK,2024-09-30,Q,1023.13
AMTB,2024-09-30,Q,714.33
VSCO,2024-09-30,Q,2018.1
AMT,2024-09-30,Q,108624.51
AMSC,2024-09-30,Q,931.1
VSEC,2024-09-30,Q,1524.63
VSH,2024-09-30,Q,2586.24
AMSF,2024-09-30,Q,920.68
LESL,2024-09-30,Q,584.32
VOYA,2024-09-30,Q,7789.15
LEN.B,2024-09-30,Q,46909.08
ANIP,2024-09-30,Q,1255.3
ANRO,2024-09-30,Q,308.41
ANSS,2024-09-30,Q,27844.01
VOXX,2024-09-30,Q,143.13
VRRM,2024-09-30,Q,4579.15
VREX,2024-09-30,Q,487.53
JAZZ,2024-09-30,Q,6879.96
VRME,2024-09-30,Q,14.85
ANDE,2024-09-30,Q,1708.19
VRNA,2024-09-30,Q,2337.14
VRNS,2024-09-30,Q,6354.61
LEGH,2024-09-30,Q,665.06
VRNT,2024-09-30,Q,1570.6
JBGS,2024-09-30,Q,1476.67
VRPX,2024-09-30,Q,3.39
VRE,2024-09-30,Q,1659.22
LEN,2024-09-30,Q,50852.98
ANGI,2024-09-30,Q,1286.57
ANF,2024-09-30,Q,7145.9
VRCA,2024-09-30,Q,61.87
VINO,2024-09-30,Q,4.56
ARRY,2024-09-30,Q,1002.71
VAPO,2024-09-30,Q,13.59
ARQT,2024-09-30,Q,1087.09
ARQ,2024-09-30,Q,214.34
LICY,2024-09-30,Q,49.28
ARTNA,2024-09-30,Q,382.79
VABK,2024-09-30,Q,223.7
LIFW,2024-09-30,Q,21.86
VAC,2024-09-30,Q,2575.97
ARLP,2024-09-30,Q,3201.55
VC,2024-09-30,Q,2630.42
ARKO,2024-09-30,Q,812.72
ITP,2024-09-30,Q,2.62
VASO,2024-09-30,Q,33.27
AROW,2024-09-30,Q,479.56
AROC,2024-09-30,Q,3419.33
VATE,2024-09-30,Q,48.3
ARMP,2024-09-30,Q,85.75
VBFC,2024-09-30,Q,114.01
ARMK,2024-09-30,Q,10203.36
LINC,2024-09-30,Q,375.81
ASB,2024-09-30,Q,3258.03
USM,2024-09-30,Q,4699.9
ASH,2024-09-30,Q,4246.91
IT,2024-09-30,Q,39050.68
USPH,2024-09-30,Q,1275.94
LIND,2024-09-30,Q,502.45
UVE,2024-09-30,Q,626.82
UTZ,2024-09-30,Q,2493.56
ARVN,2024-09-30,Q,1692.4
UVSP,2024-09-30,Q,817.27
ITGR,2024-09-30,Q,4360.46
UVV,2024-09-30,Q,1311.43
LII,2024-09-30,Q,21526.79
ARTW,2024-09-30,Q,9.31
LILA,2024-09-30,Q,1880.55
UTGN,2024-09-30,Q,83.11
ASAN,2024-09-30,Q,2644.43
UTI,2024-09-30,Q,874.98
UTL,2024-09-30,Q,979.82
ARIS,2024-09-30,Q,980.33
LGIH,2024-09-30,Q,2785.25
AQB,2024-09-30,Q,4.72
APYX,2024-09-30,Q,42.96
VHI,2024-09-30,Q,944.2
IVP,2024-09-30,Q,6.04
ARAY,2024-09-30,Q,180.49
VFC,2024-09-30,Q,7766.91
VFF,2024-09-30,Q,103.91
AR,2024-09-30,Q,8914.85
AQST,2024-09-30,Q,453.48
LGF.B,2024-09-30,Q,1660.38
LGF.A,2024-09-30,Q,1878.72
VIAV,2024-09-30,Q,1999.71
VICI,2024-09-30,Q,35114.54
IVT,2024-09-30,Q,2188.19
ARES,2024-09-30,Q,48776.91
AREC,2024-09-30,Q,70.45
VECO,2024-09-30,Q,1881.28
ARE,2024-09-30,Q,20753.02
ARDX,2024-09-30,Q,1622.1
VEEE,2024-09-30,Q,5.71
AREB,2024-09-30,Q,6.73
ITW,2024-09-30,Q,77389.27
VCNX,2024-09-30,Q,5.87
LHX,2024-09-30,Q,45116.41
ARI,2024-09-30,Q,1269.82
ITT,2024-09-30,Q,12185.06
ARHS,2024-09-30,Q,1730.49
VCTR,2024-09-30,Q,3594.13
ARCC,2024-09-30,Q,13528.83
VERI,2024-09-30,Q,136.7
ARCB,2024-09-30,Q,2564.37
VERO,2024-09-30,Q,4.43
ARC,2024-09-30,Q,146.23
VERX,2024-09-30,Q,5989.13
VERB,2024-09-30,Q,6.96
ARCH,2024-09-30,Q,2498.55
VEL,2024-09-30,Q,649.28
LH,2024-09-30,Q,18691.7
VERA,2024-09-30,Q,2423.38
IBCP,2024-09-30,Q,697.1
ESE,2024-09-30,Q,3321.58
PHAT,2024-09-30,Q,1077.46
ESCA,2024-09-30,Q,195.25
PHGE,2024-09-30,Q,18.25
ESLA,2024-09-30,Q,41.98
PGR,2024-09-30,Q,148618.78
PGRE,2024-09-30,Q,1070.19
NAII,2024-09-30,Q,35.52
ESGR,2024-09-30,Q,4898.35
ESI,2024-09-30,Q,6577.14
PHUN,2024-09-30,Q,38.78
PHX,2024-09-30,Q,126.74
PHR,2024-09-30,Q,1316.65
ESAB,2024-09-30,Q,6426.24
ES,2024-09-30,Q,24320.03
NABL,2024-09-30,Q,2419.82
PHM,2024-09-30,Q,29435.44
ERNA,2024-09-30,Q,5.68
ETD,2024-09-30,Q,810.96
PFLT,2024-09-30,Q,849.48
PFMT,2024-09-30,Q,288.69
GSBC,2024-09-30,Q,669.25
PFIS,2024-09-30,Q,467.67
NAPA,2024-09-30,Q,855.03
ET,2024-09-30,Q,54926.85
PFSI,2024-09-30,Q,5834.2
GSBD,2024-09-30,Q,1608.23
PFG,2024-09-30,Q,19647.55
ETON,2024-09-30,Q,155.02
GSAT,2024-09-30,Q,2356.0
ETNB,2024-09-30,Q,728.04
PFIE,2024-09-30,Q,78.67
NASB,2024-09-30,Q,267.36
PFGC,2024-09-30,Q,12213.6
ESTC,2024-09-30,Q,7887.15
GSHD,2024-09-30,Q,3313.81
ESPR,2024-09-30,Q,323.77
NANX,2024-09-30,Q,89.05
ESSA,2024-09-30,Q,194.73
PFX,2024-09-30,Q,96.15
ESS,2024-09-30,Q,18985.9
PG,2024-09-30,Q,407893.22
PGC,2024-09-30,Q,484.55
ESRT,2024-09-30,Q,1844.92
EPC,2024-09-30,Q,1791.9
PLAY,2024-09-30,Q,1338.21
MYGN,2024-09-30,Q,2487.57
PLBY,2024-09-30,Q,56.04
GTHP,2024-09-30,Q,10.68
EPAM,2024-09-30,Q,11331.85
EPAC,2024-09-30,Q,2270.2
PLD,2024-09-30,Q,116957.38
MYFW,2024-09-30,Q,193.21
PLCE,2024-09-30,Q,196.88
EPD,2024-09-30,Q,63177.48
GTE,2024-09-30,Q,192.8
GTEC,2024-09-30,Q,33.58
PLAB,2024-09-30,Q,1568.64
PLAG,2024-09-30,Q,11.22
GTES,2024-09-30,Q,4470.3
EOSE,2024-09-30,Q,643.62
PLNT,2024-09-30,Q,6917.27
ENVX,2024-09-30,Q,1662.31
PLOW,2024-09-30,Q,636.93
ENZ,2024-09-30,Q,58.51
ENVA,2024-09-30,Q,2195.81
GTLS,2024-09-30,Q,5313.93
ENV,2024-09-30,Q,3459.42
PLRX,2024-09-30,Q,681.58
PLPC,2024-09-30,Q,627.28
MYE,2024-09-30,Q,514.41
EOLS,2024-09-30,Q,1022.13
GTIM,2024-09-30,Q,29.25
EOG,2024-09-30,Q,69897.95
PLMJ,2024-09-30,Q,111.1
PLMR,2024-09-30,Q,2367.78
PINC,2024-09-30,Q,2003.76
MYSZ,2024-09-30,Q,1.79
PINE,2024-09-30,Q,259.77
EQIX,2024-09-30,Q,85645.8
EQH,2024-09-30,Q,13320.0
PII,2024-09-30,Q,4642.32
PIII,2024-09-30,Q,138.19
EQT,2024-09-30,Q,16180.22
EQS,2024-09-30,Q,18.48
PIK,2024-09-30,Q,4.2
PKOH,2024-09-30,Q,404.59
EPM,2024-09-30,Q,178.45
PKST,2024-09-30,Q,495.8
EPRT,2024-09-30,Q,5987.58
EQBK,2024-09-30,Q,623.96
MYRG,2024-09-30,Q,1648.14
GT,2024-09-30,Q,2519.48
PK,2024-09-30,Q,2910.3
PKBK,2024-09-30,Q,250.33
PKBO,2024-09-30,Q,4.16
NC,2024-09-30,Q,208.46
PCG,2024-09-30,Q,51702.6
NBY,2024-09-30,Q,3.37
FA,2024-09-30,Q,2886.34
PCH,2024-09-30,Q,3555.03
F,2024-09-30,Q,41978.64
EZPW,2024-09-30,Q,613.63
EZFL,2024-09-30,Q,6.47
FANG,2024-09-30,Q,50813.61
NCDL,2024-09-30,Q,954.99
FALC,2024-09-30,Q,8.93
FACO,2024-09-30,Q,123.61
PCAR,2024-09-30,Q,51737.98
PCB,2024-09-30,Q,267.83
FAF,2024-09-30,Q,6799.29
PBYI,2024-09-30,Q,125.07
PCLB,2024-09-30,Q,24.07
PCRX,2024-09-30,Q,694.21
EXPE,2024-09-30,Q,19269.16
PCT,2024-09-30,Q,1567.13
EXP,2024-09-30,Q,9648.76
GREE,2024-09-30,Q,19.31
EYEN,2024-09-30,Q,33.09
PCOR,2024-09-30,Q,9175.54
EYE,2024-09-30,Q,857.91
GRC,2024-09-30,Q,1021.56
PBBK,2024-09-30,Q,39.41
FBMS,2024-09-30,Q,1002.63
PBFS,2024-09-30,Q,285.84
NCMI,2024-09-30,Q,680.84
PBH,2024-09-30,Q,3573.09
PBHC,2024-09-30,Q,74.71
GPUS,2024-09-30,Q,8.92
FBRT,2024-09-30,Q,1068.69
PAYX,2024-09-30,Q,48294.71
NCNO,2024-09-30,Q,3650.52
PBI,2024-09-30,Q,1279.91
NCLH,2024-09-30,Q,9018.29
PBPB,2024-09-30,Q,249.74
GRBK,2024-09-30,Q,3716.49
FAT,2024-09-30,Q,77.91
FAST,2024-09-30,Q,40915.55
FARO,2024-09-30,Q,373.16
FARM,2024-09-30,Q,42.11
FBIZ,2024-09-30,Q,378.17
PBIO,2024-09-30,Q,0.93
FBIO,2024-09-30,Q,32.97
FBIN,2024-09-30,Q,11111.36
NCL,2024-09-30,Q,4.36
PBLA,2024-09-30,Q,1.24
PENN,2024-09-30,Q,2877.96
PEP,2024-09-30,Q,233306.73
EVEX,2024-09-30,Q,940.07
GRPN,2024-09-30,Q,388.68
GROV,2024-09-30,Q,52.6
PEG,2024-09-30,Q,44441.0
GROW,2024-09-30,Q,35.3
EVI,2024-09-30,Q,246.18
NAVI,2024-09-30,Q,1673.8
PEGY,2024-09-30,Q,9.02
PEN,2024-09-30,Q,7457.46
EVH,2024-09-30,Q,3288.69
PENG,2024-09-30,Q,1116.42
PEV,2024-09-30,Q,13.98
NATL,2024-09-30,Q,2063.34
ETWO,2024-09-30,Q,1511.17
PFBX,2024-09-30,Q,81.58
NATH,2024-09-30,Q,330.45
PFC,2024-09-30,Q,841.55
EVCM,2024-09-30,Q,1908.86
EVC,2024-09-30,Q,186.27
PESI,2024-09-30,Q,193.87
EVBN,2024-09-30,Q,215.34
PET,2024-09-30,Q,41.97
GRTSQ,2024-09-30,Q,68.49
PETV,2024-09-30,Q,9.58
GROM,2024-09-30,Q,0.3
EXC,2024-09-30,Q,40746.0
PDCO,2024-09-30,Q,1925.09
EXAS,2024-09-30,Q,12586.52
PDEX,2024-09-30,Q,99.19
EXLS,2024-09-30,Q,6137.67
EXFY,2024-09-30,Q,150.61
PCYO,2024-09-30,Q,259.29
PD,2024-09-30,Q,1726.23
EXE,2024-09-30,Q,10797.38
PDLB,2024-09-30,Q,278.36
NBHC,2024-09-30,Q,1596.34
EWCZ,2024-09-30,Q,407.86
GRNQ,2024-09-30,Q,7.35
EVRI,2024-09-30,Q,1130.75
PEB,2024-09-30,Q,1594.26
GRNT,2024-09-30,Q,776.62
EVRG,2024-09-30,Q,14259.72
NBBK,2024-09-30,Q,792.62
PEBK,2024-09-30,Q,138.57
PEBO,2024-09-30,Q,1068.45
EVR,2024-09-30,Q,9711.94
PECO,2024-09-30,Q,4623.25
PDYN,2024-09-30,Q,47.97
PDM,2024-09-30,Q,1252.4
EW,2024-09-30,Q,39752.38
EVTV,2024-09-30,Q,29.92
PDSB,2024-09-30,Q,140.65
EVTC,2024-09-30,Q,2168.24
GRND,2024-09-30,Q,2099.59
HALO,2024-09-30,Q,7251.06
PRTH,2024-09-30,Q,524.76
MTNB,2024-09-30,Q,17.76
EDSA,2024-09-30,Q,14.45
MTN,2024-09-30,Q,6533.34
PRTS,2024-09-30,Q,52.02
HAL,2024-09-30,Q,25646.17
EDR,2024-09-30,Q,19545.64
PRU,2024-09-30,Q,43111.6
ECPG,2024-09-30,Q,1119.87
PSEC,2024-09-30,Q,2316.15
EDBL,2024-09-30,Q,0.15
ED,2024-09-30,Q,36044.3
PSA,2024-09-30,Q,63683.96
ECVT,2024-09-30,Q,797.79
EDUC,2024-09-30,Q,20.08
MTSI,2024-09-30,Q,8031.99
EGAN,2024-09-30,Q,145.46
EG,2024-09-30,Q,16871.59
PRO,2024-09-30,Q,876.11
EFX,2024-09-30,Q,36424.54
EFTR,2024-09-30,Q,0.17
EFSH,2024-09-30,Q,1.25
EFSC,2024-09-30,Q,1915.45
PRKR,2024-09-30,Q,43.84
PRKS,2024-09-30,Q,2932.35
PRLB,2024-09-30,Q,738.59
H,2024-09-30,Q,15268.66
EGHT,2024-09-30,Q,261.79
PRM,2024-09-30,Q,1953.22
MTRX,2024-09-30,Q,317.63
EFOI,2024-09-30,Q,6.26
PROK,2024-09-30,Q,556.18
PRSO,2024-09-30,Q,3.94
PRST,2024-09-30,Q,0.27
EE,2024-09-30,Q,2356.67
HAIN,2024-09-30,Q,775.36
MTRN,2024-09-30,Q,2321.24
PROV,2024-09-30,Q,97.14
EFC,2024-09-30,Q,1120.53
PRPH,2024-09-30,Q,46.17
PRPL,2024-09-30,Q,106.49
EEX,2024-09-30,Q,1012.89
PRPO,2024-09-30,Q,9.93
HAE,2024-09-30,Q,4113.67
PTLO,2024-09-30,Q,982.98
DZSI,2024-09-30,Q,23.96
PTMN,2024-09-30,Q,171.48
PTN,2024-09-30,Q,17.48
HBI,2024-09-30,Q,2584.88
HBIO,2024-09-30,Q,117.31
DYNT,2024-09-30,Q,0.9
PTON,2024-09-30,Q,1761.64
PTEN,2024-09-30,Q,2983.17
EAF,2024-09-30,Q,339.46
HBCP,2024-09-30,Q,359.73
PTVE,2024-09-30,Q,2063.22
DXPE,2024-09-30,Q,842.49
DXCM,2024-09-30,Q,26185.52
PUBM,2024-09-30,Q,737.32
DXC,2024-09-30,Q,3751.88
DXYN,2024-09-30,Q,10.77
MSS,2024-09-30,Q,29.14
PTPI,2024-09-30,Q,3.57
DYAI,2024-09-30,Q,30.66
HBNC,2024-09-30,Q,679.72
DY,2024-09-30,Q,5736.43
MTB,2024-09-30,Q,29720.11
PSQH,2024-09-30,Q,77.22
EBTC,2024-09-30,Q,397.08
EBS,2024-09-30,Q,441.77
MTDR,2024-09-30,Q,6166.27
ECBK,2024-09-30,Q,131.57
MTG,2024-09-30,Q,6636.38
HASI,2024-09-30,Q,4014.16
ECIA,2024-09-30,Q,4.28
PSIX,2024-09-30,Q,472.64
MTEX,2024-09-30,Q,14.61
PSN,2024-09-30,Q,11009.77
ECDA,2024-09-30,Q,41.23
PSNL,2024-09-30,Q,285.54
ECC,2024-09-30,Q,758.71
PSTG,2024-09-30,Q,16463.24
HAYW,2024-09-30,Q,3304.61
EB,2024-09-30,Q,262.36
PSX,2024-09-30,Q,54287.43
MTCH,2024-09-30,Q,9758.75
EAT,2024-09-30,Q,3400.08
HBAN,2024-09-30,Q,21356.33
PTC,2024-09-30,Q,21703.63
PTCT,2024-09-30,Q,2853.89
MTD,2024-09-30,Q,31822.46
EBMT,2024-09-30,Q,126.58
PSTL,2024-09-30,Q,337.21
PSTV,2024-09-30,Q,8.61
PSTX,2024-09-30,Q,277.8
HAYN,2024-09-30,Q,761.22
EBET,2024-09-30,Q,0.5
EBC,2024-09-30,Q,3534.48
PNNT,2024-09-30,Q,456.42
EMR,2024-09-30,Q,62636.2
EMN,2024-09-30,Q,13082.52
PNR,2024-09-30,Q,16157.96
EMMA,2024-09-30,Q,1.9
PNBK,2024-09-30,Q,7.55
GTX,2024-09-30,Q,1746.94
GTY,2024-09-30,Q,1750.1
EML,2024-09-30,Q,202.11
PNW,2024-09-30,Q,10064.84
POCI,2024-09-30,Q,35.43
EMBC,2024-09-30,Q,813.6
PODD,2024-09-30,Q,16319.38
POLA,2024-09-30,Q,8.37
GUTS,2024-09-30,Q,121.26
MWA,2024-09-30,Q,3380.77
EMKR,2024-09-30,Q,20.04
PNST,2024-09-30,Q,30.74
MVST,2024-09-30,Q,79.06
PNTG,2024-09-30,Q,1082.01
GURE,2024-09-30,Q,10.3
ENSG,2024-09-30,Q,8240.27
ENSC,2024-09-30,Q,2.12
ENS,2024-09-30,Q,4106.98
MXL,2024-09-30,Q,1221.56
ENR,2024-09-30,Q,2280.25
PLYA,2024-09-30,Q,1032.15
PLYM,2024-09-30,Q,1025.96
ENPH,2024-09-30,Q,15269.75
PM,2024-09-30,Q,188756.78
ENOV,2024-09-30,Q,2404.36
PLUS,2024-09-30,Q,2642.0
PLTK,2024-09-30,Q,2946.07
ENTG,2024-09-30,Q,16989.6
GTN,2024-09-30,Q,534.22
PLUG,2024-09-30,Q,1987.98
ENSV,2024-09-30,Q,5.96
PLUR,2024-09-30,Q,33.09
GTN.A,2024-09-30,Q,693.68
MX,2024-09-30,Q,174.93
ENG,2024-09-30,Q,6.55
PMT,2024-09-30,Q,1238.64
PMTS,2024-09-30,Q,310.52
PMD,2024-09-30,Q,13.62
ENLC,2024-09-30,Q,6695.63
FBYD,2024-09-30,Q,1237.89
EKSO,2024-09-30,Q,25.52
MU,2024-09-30,Q,114987.7
PRCH,2024-09-30,Q,182.32
MTZ,2024-09-30,Q,9753.82
PRCT,2024-09-30,Q,4180.92
EIX,2024-09-30,Q,33716.91
ELAN,2024-09-30,Q,7261.63
PR,2024-09-30,Q,10922.53
MUEL,2024-09-30,Q,151.07
PRA,2024-09-30,Q,769.39
GWRS,2024-09-30,Q,304.9
ELAB,2024-09-30,Q,1.73
PRAA,2024-09-30,Q,881.37
ELA,2024-09-30,Q,142.89
EGY,2024-09-30,Q,595.49
PRG,2024-09-30,Q,2014.44
EGP,2024-09-30,Q,9248.64
PRGO,2024-09-30,Q,3578.18
MTW,2024-09-30,Q,337.82
PRGS,2024-09-30,Q,2890.51
PRI,2024-09-30,Q,8969.37
PRIM,2024-09-30,Q,3117.31
GXO,2024-09-30,Q,6220.62
MTX,2024-09-30,Q,2462.77
EHTH,2024-09-30,Q,119.97
EHAB,2024-09-30,Q,397.24
PPSI,2024-09-30,Q,51.2
ELEV,2024-09-30,Q,35.46
MVBF,2024-09-30,Q,250.29
ELTP,2024-09-30,Q,414.49
POST,2024-09-30,Q,6762.99
MUX,2024-09-30,Q,474.98
ELS,2024-09-30,Q,13629.45
ELV,2024-09-30,Q,120599.87
POR,2024-09-30,Q,5051.32
ELUT,2024-09-30,Q,129.77
POOL,2024-09-30,Q,14339.32
PPIH,2024-09-30,Q,103.55
ELME,2024-09-30,Q,1548.11
PPL,2024-09-30,Q,24405.54
MUR,2024-09-30,Q,4920.75
ELF,2024-09-30,Q,6148.01
PPBI,2024-09-30,Q,2426.45
PPG,2024-09-30,Q,30730.72
FC,2024-09-30,Q,538.57
NWL,2024-09-30,Q,3194.88
NWN,2024-09-30,Q,1578.52
FTNT,2024-09-30,Q,59318.61
NJR,2024-09-30,Q,4680.71
FTK,2024-09-30,Q,148.46
NWS,2024-09-30,Q,15891.95
FTI,2024-09-30,Q,11158.64
NWSA,2024-09-30,Q,15141.41
NWPX,2024-09-30,Q,447.63
FTHM,2024-09-30,Q,54.41
FTRE,2024-09-30,Q,1792.0
NKLA,2024-09-30,Q,278.77
NWBO,2024-09-30,Q,414.0
FTV,2024-09-30,Q,27384.71
NWE,2024-09-30,Q,3508.4
NKGN,2024-09-30,Q,13.37
NWFL,2024-09-30,Q,222.99
NKE,2024-09-30,Q,132543.34
NXRT,2024-09-30,Q,1118.01
NXST,2024-09-30,Q,5333.89
NXPI,2024-09-30,Q,61138.45
NX,2024-09-30,Q,1311.24
NXGL,2024-09-30,Q,16.32
FTDR,2024-09-30,Q,3672.41
FWRG,2024-09-30,Q,942.47
FWRD,2024-09-30,Q,980.58
NVFY,2024-09-30,Q,4.72
NLOP,2024-09-30,Q,452.72
NVEE,2024-09-30,Q,1521.91
G,2024-09-30,Q,6986.34
NVAX,2024-09-30,Q,2021.98
FYBR,2024-09-30,Q,8847.27
NVDA,2024-09-30,Q,2978923.25
NLST,2024-09-30,Q,312.62
FUNC,2024-09-30,Q,192.93
FUN,2024-09-30,Q,4042.14
NVT,2024-09-30,Q,11678.27
FUL,2024-09-30,Q,4336.3
NVST,2024-09-30,Q,3400.63
NVOS,2024-09-30,Q,5.35
FVCB,2024-09-30,Q,237.33
NVRO,2024-09-30,Q,208.41
GLDD,2024-09-30,Q,707.5
FUSB,2024-09-30,Q,63.48
NL,2024-09-30,Q,362.94
OCFC,2024-09-30,Q,1087.22
OCGN,2024-09-30,Q,285.61
FRPT,2024-09-30,Q,6631.37
NI,2024-09-30,Q,16173.89
FRZA,2024-09-30,Q,5.03
OC,2024-09-30,Q,15348.12
FRT,2024-09-30,Q,9537.06
FRST,2024-09-30,Q,301.12
OCC,2024-09-30,Q,22.03
GM,2024-09-30,Q,49305.88
ODC,2024-09-30,Q,502.94
NHI,2024-09-30,Q,3652.84
OCUL,2024-09-30,Q,1356.52
ODP,2024-09-30,Q,999.03
NHC,2024-09-30,Q,1939.93
OCTO,2024-09-30,Q,4.25
FRME,2024-09-30,Q,2182.56
FRHC,2024-09-30,Q,5534.82
OCSL,2024-09-30,Q,1341.42
FSP,2024-09-30,Q,183.31
FSLY,2024-09-30,Q,1049.2
NINE,2024-09-30,Q,47.87
FSLR,2024-09-30,Q,26704.48
