ticker,comp_name,exchange,per_end_date,per_type,filing_date,filing_type,zacks_sector_code,lterm_debt_net_tot,eps_diluted_net_basic
RPD,Rapid7,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,886.272,0.11
RPAY,Repay,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,16.0,435.589,-0.04
ROOT,Root,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,300.1,-0.52
ROL,Rollins,NYSE,2024-06-30,Q,2024-07-25,10-Q,16.0,11.0,0.27
CSGP,CoStar Group,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,10.0,-2.2,0.05
CSGS,CSG Systems International,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,10.0,-4.707,0.48
CSBB,CSB Bancorp,NASDAQ Other OTC,2024-06-30,Q,2024-08-12,10-Q,13.0,-0.428,0.61
RR,Richtech Robotics Inc.,NASDAQ,2024-06-30,Q,2024-08-15,10-Q,16.0,0.407,-0.02
CROX,Crocs,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,2.0,-138.249,3.77
CRS,Carpenter Technology,NYSE,2024-06-30,A,2024-08-13,10-K,6.0,694.2,3.7
RSI,Rush Street Interactive,NYSE,2024-06-30,Q,2024-08-01,10-Q,2.0,-0.455,0.0
RSG,Republic Services,NYSE,2024-06-30,Q,2024-07-25,10-Q,16.0,99.1006,1.62
CRS,Carpenter Technology,NYSE,2024-06-30,Q,2024-08-13,10-Q,6.0,694.2,1.85
CRSR,Corsair Gaming,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,2.0,-18.125,-0.28
RRX,REGAL REXNORD,NYSE,2024-06-30,Q,2024-08-01,10-Q,7.0,-546.3,0.94
RRR,Red Rock Resorts,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,2.0,500.0,0.5873
CRTG,The Coretec Group,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,10.0,0.25,-0.001
RRGB,Red Robin Gourmet Burgers,NASDAQ,2024-06-30,Q,2024-08-22,10-Q,3.0,-21.851,-0.61
RRC,Range Resources,NYSE,2024-06-30,Q,2024-07-23,10-Q,12.0,-66.069,0.12
CSL,Carlisle Companies,NYSE,2024-06-30,Q,2024-07-25,10-Q,9.0,1887.2,14.84
ROIC,Retail Opportunity Investments,NASDAQ,2024-06-30,Q,2024-07-24,10-Q,13.0,-26.351,0.06
RMTI,Rockwell Medical,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.52,0.01
CSX,CSX,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,15.0,-4.0,0.49
RMNI,Rimini Street,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,10.0,1.074,-0.01
RMD,ResMed,NYSE,2024-06-30,Q,2024-08-09,10-Q,4.0,-730.0,1.97
RMD,ResMed,NYSE,2024-06-30,A,2024-08-09,10-K,4.0,-730.0,6.92
RMCO,Royalty Management Holding Corporation,NASDAQ,2024-06-30,Q,2024-08-15,10-Q,13.0,1.0671,-0.01
CTBI,Community Trust Bancorp,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-0.121,1.09
CTCX,Carmell Corporation,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,-0.4384,-0.16
CTGO,"Contango ORE, Inc.",NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-13,10-Q,6.0,44.6985,-1.9
RMBL,RumbleON,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,-33.4,-0.02
CTKB,Cytek Biosciences,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,-0.278,-0.08
RMBI,Richmond Mutual Bancorporation,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-19.0,0.2
CTLP,Cantaloupe,NASDAQ,2024-06-30,A,2024-09-10,10-K,16.0,-0.954,0.15
RMAX,REMAX,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-2.3,0.19
CTLP,Cantaloupe,NASDAQ,2024-06-30,Q,2024-09-10,10-Q,16.0,-0.954,0.03
RM,Regional Management,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,-77.877,0.86
CTLT,Catalent,NYSE,2024-06-30,A,2024-09-06,10-K,4.0,84.0,-5.76
CTLT,Catalent,NYSE,2024-06-30,Q,2024-09-06,10-Q,4.0,84.0,0.12
CSWC,Capital Southwest,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-36.0,0.31
ROG,Rogers,NYSE,2024-06-30,Q,2024-07-26,10-Q,10.0,-30.2,0.44
ROAD,Construction Partners,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,8.0,101.885,0.59
CSPI,CSP,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,10.0,-1.113,-0.02
CSR,Centerspace,NYSE,2024-06-30,Q,2024-07-29,10-Q,13.0,-3.125,-0.19
CSTAF,Constellation Acquisition I,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,17.0,0.785,0.02
RNST,Renasant,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,-0.245,0.69
RNR,RenaissanceRe,NYSE,2024-06-30,Q,2024-07-25,10-Q,13.0,1960.167,9.41
CSTL,Castle Biosciences,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,4.0,9.953,0.31
RNLXY,Renalytix AI,NASDAQ Other OTC,2024-06-30,Q,2024-09-30,10-Q,10.0,-1.66,-0.072
RNLXY,Renalytix AI,NASDAQ Other OTC,2024-06-30,A,2024-09-30,10-K,10.0,-1.66,-0.619
RNGR,Ranger Energy Services,NYSE,2024-06-30,Q,2024-07-30,10-Q,12.0,-3.0,0.21
RNGE,"Range Impact, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,9.0,-1.3896,-0.01
RNG,Ringcentral,NYSE,2024-06-30,Q,2024-08-07,10-Q,10.0,-12.244,-0.16
CSV,Carriage Services,NYSE,2024-06-30,Q,2024-08-02,10-Q,1.0,-24.405,0.4
AMD,Advanced Micro Devices,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,10.0,-750.0,0.16
VNRX,VolitionRX Limited,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,4.0,0.2237,-0.08
AMED,Amedisys,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,4.0,-18.382,0.98
VNOM,Viper Energy Inc.,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,12.0,-86.0,0.62
VNO,Vornado Realty Trust,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,-20.696,0.18
AMCX,AMC Networks,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,2.0,24.648,-0.66
AMH,American Homes 4 Rent,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,534.5941,0.25
VMI,Valmont Industries,NYSE,2024-06-30,Q,2024-07-31,10-Q,7.0,-90.34,4.91
VMD,Viemed Healthcare,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.961,0.04
AMKR,Amkor Technology,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,10.0,-96.872,0.27
AMCR,Amcor,NYSE,2024-06-30,Q,2024-08-16,10-Q,7.0,997.0,0.179
AMCR,Amcor,NYSE,2024-06-30,A,2024-08-16,10-K,7.0,997.0,0.505
VREX,VAREX IMAGING,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,-1.2,0.03
VRE,Veris Residential,NYSE,2024-06-30,Q,2024-07-24,10-Q,13.0,-168.922,0.03
ALX,Alexander's,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,-10.0,1.63
ALXO,ALX Oncology Holdings,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,-0.393,-0.76
VRCA,Verrica Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,-1.455,-0.37
AM,Antero Midstream,NYSE,2024-06-30,Q,2024-07-31,10-Q,12.0,-35.262,0.18
AMAL,Amalgamated Financial,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-227.34,0.87
AMBC,Ambac,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,3368.0,-0.02
VOYA,Voya Financial,NYSE,2024-06-30,Q,2024-08-01,10-Q,13.0,-1510.0,1.96
AMC,AMC Entertainment,NYSE,2024-06-30,Q,2024-08-02,10-Q,2.0,-12.4,-0.1
VMC,Vulcan Materials,NYSE,2024-06-30,Q,2024-08-07,10-Q,8.0,3331.7,2.31
VLY,Valley National Bancorp,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,935.0,0.13
AMRK,AMark Precious Metals,NASDAQ,2024-06-30,Q,2024-09-13,10-Q,2.0,3.448,1.29
VIRT,Virtu Financial,NASDAQ,2024-06-30,Q,2024-07-26,10-Q,13.0,14.8879,0.71
AMRX,Amneal Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,4.0,-90.373,0.02
VIR,Vir Biotechnology,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,-0.138,-1.02
AMS,American Shared Hospital Services,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,4.0,1.9,0.55
AMSC,American Superconductor,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,10.0,-0.016,-0.07
VINO,Gaucho Group,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,3.0,1.8818,-3.11
AMSF,AMERISAFE,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,13.0,-0.042,0.57
AMT,American Tower,NYSE,2024-06-30,Q,2024-07-30,10-Q,13.0,282.2998,1.92
AMTB,Amerant Bancorp,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,120.189,0.15
AMTX,Aemetis,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,12.0,4.26,-0.66
VICI,VICI Properties,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,-21.467,0.71
VIAV,Viavi Solutions,NASDAQ,2024-06-30,Q,2024-08-16,10-Q,10.0,-96.4,-0.1
AMRK,AMark Precious Metals,NASDAQ,2024-06-30,A,2024-09-13,10-K,2.0,3.448,2.84
AMRC,Ameresco,NYSE,2024-06-30,Q,2024-08-06,10-Q,12.0,117.457,0.09
VLTO,Veralto Corporation,NYSE,2024-06-30,Q,2024-07-26,10-Q,16.0,2615.0,0.81
AMMX,AmeraMex International,NASDAQ Other OTC,2024-06-30,Q,2024-08-20,10-Q,15.0,5.2564,0.07
AMN,AMN Healthcare Services,NYSE,2024-06-30,Q,2024-08-09,10-Q,4.0,1190.28,0.42
VLO,Valero Energy,NYSE,2024-06-30,Q,2024-07-25,10-Q,12.0,-520.0,2.71
AMPG,AmpliTech Group,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,10.0,-0.0083,-0.16
AMPH,Amphastar Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,4.0,-4.05,0.73
VLDX,Velo3D,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,7.0,-10.5,-0.02
AMPS,Altus Power,NYSE,2024-06-30,Q,2024-08-08,10-Q,12.0,50.218,0.23
VLCN,"Volcon, Inc.",NASDAQ,2024-06-30,Q,2024-08-06,10-Q,5.0,0.0322,-12.08
VIVK,"Vivakor, Inc.",NASDAQ,2024-06-30,Q,2024-08-16,10-Q,16.0,2.3528,-0.12
AMPY,Amplify Energy,NYSE,2024-06-30,Q,2024-08-07,10-Q,12.0,118.0,0.17
VITL,Vital Farms,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,1.0,-1.672,0.36
AMR,Alpha Metallurgical Resources,NYSE,2024-06-30,Q,2024-08-05,10-Q,6.0,-1.191,4.49
VRME,VerifyMe,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,16.0,-0.229,-0.03
VVI,Viad Corp,NYSE,2024-06-30,Q,2024-08-07,10-Q,16.0,28.824,0.97
ALGS,Aligos Therapeutics,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,-0.035,0.75
VTSI,VirTra,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,11.0,-0.1178,0.11
VTS,"Vitesse Energy, Inc.",NYSE,2024-06-30,Q,2024-08-05,10-Q,12.0,34.0,0.33
ALHC,Alignment Healthcare,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,50.0,-0.13
VTRS,Viatris,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-801.7,-0.27
ALIT,Alight,NYSE,2024-06-30,Q,2024-08-06,10-Q,10.0,-27.0,0.04
VTOL,Bristow Group,NYSE,2024-06-30,Q,2024-08-07,10-Q,15.0,49.744,0.96
VTNRQ,Vertex Energy,NASDAQ Other OTC,2024-06-30,Q,2024-08-08,10-Q,7.0,-1.187,-0.58
ALK,Alaska Air Group,NYSE,2024-06-30,Q,2024-08-02,10-Q,15.0,130.0,1.71
VTLE,"Vital Energy, Inc.",NYSE,2024-06-30,Q,2024-08-07,10-Q,12.0,956.5,0.98
ALKS,Alkermes,NASDAQ,2024-06-30,Q,2024-07-24,10-Q,4.0,-1.5,0.53
ALKT,Alkami Technology,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,10.0,17.736,-0.13
ALG,Alamo Group,NYSE,2024-06-30,Q,2024-07-31,10-Q,7.0,58.186,2.35
VVV,Valvoline,NYSE,2024-06-30,Q,2024-08-07,10-Q,6.0,-442.8,0.35
W,Wayfair,NYSE,2024-06-30,Q,2024-08-01,10-Q,3.0,3059.0,-0.34
VZ,Verizon Communications,NYSE,2024-06-30,Q,2024-07-25,10-Q,10.0,-777.0,1.09
ALB,Albemarle,NYSE,2024-06-30,Q,2024-07-31,10-Q,6.0,-627.39,-1.96
ALBT,Avalon GloboCare,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,4.0,6.5058,-2.8486
VYX,NCR Voyix Corporation,NYSE,2024-06-30,Q,2024-08-06,10-Q,10.0,-5.0,-0.53
ALCE,"Alternus Clean Energy, Inc.",NASDAQ,2024-06-30,Q,2024-08-26,10-Q,12.0,-74.29,-2.5
ALCO,Alico,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,1.0,-20.089,-0.27
VYCO,"Vycor Medical, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-13,10-Q,4.0,0.1412,0.0
ALE,Allete,NYSE,2024-06-30,Q,2024-08-01,10-Q,14.0,1746.0,0.57
VWFB,"VWF Bancorp, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-09-27,10-Q,13.0,55.8,-0.37
VWFB,"VWF Bancorp, Inc.",NASDAQ Other OTC,2024-06-30,A,2024-09-27,10-K,13.0,55.8,-1.14
ALEX,Alexander & Baldwin Holdings,NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,5.697,0.13
VVX,"V2X, Inc.",NYSE,2024-06-30,Q,2024-08-06,10-Q,16.0,38.331,-0.21
ALL,Allstate,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,145.0,1.13
VRTX,Vertex Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,4.0,-26.9,-13.92
VRTC,Veritec,NASDAQ Other OTC,2024-06-30,Q,2024-10-10,10-Q,10.0,0.553,-0.01
ALTG,Alta Equipment Group,NYSE,2024-06-30,Q,2024-08-07,10-Q,7.0,53.7,-0.38
VRTC,Veritec,NASDAQ Other OTC,2024-06-30,A,2024-10-10,10-K,10.0,0.553,-0.03
VRT,Vertiv,NYSE,2024-06-30,Q,2024-07-26,10-Q,10.0,-10.6,0.46
VRSN,VeriSign,NASDAQ,2024-06-30,Q,2024-07-25,10-Q,10.0,1791.3,2.01
ALTI,"AlTi Global, Inc.",NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,163.986,-0.18
VRSK,Verisk Analytics,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,16.0,193.8,2.15
ALTM,ARCADIUM LITHM,NYSE,2024-06-30,Q,2024-08-08,10-Q,6.0,203.5,0.07
VRRM,Verra Mobility,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,7.0,-4.509,0.2
ALTO,Alto Ingredients,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,90.96,-0.05
VRPX,Virpax Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,0.3055,-1.75
ALTS,ALT5 Sigma Corporation,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,13.0,1.177,0.07
VRNS,Varonis Systems,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,,251.239,-0.21
VRNOF,Verano Holdings Corp.,NASDAQ Other OTC,2024-06-30,Q,2024-08-07,10-Q,4.0,-54.302,-0.06
VRNA,Verona Pharma,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,70.244,-0.88
ALV,Autoliv,NYSE,2024-06-30,Q,2024-07-19,10-Q,5.0,228.0,1.71
ALSN,Allison Transmission Holdings,NYSE,2024-06-30,Q,2024-07-26,10-Q,5.0,-102.0,2.13
VIAV,Viavi Solutions,NASDAQ,2024-06-30,A,2024-08-16,10-K,10.0,-96.4,-0.12
ALRS,Alerus Financial,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,0.001,0.31
ALLE,Allegion,NYSE,2024-06-30,Q,2024-07-24,10-Q,7.0,393.6,1.77
VSTS,Vestis Corporation,NYSE,2024-06-30,Q,2024-08-07,10-Q,1.0,-81.5,0.04
VSTO,Vista Outdoor,NYSE,2024-06-30,Q,2024-08-09,10-Q,2.0,-85.0,0.97
VSTM,Verastem,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,0.526,-0.31
ALLR,"Allarity Therapeutics, Inc.",NASDAQ,2024-06-30,Q,2024-08-05,10-Q,4.0,27.689,-3.3033
VST,Vistra,NYSE,2024-06-30,Q,2024-08-09,10-Q,14.0,1094.0,0.9
VSH,Vishay Intertechnology,NYSE,2024-06-30,Q,2024-08-07,10-Q,10.0,820.622,0.17
ALNT,ALLIENT INC,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,20.668,0.07
ALNY,Alnylam Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,1022.688,-0.13
VSEC,VSE,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,8.0,433.508,-0.16
ALRM,Alarm.com,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,7.0,500.0,0.62
VSAT,Viasat,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,10.0,-19.462,-0.26
AL,Air Lease,NYSE,2024-06-30,Q,2024-08-01,10-Q,15.0,1520.559,0.81
UTGN,UTG,NASDAQ Other OTC,2024-06-30,Q,2024-08-12,10-Q,13.0,-0.1834,2.04
AQST,Aquestive Therapeutics,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,-0.01,-0.03
USPH,U.S. Physical Therapy,NYSE,2024-06-30,Q,2024-08-14,10-Q,4.0,-2.988,0.47
AR,Antero Resources,NYSE,2024-06-30,Q,2024-07-31,10-Q,12.0,1591.208,-0.21
ARAY,Accuray,NASDAQ,2024-06-30,A,2024-09-19,10-K,4.0,-6.0,-0.16
USM,United States Cellular,NYSE,2024-06-30,Q,2024-08-02,10-Q,10.0,-158.0,0.2
ARAY,Accuray,NASDAQ,2024-06-30,Q,2024-09-19,10-Q,4.0,-6.0,0.03
USIO,Usio,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,16.0,-0.0369,0.0
USFD,US Foods,NYSE,2024-06-30,Q,2024-08-08,10-Q,1.0,-65.0,0.8
USEG,U.S. Energy,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,12.0,7.0,-0.08
ARC,ARC Document Solutions,NYSE,2024-06-30,Q,2024-08-08,10-Q,7.0,-4.915,0.07
ARCB,ArcBest,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,15.0,-35.705,1.96
USCB,USCB Financial,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,13.0,-21.0,0.31
USB,U.S. Bancorp,NYSE,2024-06-30,Q,2024-08-06,10-Q,13.0,1395.0,0.97
ARCC,Ares Capital,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,13.0,1504.0,0.52
UTI,Universal Technical Institute,NYSE,2024-06-30,Q,2024-08-07,10-Q,2.0,-24.87,0.09
AQB,AquaBounty Technologies,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,2.1218,-13.08
APPN,Appian,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,10.0,47.5,-0.6
APPS,Digital Turbine,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,10.0,-0.25
UWMC,UWM,NYSE,2024-06-30,Q,2024-08-06,10-Q,13.0,-3.892,0.03
UVV,Universal,NYSE,2024-06-30,Q,2024-08-07,10-Q,1.0,617.502,0.01
UVSP,Univest Corporation of Pennsylvania,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,13.0,-60.0,0.62
UVE,Universal Insurance Holdings,NYSE,2024-06-30,Q,2024-07-30,10-Q,13.0,-0.735,1.21
UUU,Universal Security Instruments,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-19,10-Q,7.0,1.4546,-0.19
UTZ,Utz Brands,NYSE,2024-06-30,Q,2024-08-01,10-Q,1.0,-105.181,0.23
APYX,Apyx Medical,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.01,-0.19
UTL,Unitil,NYSE,2024-06-30,Q,2024-08-06,10-Q,14.0,-2.8,0.27
ARCH,Arch Resources,NYSE,2024-06-30,Q,2024-07-25,10-Q,12.0,101.661,0.81
APP,AppLovin,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,16.0,394.467,0.89
ARLP,Alliance Resource Partners,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,12.0,155.88,0.77
UONE,Radio One,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,2.0,-93.934,-0.94
UNTY,Unity Bancorp,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,14.36,0.93
ARMK,Aramark,NYSE,2024-06-30,Q,2024-08-06,10-Q,1.0,-694.577,0.22
UNP,Union Pacific,NYSE,2024-06-30,Q,2024-07-25,10-Q,15.0,-1007.0,2.74
UNM,Unum Group,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,41.6,2.05
UONEK,Radio One,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,2.0,-93.934,-0.94
ARMP,Armata Pharmaceuticals,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-13,10-Q,4.0,34.889,0.25
AROC,Archrock,NYSE,2024-06-30,Q,2024-07-31,10-Q,12.0,23.675,0.22
UNH,UnitedHealth Group,NYSE,2024-06-30,Q,2024-08-09,10-Q,4.0,12790.0,4.54
AROW,Arrow Financial,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-0.028,0.52
ARQ,"Arq, Inc.",NASDAQ,2024-06-30,Q,2024-08-12,10-Q,16.0,-0.833,-0.06
ARQT,Arcutis Biotherapeutics,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,203.808,-0.42
UNCY,Unicycive Therapeutics,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,-0.212,-0.15
UNB,Union Bankshares,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,115.0,0.45
ARRY,Array Technologies,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,12.0,0.013,0.08
UP,Wheels Up Experience,NYSE,2024-06-30,Q,2024-08-08,10-Q,11.0,-40.992,-0.14
ARL,American Realty Investors,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-1.715,0.07
USAQ,"QHSLab, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,4.0,-0.0913,0.0
USAP,Universal Stainless & Alloy Products,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,6.0,-1.844,0.9
ARDT,"Ardent Health Partners, Inc.",NYSE,2024-06-30,Q,2024-08-14,10-Q,4.0,-101.356,0.34
USAC,USA Compression Partners,NYSE,2024-06-30,Q,2024-08-06,10-Q,12.0,884.428,0.23
ARDX,Ardelyx,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,49.75,-0.07
ARE,Alexandria Real Estate Equities,NYSE,2024-06-30,Q,2024-07-22,10-Q,13.0,1113.78,0.25
AREB,"American Rebel Holdings, Inc.",NASDAQ,2024-06-30,Q,2024-08-14,10-Q,7.0,0.6155,-8.0108
URI,United Rentals,NYSE,2024-06-30,Q,2024-07-24,10-Q,8.0,1314.0,9.54
AREC,American Resources,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,6.0,146.1497,-0.09
URGN,Urogen Pharma,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,97.813,-0.91
URG,Ur Energy,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-09,10-Q,6.0,-5.813,-0.02
ARES,Ares Management,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,-1111.41,0.43
ARHS,"Arhaus, Inc.",NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,-0.448,0.16
ARI,Apollo Commercial Real Estate Finance,NYSE,2024-06-30,Q,2024-08-06,10-Q,13.0,217.9819,0.23
UPWK,Upwork,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,357.008,0.17
UPST,Upstart,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,81.779,-0.62
ARIS,Aris Water Solutions,NYSE,2024-06-30,Q,2024-08-07,10-Q,16.0,18.244,0.18
UPS,United Parcel Service,NYSE,2024-06-30,Q,2024-08-07,10-Q,15.0,1277.0,1.65
UPLD,Upland Software,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,10.0,-2.7,-0.47
ARKO,ARKO,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,1.0,31.401,0.11
APO,Apollo Global Management,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,2430.0,1.35
VEL,Velocity Financial,NYSE,2024-06-30,Q,2024-08-02,10-Q,13.0,407.594,0.42
ANRO,"Alto Neuroscience, Inc.",NYSE,2024-06-30,Q,2024-08-13,10-Q,4.0,7.741,-0.6
VEEE,Twin Vee PowerCats,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,2.0,-0.137,-0.31
ANSS,ANSYS,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,10.0,754.049,1.48
VECO,Veeco Instruments,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,10.0,249.105,0.25
VCTR,Victory Capital Holdings,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-10.332,1.12
VCNX,Vaccinex,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,-0.026,-3.1
AOMR,Angel Oak Mortgage REIT Inc.,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,-269.421,-0.01
AON,Aon,NYSE,2024-06-30,Q,2024-07-26,10-Q,13.0,3007.0,2.46
ANIP,ANI Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,284.394,-0.14
VERA,Vera Therapeutics,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,50.263,-0.62
VERB,Verb Technology,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,10.0,0.112,-4.0
VHI,Valhi,NYSE,2024-06-30,Q,2024-08-08,10-Q,6.0,-30.0,0.7
AMZN,Amazon.com,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,3.0,-5976.0,1.26
AN,AutoNation,NYSE,2024-06-30,Q,2024-08-01,10-Q,3.0,222.6,3.2
ANDE,The Andersons,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,6.0,-13.752,1.05
VFF,Village Farms International,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,1.0,-2.87,-0.21
