ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
CMAX,2024-06-30,Q,116.8414,-2.7537
CMBM,2024-06-30,Q,-7.838,1.3511
SHO,2024-06-30,Q,0.8775,0.3761
SHLS,2024-06-30,Q,1.7071,0.2695
SHIM,2024-06-30,Q,-77.4176,185.1284
SHFS,2024-06-30,Q,1.9651,0.3256
SIBN,2024-06-30,Q,-4.4499,0.2194
CLX,2024-06-30,Q,7.4336,5.0508
CLPR,2024-06-30,Q,37.1483,-265.1611
SILA,2024-06-30,Q,0.2321,0.3539
CLRC,2024-06-30,Q,3.4821,-0.5052
SIGI,2024-06-30,Q,-1.8452,0.1741
CLSK,2024-06-30,Q,-16.848,0.0
CLST,2024-06-30,Q,0.6505,0.3735
SIF,2024-06-30,Q,0.2153,1.0995
CLVT,2024-06-30,Q,-2.9717,0.8271
CLW,2024-06-30,Q,-1.4361,1.7357
SIEB,2024-06-30,Q,4.8547,3.515
CLX,2024-06-30,A,9.8217,5.0508
SIDU,2024-06-30,Q,-31.5633,0.1563
SON,2024-06-30,Q,1.8249,1.2398
BXSL,2024-06-30,Q,3.6367,1.1278
SWIM,2024-06-30,Q,1.9322,0.6918
SWI,2024-06-30,Q,0.444,0.9253
BY,2024-06-30,Q,2.8723,1.0294
BYFC,2024-06-30,Q,0.0709,1.352
BYND,2024-06-30,Q,-6.2368,-1.937
BYOC,2024-06-30,Q,5.1332,-0.8572
BXP,2024-06-30,Q,0.4451,1.9008
BYON,2024-06-30,Q,-14.962,0.1367
SVT,2024-06-30,Q,2.2847,0.0592
SVRA,2024-06-30,Q,-17.3482,0.2603
BZFD,2024-06-30,Q,-9.3527,1.464
BZH,2024-06-30,Q,1.2105,0.9076
SVV,2024-06-30,Q,0.8408,1.768
SWK,2024-06-30,Q,-0.134,0.7561
BXMT,2024-06-30,Q,-0.269,4.5884
BWIN,2024-06-30,Q,-1.2631,1.3478
SYBT,2024-06-30,Q,2.9954,0.6593
BWMN,2024-06-30,Q,-0.751,0.3983
BWXT,2024-06-30,Q,3.318,1.2147
SWX,2024-06-30,Q,0.2315,1.4196
BXC,2024-06-30,Q,1.1684,0.8979
SWKH,2024-06-30,Q,1.3984,0.1097
BWFG,2024-06-30,Q,0.3324,0.5968
CAH,2024-06-30,A,58.9903,-1.5853
CAH,2024-06-30,Q,16.1826,-1.5853
STX,2024-06-30,Q,13.8499,-3.8055
STX,2024-06-30,A,9.0443,-3.8055
STWD,2024-06-30,Q,0.3116,2.8021
STRW,2024-06-30,Q,13.8944,10.8919
CANB,2024-06-30,Q,32.765,-1.2893
STRT,2024-06-30,Q,4.2189,0.0576
STRT,2024-06-30,A,6.8847,0.0576
SUI,2024-06-30,Q,0.3872,1.0862
SUIC,2024-06-30,Q,4.6648,-19.1446
SVC,2024-06-30,Q,-1.4703,5.4994
CABO,2024-06-30,Q,0.7063,1.8829
CAC,2024-06-30,Q,2.1702,1.1744
CACC,2024-06-30,Q,-0.635,3.8244
SURG,2024-06-30,Q,-26.0373,0.0693
CACI,2024-06-30,A,8.3992,0.4385
CACI,2024-06-30,Q,2.6934,0.4385
SUP,2024-06-30,Q,-2.4121,6.791
CADL,2024-06-30,Q,905.0466,-1.7373
SUN,2024-06-30,Q,4.3063,1.7044
SUM,2024-06-30,Q,1.4931,0.6414
STRS,2024-06-30,Q,-0.5838,0.5994
SYF,2024-06-30,Q,2.0624,1.0062
BWEN,2024-06-30,Q,0.7039,0.3986
BSRR,2024-06-30,Q,2.3587,0.8945
BSY,2024-06-30,Q,3.1066,1.3556
BTAI,2024-06-30,Q,-28.9113,-1.3863
BTCY,2024-06-30,Q,18.9735,-0.7323
BTBD,2024-06-30,Q,-0.6413,0.2717
BROS,2024-06-30,Q,1.6669,0.8571
BRSP,2024-06-30,Q,-2.3192,2.277
BRT,2024-06-30,Q,-0.3431,2.1353
BRX,2024-06-30,Q,0.852,1.8826
BRY,2024-06-30,Q,-0.7924,0.6444
BSBK,2024-06-30,Q,-0.3172,1.3162
BSFC,2024-06-30,Q,-38.3475,0.2519
BV,2024-06-30,Q,1.1348,0.6386
SYY,2024-06-30,Q,4.5769,6.4419
BVS,2024-06-30,Q,-6.016,2.0273
SYY,2024-06-30,A,14.619,6.4419
BW,2024-06-30,Q,8.3947,-2.5396
T,2024-06-30,Q,1.6138,1.0943
SYPR,2024-06-30,Q,0.0582,0.6536
SYNA,2024-06-30,Q,8.559,0.6633
SYNA,2024-06-30,A,5.1609,0.6633
BWB,2024-06-30,Q,1.5644,0.8657
SYK,2024-06-30,Q,2.7602,0.6185
SYRS,2024-06-30,Q,-67.4542,-6.4443
BUSE,2024-06-30,Q,1.6724,0.3315
BURU,2024-06-30,Q,227.8903,-0.7129
BTM,2024-06-30,Q,9.4794,11.3826
BTMD,2024-06-30,Q,37.7586,-0.8483
BTSG,2024-06-30,Q,0.4642,1.6553
BTU,2024-06-30,Q,5.2201,0.0908
BURCA,2024-06-30,Q,0.5649,0.4413
CANN,2024-06-30,Q,-8.3984,-7.5045
CCS,2024-06-30,Q,2.3644,0.4811
SPTN,2024-06-30,Q,0.8431,0.7679
SPT,2024-06-30,Q,-8.7923,0.2629
CCSI,2024-06-30,Q,4.758,-5.1656
CDE,2024-06-30,Q,0.087,0.6099
SPRU,2024-06-30,Q,-1.1143,2.9959
CCRD,2024-06-30,Q,1.6895,0.0429
CDLX,2024-06-30,Q,-1.0066,1.0136
SPRB,2024-06-30,Q,-15.2782,0.043
SPR,2024-06-30,Q,-16.8023,-2.6834
CDNS,2024-06-30,Q,4.3636,0.3165
CCOI,2024-06-30,Q,-1.4323,4.4845
SRE,2024-06-30,Q,1.3528,0.9281
SRDX,2024-06-30,Q,-5.1158,0.2498
CCI,2024-06-30,Q,0.8805,4.1966
SRCE,2024-06-30,Q,3.0348,0.3463
SR,2024-06-30,Q,-0.1865,1.3501
CCLD,2024-06-30,Q,3.4675,0.1179
SQFT,2024-06-30,Q,-7.8079,2.267
CCNE,2024-06-30,Q,1.8731,0.179
SQ,2024-06-30,Q,0.7784,0.3161
CCO,2024-06-30,Q,-2.3413,-1.5749
SPNT,2024-06-30,Q,3.4227,0.2397
SRFM,2024-06-30,Q,25.0587,-0.2624
CDRE,2024-06-30,Q,2.5255,0.706
SOWG,2024-06-30,Q,8.9841,0.084
CEG,2024-06-30,Q,3.5849,1.0611
SOUN,2024-06-30,Q,-16.666,0.0003
CEIN,2024-06-30,Q,-6.6379,12.7932
CEIX,2024-06-30,Q,3.5767,0.1327
CELC,2024-06-30,Q,-8.6932,0.5444
CELH,2024-06-30,Q,19.1794,0.0007
SONXD,2024-06-30,Q,-28.2259,1.0807
CENT,2024-06-30,Q,2.8895,0.7455
CENTA,2024-06-30,Q,2.8895,0.7455
CENX,2024-06-30,Q,-0.6478,0.8242
SPB,2024-06-30,Q,0.7244,0.2688
CECO,2024-06-30,Q,1.3692,0.5455
SPLP,2024-06-30,Q,10.4302,0.0756
SPHR,2024-06-30,Q,-2.4238,0.5715
CDW,2024-06-30,Q,4.2593,2.5878
SPHR,2024-06-30,A,-7.645,0.5715
SPH,2024-06-30,Q,-0.9499,1.9804
SPGI,2024-06-30,Q,2.3398,0.3261
CDXC,2024-06-30,Q,-0.0488,0.0006
CDXS,2024-06-30,Q,-25.3363,0.4616
SPG,2024-06-30,Q,1.9851,7.4419
CDZI,2024-06-30,Q,-8.3422,2.8628
SPFI,2024-06-30,Q,2.1077,0.2638
CE,2024-06-30,Q,0.825,1.7131
SPCE,2024-06-30,Q,-11.5228,1.0612
STRR,2024-06-30,Q,-5.6737,0.2461
SRI,2024-06-30,Q,0.6085,0.7006
STIM,2024-06-30,Q,-15.0034,3.0825
STHO,2024-06-30,Q,-5.0458,0.5528
STGW,2024-06-30,Q,-0.1837,1.9485
STEP,2024-06-30,Q,2.6826,0.0961
STEM,2024-06-30,Q,-180.8101,-2.6631
CATX,2024-06-30,Q,-3.2727,0.005
STE,2024-06-30,Q,1.6262,0.3635
CAUD,2024-06-30,Q,-21.4943,1.4042
STCB,2024-06-30,Q,-34.0073,0.3089
CB,2024-06-30,Q,2.8501,0.2769
CBAN,2024-06-30,Q,1.6703,1.0123
STEL,2024-06-30,Q,1.7755,0.2235
STKL,2024-06-30,Q,-0.8348,1.7837
STKS,2024-06-30,Q,-1.3131,1.5981
CAPC,2024-06-30,Q,4.7186,-1.0234
CAPL,2024-06-30,Q,1.6578,-21.2031
STRL,2024-06-30,Q,5.5491,0.4829
CAR,2024-06-30,Q,0.0618,-51.4419
STRA,2024-06-30,Q,1.7188,0.0365
CARE,2024-06-30,Q,1.318,0.6531
STR,2024-06-30,Q,0.6481,0.3058
CARM,2024-06-30,Q,-1294.896,4.9583
CARR,2024-06-30,Q,9.3455,0.9462
CARS,2024-06-30,Q,1.1775,0.9452
CARV,2024-06-30,Q,-5.5493,1.2118
STAG,2024-06-30,Q,0.9833,0.8187
SRG,2024-06-30,Q,-14.0266,0.6339
STAA,2024-06-30,Q,1.8037,0.0003
SSD,2024-06-30,Q,4.4208,0.2667
CBT,2024-06-30,Q,4.653,0.762
CBU,2024-06-30,Q,2.1688,0.5581
SSBK,2024-06-30,Q,2.5189,0.5936
CBUS,2024-06-30,Q,-10.5121,0.0037
CBZ,2024-06-30,Q,1.5572,0.4259
CCAP,2024-06-30,Q,1.2488,1.1694
SRRK,2024-06-30,Q,-32.1287,0.3747
CCB,2024-06-30,Q,3.1813,0.151
SRPT,2024-06-30,Q,0.2921,1.1386
CCBG,2024-06-30,Q,2.727,0.1728
CCCS,2024-06-30,Q,0.8068,0.4078
CC,2024-06-30,Q,1.497,5.5007
SSKN,2024-06-30,Q,-0.4023,1.5916
ST,2024-06-30,Q,1.1557,1.2935
CBFV,2024-06-30,Q,1.4923,0.2428
CBLAQ,2024-06-30,Q,0.1994,6.1988
CBNK,2024-06-30,Q,2.9312,0.1645
SST,2024-06-30,Q,-8.8751,2.1628
SSSS,2024-06-30,Q,-4.5087,0.4554
CBNT,2024-06-30,Q,48.9499,-1.1111
SSRM,2024-06-30,Q,0.0579,0.0803
CBOE,2024-06-30,Q,2.5706,0.3581
CBRG,2024-06-30,Q,22.8627,-0.1317
SSP,2024-06-30,Q,0.0355,2.4562
CBRE,2024-06-30,Q,1.1396,0.5668
SSNC,2024-06-30,Q,1.46,1.0196
SEB,2024-06-30,Q,1.0692,0.3104
SEAT,2024-06-30,Q,-0.2251,2.506
DDOG,2024-06-30,Q,1.8205,0.309
QNCX,2024-06-30,Q,-45.6054,0.2945
QNBC,2024-06-30,Q,1.9427,0.8161
QMCO,2024-06-30,Q,51.6382,-0.75
DEA,2024-06-30,Q,0.1749,1.0207
DENN,2024-06-30,Q,1.6766,-5.0227
DERM,2024-06-30,Q,-10.8269,1.7484
QDEL,2024-06-30,Q,-2.745,0.8078
DEI,2024-06-30,Q,0.0992,1.4739
QTI,2024-06-30,Q,20.3975,-1.5813
DCGO,2024-06-30,Q,1.8422,0.0945
QSR,2024-06-30,Q,2.175,2.8299
DCO,2024-06-30,Q,0.8518,0.3992
QS,2024-06-30,Q,-10.1297,0.031
QRVO,2024-06-30,Q,0.0082,0.5625
DCTH,2024-06-30,Q,-327.791,1.0713
QRTEB,2024-06-30,Q,0.6525,12.6817
DD,2024-06-30,Q,0.569,0.3016
QRTEA,2024-06-30,Q,0.6525,12.6817
DDD,2024-06-30,Q,-4.6031,0.5537
QRHC,2024-06-30,Q,-1.1107,1.0962
QNTO,2024-06-30,Q,0.1297,1.3754
DFH,2024-06-30,Q,7.8703,1.1273
QCRH,2024-06-30,Q,2.3895,0.821
QCOM,2024-06-30,Q,5.5679,0.5899
PWR,2024-06-30,Q,2.0083,0.5353
PWOD,2024-06-30,Q,1.1867,1.8445
DHR,2024-06-30,Q,1.3699,0.3409
PW,2024-06-30,Q,-87.6249,25.1392
PX,2024-06-30,Q,1.0595,0.7575
DHX,2024-06-30,Q,0.6511,0.3187
DIN,2024-06-30,Q,2.5302,-5.4144
PVCT,2024-06-30,Q,11.2717,-0.399
PVBC,2024-06-30,Q,-1.4139,0.6581
DIOD,2024-06-30,Q,0.5432,0.0252
DIS,2024-06-30,Q,1.9623,0.4519
DHC,2024-06-30,Q,-1.9305,1.3585
DH,2024-06-30,Q,-27.2832,0.2818
QBTS,2024-06-30,Q,-178.9071,-2.9802
PZZA,2024-06-30,Q,3.7409,-1.774
DFLI,2024-06-30,Q,-256.5324,4.1751
PZG,2024-06-30,Q,-4.8704,0.3957
PZG,2024-06-30,A,-15.1283,0.3957
PYX,2024-06-30,Q,0.7234,8.0419
DGICA,2024-06-30,Q,0.8,0.0723
DGICB,2024-06-30,Q,0.8,0.0723
DGII,2024-06-30,Q,1.3575,0.2693
PYPL,2024-06-30,Q,3.7168,0.4717
DGLY,2024-06-30,Q,-63.0368,3.4684
DGX,2024-06-30,Q,2.2918,0.6644
PXLW,2024-06-30,Q,-42.3264,0.028
QTTB,2024-06-30,Q,-36.8566,0.3746
DBX,2024-06-30,Q,9.3995,-4.4772
QTWO,2024-06-30,Q,-1.3435,1.0225
CYH,2024-06-30,Q,0.2524,-9.5852
RCMT,2024-06-30,Q,7.1901,0.839
CYRX,2024-06-30,Q,-10.2867,0.9317
RDFN,2024-06-30,Q,-3.4751,-79.7177
RCM,2024-06-30,Q,-0.1521,0.8171
RCL,2024-06-30,Q,3.3042,3.4159
CYTK,2024-06-30,Q,-19.0587,6.0336
RCKY,2024-06-30,Q,-0.3379,0.6811
RCKT,2024-06-30,Q,-17.2387,0.0551
CZFS,2024-06-30,Q,0.849,1.1688
CZNC,2024-06-30,Q,1.2514,0.92
RCEL,2024-06-30,Q,-23.7166,1.7139
CZR,2024-06-30,Q,-0.3459,5.582
RDI,2024-06-30,Q,-5.954,21.9525
REBN,2024-06-30,Q,-38.7311,0.9527
REAL,2024-06-30,Q,-23.1467,-1.2945
RDZN,2024-06-30,Q,153.121,-0.6225
CXDO,2024-06-30,Q,1.2112,0.0183
CXT,2024-06-30,Q,2.5542,0.868
CXW,2024-06-30,Q,0.7722,0.7039
RDW,2024-06-30,Q,-103.686,-1.2387
CYAN,2024-06-30,Q,-11.2758,0.6051
RDNT,2024-06-30,Q,0.3315,0.9394
RDN,2024-06-30,Q,2.3439,0.4459
CZWI,2024-06-30,Q,2.0875,0.1789
D,2024-06-30,Q,0.7709,1.5358
DAVE,2024-06-30,Q,2.9281,0.534
RANI,2024-06-30,Q,-58.7116,5.3148
RAND,2024-06-30,Q,9.0227,0.2509
DAY,2024-06-30,Q,-0.0488,0.492
RAIL,2024-06-30,Q,-265.315,-0.9369
R,2024-06-30,Q,1.322,2.446
DBD,2024-06-30,Q,0.7018,1.0905
DBGI,2024-06-30,Q,-121.962,2.599
QXO,2024-06-30,Q,-0.0608,0.0019
QURE,2024-06-30,Q,-28.2039,1.0556
QUIK,2024-06-30,Q,-7.0202,0.9706
QUAD,2024-06-30,Q,-0.5185,6.8925
DBRG,2024-06-30,Q,4.7712,0.1209
RC,2024-06-30,Q,-0.8767,1.4566
RBTC,2024-06-30,Q,27.0485,-0.9305
DAL,2024-06-30,Q,4.7595,1.4519
RBLX,2024-06-30,Q,-18.5496,9.0357
RBKB,2024-06-30,Q,0.8035,0.7309
RBCAA,2024-06-30,Q,2.6382,0.4632
RBC,2024-06-30,Q,1.5617,0.4035
RBBN,2024-06-30,Q,-2.2755,0.8332
RBB,2024-06-30,Q,1.1221,0.5562
RBA,2024-06-30,Q,1.3909,0.5539
PRA,2024-06-30,Q,0.9946,0.3769
PR,2024-06-30,Q,2.2828,0.4008
DRTTF,2024-06-30,Q,0.5718,2.4687
PPSI,2024-06-30,Q,-14.2795,0.0205
PPL,2024-06-30,Q,0.6371,1.148
DRVN,2024-06-30,Q,0.7939,3.0645
PRAA,2024-06-30,Q,2.0871,2.6833
DSAQ,2024-06-30,Q,0.8345,-0.2901
PPG,2024-06-30,Q,3.9168,0.806
PPCB,2024-06-30,Q,9.6381,-0.2458
PPCB,2024-06-30,A,48.9334,-0.2458
DSGR,2024-06-30,Q,0.1545,0.9261
PPBI,2024-06-30,Q,1.287,0.182
PRLB,2024-06-30,Q,0.6621,0.0011
PRKS,2024-06-30,Q,4.8602,-6.1802
PRKR,2024-06-30,Q,1167.862,-1.035
DPZ,2024-06-30,Q,13.1151,-1.2795
PRIM,2024-06-30,Q,2.3119,0.7181
PRI,2024-06-30,Q,0.0552,0.9177
DRCT,2024-06-30,Q,-12.0525,-4.1807
PRGO,2024-06-30,Q,-1.295,0.8927
PRG,2024-06-30,Q,2.875,1.019
DRH,2024-06-30,Q,0.873,0.711
PRCT,2024-06-30,Q,-8.4523,0.2119
DRIO,2024-06-30,Q,-14.8751,0.4207
PRCH,2024-06-30,Q,-19.2166,-4.286
POWW,2024-06-30,Q,-1.9687,0.0364
DTSS,2024-06-30,Q,1745.452,-3.7962
PNTG,2024-06-30,Q,2.3882,0.475
DTST,2024-06-30,Q,-1.2146,0.0129
DUK,2024-06-30,Q,0.7317,1.6228
DUKR,2024-06-30,Q,-16.6867,0.2359
PNR,2024-06-30,Q,3.5889,0.5115
DUOL,2024-06-30,Q,2.9634,0.0714
PNNT,2024-06-30,Q,0.2999,1.5426
DUOT,2024-06-30,Q,-112.2909,0.0846
DV,2024-06-30,Q,0.6752,0.0038
DVA,2024-06-30,Q,3.2226,10.5758
DVAX,2024-06-30,Q,1.3146,0.3473
PNBK,2024-06-30,Q,-5.262,4.6139
DVN,2024-06-30,Q,4.6483,0.4824
PMTS,2024-06-30,Q,2.666,-6.0519
DWAY,2024-06-30,Q,15.5825,-0.5468
PNW,2024-06-30,Q,1.448,1.5179
DTSS,2024-06-30,A,3964.378,-3.7962
DSS,2024-06-30,Q,-6.1787,0.7677
POST,2024-06-30,Q,0.9649,1.6176
DTC,2024-06-30,Q,-0.7867,0.4508
POR,2024-06-30,Q,0.8867,1.3605
DTE,2024-06-30,Q,1.0597,2.0737
POOL,2024-06-30,Q,7.7115,0.7843
POLA,2024-06-30,Q,4.3384,0.4293
PODD,2024-06-30,Q,7.9973,1.4
DTI,2024-06-30,Q,0.326,0.2604
DTM,2024-06-30,Q,1.3504,0.7235
POCI,2024-06-30,Q,-11.7649,0.3223
POCI,2024-06-30,A,-24.6067,0.3223
REED,2024-06-30,Q,17.4955,-1.3795
PRMB,2024-06-30,Q,0.4917,0.8697
PSX,2024-06-30,Q,2.1389,0.6543
PSTX,2024-06-30,Q,-26.2271,0.9668
PSTV,2024-06-30,Q,38.5574,-0.4317
PSTL,2024-06-30,Q,0.1769,0.8842
DLX,2024-06-30,Q,0.9599,2.5109
DM,2024-06-30,Q,-48.609,1.1336
DMAC,2024-06-30,Q,-9.5806,0.0006
PSQH,2024-06-30,Q,-36.6218,1.7954
DLPN,2024-06-30,Q,-5.0739,0.7582
PSN,2024-06-30,Q,2.263,0.5377
PSIX,2024-06-30,Q,86.5617,1.627
PTC,2024-06-30,Q,1.6012,0.6008
DLOC,2024-06-30,Q,-40.4987,-0.2333
PTCT,2024-06-30,Q,-8.6236,-2.4358
DIT,2024-06-30,Q,0.5229,1.6386
PTVE,2024-06-30,Q,0.4028,2.7313
DJCO,2024-06-30,Q,8.3306,0.1138
PTPI,2024-06-30,Q,-4.8086,0.946
PTON,2024-06-30,Q,-3.1308,-2.8898
DK,2024-06-30,Q,-0.7598,2.5048
PTON,2024-06-30,A,-56.8383,-2.8898
PTN,2024-06-30,Q,6787.652,-0.4127
PTN,2024-06-30,A,26669.88,-0.4127
PTMN,2024-06-30,Q,-1.3301,1.4389
DKL,2024-06-30,Q,2.71,-30.5289
PTLO,2024-06-30,Q,1.1484,0.6573
DKNG,2024-06-30,Q,2.4994,0.9666
PTEN,2024-06-30,Q,0.199,0.2738
DLHC,2024-06-30,Q,0.4522,1.4816
PSEC,2024-06-30,Q,0.3823,0.4594
DOCN,2024-06-30,Q,1.5587,-5.8379
PRSI,2024-06-30,A,9.8904,-1.1274
DOGZ,2024-06-30,A,-7.5968,0.065
PRPO,2024-06-30,Q,-9.8213,0.0546
PRPL,2024-06-30,Q,-0.008,0.6949
PRPH,2024-06-30,Q,-10.47,0.4217
PROV,2024-06-30,Q,0.5301,1.8354
PROV,2024-06-30,A,1.9952,1.8354
DORM,2024-06-30,Q,2.8517,0.4547
PRO,2024-06-30,Q,-3.918,-3.2701
DOV,2024-06-30,Q,3.3854,0.5913
DOW,2024-06-30,Q,1.3155,0.8706
PRSI,2024-06-30,Q,3.8066,-1.1274
PRM,2024-06-30,Q,1.2383,0.6261
PSEC,2024-06-30,A,3.3994,0.4594
PSBQ,2024-06-30,Q,1.8136,1.8719
PSA,2024-06-30,Q,2.714,0.9589
DNMR,2024-06-30,Q,-3.6495,1.6831
PRU,2024-06-30,Q,2.394,0.6746
PRTS,2024-06-30,Q,-7.5931,0.1387
PRTH,2024-06-30,Q,0.1556,-4.8004
DNUT,2024-06-30,Q,-0.2321,0.7767
DOC,2024-06-30,Q,0.8475,0.9135
CWT,2024-06-30,Q,1.5533,0.8387
CWST,2024-06-30,Q,0.3478,1.0128
CPS,2024-06-30,Q,-8.4986,-6.879
CPSH,2024-06-30,Q,-5.8052,0.0019
SAFE,2024-06-30,Q,0.4496,1.7589
CPSS,2024-06-30,Q,0.1489,10.4877
CPT,2024-06-30,Q,0.5284,0.7211
SACH,2024-06-30,Q,-1.2022,1.4726
SABS,2024-06-30,Q,-14.8286,0.0889
CQP,2024-06-30,Q,4.0377,-20.7288
CRAI,2024-06-30,Q,3.4097,0.4537
RZLV,2024-06-30,Q,13.1792,-0.2831
CRAWA,2024-06-30,Q,4.0944,0.2561
CRBG,2024-06-30,Q,1.4637,0.9935
SAH,2024-06-30,Q,1.4356,4.2007
SAIA,2024-06-30,Q,4.4473,0.0827
CPRI,2024-06-30,Q,-0.4234,1.0828
SATS,2024-06-30,Q,-0.5277,1.1085
SASR,2024-06-30,Q,1.1577,0.5917
CPF,2024-06-30,Q,2.3437,0.3012
CPHC,2024-06-30,Q,0.4061,0.002
CPHI,2024-06-30,Q,-16.3207,0.3831
CPIX,2024-06-30,Q,-2.6176,0.6181
SANM,2024-06-30,Q,2.0726,0.1355
CPK,2024-06-30,Q,0.7411,1.0852
CPMD,2024-06-30,Q,-32.17,-0.4749
SAMG,2024-06-30,Q,3.5464,0.0022
CPMV,2024-06-30,Q,5.7672,-0.2189
CPNG,2024-06-30,Q,-1.5808,0.9637
RWAY,2024-06-30,Q,0.7858,1.0835
CRI,2024-06-30,Q,2.1107,0.6132
RVYL,2024-06-30,Q,-46.4628,2.0207
RVTY,2024-06-30,Q,0.6581,0.4922
RVSB,2024-06-30,Q,0.5219,0.9152
CRKN,2024-06-30,Q,-55.3977,0.1061
RVP,2024-06-30,Q,-16.3738,0.0163
CRL,2024-06-30,Q,1.5361,0.6465
RUSHB,2024-06-30,Q,3.1305,0.8702
RUN,2024-06-30,Q,-1.4278,1.8823
RTX,2024-06-30,Q,0.1733,0.695
CRNC,2024-06-30,Q,-90.1932,1.8183
RVNC,2024-06-30,Q,-12.7729,-3.4554
CRH,2024-06-30,Q,4.2204,0.6212
CRC,2024-06-30,Q,0.249,0.5658
RYN,2024-06-30,Q,0.0953,0.7488
RYI,2024-06-30,Q,0.7303,0.5927
CRD.A,2024-06-30,Q,2.3675,1.562
CRD.B,2024-06-30,Q,2.3675,1.562
RYAM,2024-06-30,Q,0.542,1.03
RXT,2024-06-30,Q,1.0434,-4.3295
CREX,2024-06-30,Q,-2.178,0.3611
RXRX,2024-06-30,Q,-16.0594,0.0531
RXO,2024-06-30,Q,-0.7376,0.6667
CRGY,2024-06-30,Q,1.5429,1.127
CRBP,2024-06-30,Q,-7.963,0.0862
CPAY,2024-06-30,Q,3.3143,2.1345
SAVE,2024-06-30,Q,-4.9044,4.0349
COEP,2024-06-30,Q,1896.38,-5.4955
COFS,2024-06-30,Q,2.6328,1.145
SCSC,2024-06-30,Q,1.5178,0.1559
SCSC,2024-06-30,A,7.2667,0.1559
COHN,2024-06-30,Q,-10.8398,5.9761
COHR,2024-06-30,A,-1.6524,0.7346
COHR,2024-06-30,Q,-0.4894,0.7346
SCPX,2024-06-30,Q,-28.6962,0.555
COHU,2024-06-30,Q,-1.7447,0.0111
SCOR,2024-06-30,Q,-3.7262,0.2182
COIN,2024-06-30,Q,0.2869,1.0066
COKE,2024-06-30,Q,5.7913,1.4988
SCM,2024-06-30,Q,1.1137,1.6891
SCLX,2024-06-30,Q,20.2425,-0.4863
SCPH,2024-06-30,Q,-34.7076,4.3232
CODI,2024-06-30,Q,-0.4314,1.1725
CNTY,2024-06-30,Q,-3.4394,6.2627
CNVS,2024-06-30,Q,-10.3611,0.2647
SDOT,2024-06-30,Q,8.2594,0.1322
CNX,2024-06-30,Q,-0.2937,0.54
SDIG,2024-06-30,Q,-26.5126,1.3132
SDHC,2024-06-30,Q,7.1785,0.0112
COCH,2024-06-30,Q,77.4681,-0.5887
COCO,2024-06-30,Q,8.2292,0.0001
COLD,2024-06-30,Q,-1.539,0.9481
COLL,2024-06-30,Q,3.3453,2.5525
COSM,2024-06-30,Q,-7.5052,0.3451
SBIG,2024-06-30,Q,7.6369,-0.9326
SBH,2024-06-30,Q,2.4236,1.7796
SBGI,2024-06-30,Q,0.4337,15.0655
COTY,2024-06-30,A,1.393,0.9584
COTY,2024-06-30,Q,-1.2173,0.9584
SBFG,2024-06-30,Q,2.1448,0.5566
SBEV,2024-06-30,Q,59.7068,-1.0336
SBCF,2024-06-30,Q,1.352,0.2576
SBC,2024-06-30,Q,-3.4909,0.3058
SBRA,2024-06-30,Q,0.4603,0.8858
SCIA,2024-06-30,Q,4.3528,0.0007
COMM,2024-06-30,Q,1.6088,-2.7946
COOK,2024-06-30,Q,-0.3709,1.4182
COOP,2024-06-30,Q,4.4406,0.9014
SCCO,2024-06-30,Q,6.6619,0.7309
COR,2024-06-30,Q,9.3294,4.4611
SBSI,2024-06-30,Q,2.1369,1.1435
SBSAA,2024-06-30,Q,0.173,-12.8886
CORZQ,2024-06-30,Q,144.6185,-0.506
RSVR,2024-06-30,Q,-0.0668,0.9145
CTVA,2024-06-30,Q,3.786,0.1858
RIGL,2024-06-30,Q,-3.4589,-1.9955
CUBE,2024-06-30,Q,1.6594,1.0334
RICK,2024-06-30,Q,-1.0709,0.9058
CUBI,2024-06-30,Q,3.0108,0.7583
RHP,2024-06-30,Q,2.6586,5.9567
CUE,2024-06-30,Q,-42.5423,0.289
RHE,2024-06-30,Q,-1.5537,-33.0678
RGTI,2024-06-30,Q,-9.8955,0.1343
RGS,2024-06-30,Q,23.5947,5.8139
RGS,2024-06-30,A,23.0184,5.8139
CUTR,2024-06-30,Q,-12.0885,-1.9467
CUZ,2024-06-30,Q,0.1127,0.5777
CTSO,2024-06-30,Q,-13.6244,0.817
CTNT,2024-06-30,Q,-4.2437,0.0902
RLGT,2024-06-30,Q,2.3056,0.0063
CTO,2024-06-30,Q,0.1214,0.9814
RLGT,2024-06-30,A,3.8999,0.0063
RLBY,2024-06-30,Q,-1.7484,0.0283
CTOS,2024-06-30,Q,-1.0263,1.7885
RL,2024-06-30,Q,4.4864,0.5877
CTRA,2024-06-30,Q,1.457,0.2031
CTRE,2024-06-30,Q,0.3981,0.3449
RKT,2024-06-30,Q,0.8893,1.2736
RKLB,2024-06-30,Q,-4.8145,0.9246
CTRI,2024-06-30,Q,0.7497,2.02
RIVN,2024-06-30,Q,-11.8033,0.8105
CTS,2024-06-30,Q,2.5023,0.1243
RITM,2024-06-30,Q,1.2842,4.2873
RGLD,2024-06-30,Q,2.7278,0.0168
CVU,2024-06-30,Q,3.4962,0.7829
REPL,2024-06-30,Q,-10.8653,0.1669
CVV,2024-06-30,Q,-3.0774,0.0126
