ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
SBCF,2024-06-30,Q,1.352,0.2576
PII,2024-06-30,Q,2.0075,1.5963
PK,2024-06-30,Q,0.8056,1.2262
SASR,2024-06-30,Q,1.1577,0.5917
TSHA,2024-06-30,Q,-14.2656,0.3475
SATS,2024-06-30,Q,-0.5277,1.1085
TSLA,2024-06-30,Q,2.0558,0.1153
PINE,2024-06-30,Q,0.0414,0.9999
PINC,2024-06-30,Q,3.1212,0.0523
TSLX,2024-06-30,Q,1.665,1.0712
PINC,2024-06-30,A,5.4387,0.0523
PIK,2024-06-30,Q,82.3735,-1.3072
PIII,2024-06-30,Q,-9.5925,0.8029
PKBK,2024-06-30,Q,1.9211,0.7452
PLRX,2024-06-30,Q,-13.2121,0.0766
TRT,2024-06-30,Q,0.8999,0.0306
TRCK,2024-06-30,Q,-2.7603,-3.807
PNTG,2024-06-30,Q,2.3882,0.475
TREE,2024-06-30,Q,1.2635,3.3097
PNR,2024-06-30,Q,3.5889,0.5115
PNW,2024-06-30,Q,1.448,1.5179
PNNT,2024-06-30,Q,0.2999,1.5426
TRGP,2024-06-30,Q,2.0728,3.1196
PNFP,2024-06-30,Q,0.8055,0.4465
SABS,2024-06-30,Q,-14.8286,0.0889
PNC,2024-06-30,Q,1.6582,1.3552
TRIN,2024-06-30,Q,4.2281,1.1247
SABR,2024-06-30,Q,-2.1064,-3.359
TRC,2024-06-30,Q,0.1782,0.1072
POR,2024-06-30,Q,0.8867,1.3605
POOL,2024-06-30,Q,7.7115,0.7843
TPVG,2024-06-30,Q,2.4412,1.1427
POLA,2024-06-30,Q,4.3384,0.4293
TPX,2024-06-30,Q,3.737,6.0381
PODD,2024-06-30,Q,7.9973,1.4
TR,2024-06-30,Q,1.8588,0.0012
TRAK,2024-06-30,A,12.7166,0.0047
POCI,2024-06-30,Q,-11.7649,0.3223
TRAK,2024-06-30,Q,3.3682,0.0047
RZLV,2024-06-30,Q,13.1792,-0.2831
POCI,2024-06-30,A,-24.6067,0.3223
SACH,2024-06-30,Q,-1.2022,1.4726
TRIP,2024-06-30,Q,1.3754,1.0362
PNBK,2024-06-30,Q,-5.262,4.6139
PLYA,2024-06-30,Q,0.8081,1.931
PLXS,2024-06-30,Q,1.8525,0.2755
PLUS,2024-06-30,Q,2.9309,0.0442
TROX,2024-06-30,Q,0.2122,1.4537
PLUR,2024-06-30,Q,-19.9103,4.4371
PLUR,2024-06-30,A,-72.4951,4.4371
PLUG,2024-06-30,Q,-7.5488,0.1959
TRS,2024-06-30,Q,0.9916,0.6323
PLTK,2024-06-30,Q,3.7964,-21.3508
TRT,2024-06-30,A,3.5469,0.0306
SAMG,2024-06-30,Q,3.5464,0.0022
TRNS,2024-06-30,Q,1.6728,0.0136
PLYM,2024-06-30,Q,0.1112,1.8089
PM,2024-06-30,Q,6.8873,-6.1872
PMTS,2024-06-30,Q,2.666,-6.0519
SAFE,2024-06-30,Q,0.4496,1.7589
PMT,2024-06-30,Q,0.6272,5.0259
TRMK,2024-06-30,Q,-4.8729,0.445
PMHG,2024-06-30,Q,2.1243,0.1197
TRN,2024-06-30,Q,0.8263,4.3922
TRNO,2024-06-30,Q,0.84,0.2351
PMD,2024-06-30,Q,-14.4052,0.1092
TRNR,2024-06-30,Q,-2575.545,41.6295
SAH,2024-06-30,Q,1.4356,4.2007
SAIA,2024-06-30,Q,4.4473,0.0827
TKR,2024-06-30,Q,2.0079,0.7377
RDFN,2024-06-30,Q,-3.4751,-79.7177
RMAX,2024-06-30,Q,1.6777,-6.4016
RMBI,2024-06-30,Q,1.5716,1.922
TDS,2024-06-30,Q,0.0694,0.6907
TDUP,2024-06-30,Q,-13.0939,0.4984
RCON,2024-06-30,A,-10.268,0.0661
TDW,2024-06-30,Q,2.9589,0.6589
RCMT,2024-06-30,Q,7.1901,0.839
TDY,2024-06-30,Q,1.5067,0.3002
TEAM,2024-06-30,A,-14.8863,0.9546
RCL,2024-06-30,Q,3.3042,3.4159
RCKY,2024-06-30,Q,-0.3379,0.6811
TEAM,2024-06-30,Q,-9.7544,0.9546
RMBL,2024-06-30,Q,-0.2319,5.8148
RM,2024-06-30,Q,0.4916,3.9803
TCRX,2024-06-30,Q,-11.4992,0.1193
RLJ,2024-06-30,Q,0.8159,0.9467
RDW,2024-06-30,Q,-103.686,-1.2387
TCS,2024-06-30,Q,-4.09,1.4881
TCX,2024-06-30,Q,-4.7672,-12.8015
TDC,2024-06-30,Q,6.2712,8.0267
RDNT,2024-06-30,Q,0.3315,0.9394
RDN,2024-06-30,Q,2.3439,0.4459
RDI,2024-06-30,Q,-5.954,21.9525
TDOC,2024-06-30,Q,-33.6175,1.0255
RCKT,2024-06-30,Q,-17.2387,0.0551
TEM,2024-06-30,Q,-102.1193,4.5038
RBCAA,2024-06-30,Q,2.6382,0.4632
RBC,2024-06-30,Q,1.5617,0.4035
RMTI,2024-06-30,Q,1.038,0.4307
RBBN,2024-06-30,Q,-2.2755,0.8332
TENB,2024-06-30,Q,-2.0196,0.9846
RBA,2024-06-30,Q,1.3909,0.5539
RBB,2024-06-30,Q,1.1221,0.5562
RBKB,2024-06-30,Q,0.8035,0.7309
TECH,2024-06-30,Q,1.6998,0.1542
RCEL,2024-06-30,Q,-23.7166,1.7139
RMD,2024-06-30,A,18.358,0.1454
RC,2024-06-30,Q,-0.8767,1.4566
RBTC,2024-06-30,Q,27.0485,-0.9305
TEL,2024-06-30,Q,3.6766,0.3326
RMD,2024-06-30,Q,5.2548,0.1454
TELA,2024-06-30,Q,-28.8415,14.222
RMNI,2024-06-30,Q,-3.5202,-1.9885
RBLX,2024-06-30,Q,-18.5496,9.0357
TECH,2024-06-30,A,7.04,0.1542
RLGT,2024-06-30,Q,2.3056,0.0063
RGA,2024-06-30,Q,1.3699,0.5157
TARS,2024-06-30,Q,-10.2803,0.2838
TASK,2024-06-30,Q,1.7749,0.5672
RGCO,2024-06-30,Q,0.0639,1.3368
RF,2024-06-30,Q,2.2481,0.3253
REYN,2024-06-30,Q,2.5366,0.8745
REXR,2024-06-30,Q,0.7312,0.3979
RITM,2024-06-30,Q,1.2842,4.2873
TBBK,2024-06-30,Q,5.8057,0.1901
REZI,2024-06-30,Q,0.5689,0.6044
RHE,2024-06-30,Q,-1.5537,-33.0678
RICK,2024-06-30,Q,-1.0709,0.9058
RGTI,2024-06-30,Q,-9.8955,0.1343
RGS,2024-06-30,Q,58.3994,1.753
RGS,2024-06-30,A,23.0184,5.8139
TALO,2024-06-30,Q,0.2975,0.5267
RIG,2024-06-30,Q,-0.7035,0.6818
TAP,2024-06-30,Q,2.1754,0.527
RIGL,2024-06-30,Q,-3.4589,-1.9955
RES,2024-06-30,Q,3.0571,0.0043
TBIO,2024-06-30,Q,76.2901,-0.2678
RIVN,2024-06-30,Q,-11.8033,0.8105
REGN,2024-06-30,Q,4.6339,0.0959
TCBS,2024-06-30,Q,0.6721,1.3754
RL,2024-06-30,Q,4.4864,0.5877
REG,2024-06-30,Q,0.9262,0.6269
TCBX,2024-06-30,Q,2.4819,0.2702
REFI,2024-06-30,Q,3.1374,0.2622
REED,2024-06-30,Q,17.4955,-1.3795
TCMD,2024-06-30,Q,1.9071,0.1378
RLBY,2024-06-30,Q,-1.7484,0.0283
REBN,2024-06-30,Q,-38.7311,0.9527
RLGT,2024-06-30,A,3.8999,0.0063
REAL,2024-06-30,Q,-23.1467,-1.2945
TCPC,2024-06-30,Q,-2.3369,1.5132
TCBK,2024-06-30,Q,1.9052,0.2969
REI,2024-06-30,Q,1.83,0.5016
REKR,2024-06-30,Q,-16.1017,0.363
TBLA,2024-06-30,Q,-0.3712,0.1443
REPX,2024-06-30,Q,4.2372,0.6599
TBMC,2024-06-30,Q,-5.5405,-0.4334
REPL,2024-06-30,Q,-10.8653,0.1669
TBNK,2024-06-30,Q,-0.311,0.9913
RENE,2024-06-30,Q,-13.644,-0.265
RKLB,2024-06-30,Q,-4.8145,0.9246
TBRG,2024-06-30,Q,-1.4101,0.9941
RKT,2024-06-30,Q,0.8893,1.2736
TCBI,2024-06-30,Q,1.0862,0.7353
PYX,2024-06-30,Q,0.7234,8.0419
THS,2024-06-30,Q,-0.5664,0.9024
PYPL,2024-06-30,Q,3.7168,0.4717
RPAY,2024-06-30,Q,-0.3346,0.5243
RPD,2024-06-30,Q,0.9834,-17.6117
TIL,2024-06-30,Q,-5.3863,0.4201
PXLW,2024-06-30,Q,-42.3264,0.028
PX,2024-06-30,Q,1.0595,0.7575
TILE,2024-06-30,Q,2.7172,0.859
THRY,2024-06-30,Q,1.1738,1.8687
PZG,2024-06-30,A,-15.1283,0.3957
ROL,2024-06-30,Q,7.4447,0.4062
QDEL,2024-06-30,Q,-2.745,0.8078
THR,2024-06-30,Q,1.3649,0.3536
QCRH,2024-06-30,Q,2.3895,0.821
ROOT,2024-06-30,Q,-1.3845,1.1398
QBTS,2024-06-30,Q,-178.9071,-2.9802
THRM,2024-06-30,Q,2.1887,0.3473
PZZA,2024-06-30,Q,3.7409,-1.774
ROP,2024-06-30,Q,1.345,0.4093
PZG,2024-06-30,Q,-4.8704,0.3957
PWR,2024-06-30,Q,2.0083,0.5353
RRR,2024-06-30,Q,1.9152,15.2447
RRX,2024-06-30,Q,0.5193,0.906
PTVE,2024-06-30,Q,0.4028,2.7313
TKLS,2024-06-30,Q,18.8115,-0.6966
PTPI,2024-06-30,Q,-4.8086,0.946
PTON,2024-06-30,Q,-3.1308,-2.8898
RS,2024-06-30,Q,3.0571,0.1498
PTON,2024-06-30,A,-56.8383,-2.8898
PTN,2024-06-30,Q,7399.687,-0.4127
TKNO,2024-06-30,Q,-5.8816,0.1683
PTN,2024-06-30,A,26669.88,-0.4127
PTMN,2024-06-30,Q,-1.3301,1.4389
PTLO,2024-06-30,Q,1.1484,0.6573
TKO,2024-06-30,Q,1.3052,0.3437
PUMP,2024-06-30,Q,-0.3585,0.0652
PWOD,2024-06-30,Q,1.1867,1.8445
RPRX,2024-06-30,Q,1.1201,0.7795
TIPT,2024-06-30,Q,2.1855,0.6267
PW,2024-06-30,Q,-87.6249,25.1392
TISI,2024-06-30,Q,-0.8201,13.4076
RR,2024-06-30,Q,-13.8415,0.3076
PVCT,2024-06-30,Q,11.2717,-0.399
PVBC,2024-06-30,Q,-1.4139,0.6581
RRC,2024-06-30,Q,0.5799,0.4426
RRGB,2024-06-30,Q,-7.545,-4.4416
PHIL,2024-06-30,A,84.8913,-0.6309
QXO,2024-06-30,Q,-0.0608,0.0019
QURE,2024-06-30,Q,-28.2039,1.0556
TFSL,2024-06-30,Q,0.2958,2.5218
RNR,2024-06-30,Q,6.0023,0.1926
QUIK,2024-06-30,Q,-7.0202,0.9706
TFX,2024-06-30,Q,1.2966,0.3769
RNLXY,2024-06-30,Q,200.7948,-1.0867
TG,2024-06-30,Q,4.8854,0.125
QTWO,2024-06-30,Q,-1.3435,1.0225
QTTB,2024-06-30,Q,-36.8566,0.3746
RNST,2024-06-30,Q,1.3956,0.2809
QTI,2024-06-30,Q,20.3975,-1.5813
QUAD,2024-06-30,Q,-0.5185,6.8925
R,2024-06-30,Q,1.322,2.446
TEVA,2024-06-30,Q,-3.7819,2.8403
TEX,2024-06-30,Q,5.6595,0.3649
RNG,2024-06-30,Q,-1.7818,-2.9101
RANI,2024-06-30,Q,-58.7116,5.3148
TFC,2024-06-30,Q,-3.9678,0.8998
RAND,2024-06-30,Q,9.0227,0.2509
RNGE,2024-06-30,Q,-9.8982,1.1017
RAIL,2024-06-30,Q,-265.315,-0.9369
TFIN,2024-06-30,Q,0.2998,0.493
RNLXY,2024-06-30,A,949.6451,-1.0867
QSR,2024-06-30,Q,2.175,2.8299
TGI,2024-06-30,Q,-2.2409,-8.0309
TH,2024-06-30,Q,4.6164,0.4577
ROIC,2024-06-30,Q,0.2799,1.0729
QNCX,2024-06-30,Q,-45.6054,0.2945
THC,2024-06-30,Q,2.676,2.5457
QNBC,2024-06-30,Q,1.9427,0.8161
QMCO,2024-06-30,Q,51.6382,-0.75
THCP,2024-06-30,Q,0.8145,-0.1317
THFF,2024-06-30,Q,1.7785,0.2766
ROK,2024-06-30,Q,3.8118,1.0515
TGTX,2024-06-30,Q,2.4559,0.5775
THG,2024-06-30,Q,1.2111,0.3071
TGL,2024-06-30,A,-194.6703,0.014
TGL,2024-06-30,Q,-45.5769,0.014
ROAD,2024-06-30,Q,3.0697,0.8642
QS,2024-06-30,Q,-10.1297,0.031
TGLS,2024-06-30,Q,4.8997,0.2475
QRVO,2024-06-30,Q,0.0082,0.5625
TGNA,2024-06-30,Q,1.3961,1.0976
QRTEB,2024-06-30,Q,0.6525,12.6817
QRTEA,2024-06-30,Q,0.6525,12.6817
QRHC,2024-06-30,Q,-1.1107,1.0962
QNTO,2024-06-30,Q,0.1297,1.3754
VMD,2024-06-30,Q,1.1368,0.0855
OMC,2024-06-30,Q,3.5951,1.4907
OM,2024-06-30,Q,-12.9725,2.8717
OLPX,2024-06-30,Q,0.3828,0.7565
VABK,2024-06-30,Q,2.2583,0.233
SGHT,2024-06-30,Q,-9.1051,0.3323
VAC,2024-06-30,Q,0.4995,2.207
OLN,2024-06-30,Q,1.4581,1.3419
VAL,2024-06-30,Q,4.6139,0.4942
OLP,2024-06-30,Q,1.3368,1.347
ON,2024-06-30,Q,3.0973,0.4024
OMTK,2024-06-30,Q,9.3665,-0.1821
OMQS,2024-06-30,Q,8.1651,-0.348
OMIC,2024-06-30,Q,-14.7534,0.0461
OMI,2024-06-30,Q,-1.1679,2.4198
OMGA,2024-06-30,Q,-41.6252,0.6439
OMF,2024-06-30,Q,0.298,6.556
SGBX,2024-06-30,Q,195.4492,-2.6239
OMEX,2024-06-30,Q,4.1592,-0.2762
OMER,2024-06-30,Q,-97.4984,-1.5361
SGC,2024-06-30,Q,0.2198,0.3869
OI,2024-06-30,Q,0.9874,3.1563
SGRY,2024-06-30,Q,0.4569,0.9861
OHI,2024-06-30,Q,1.3676,1.1948
OGS,2024-06-30,Q,0.5477,1.1343
VCNX,2024-06-30,Q,196.6131,-0.022
SGU,2024-06-30,Q,-2.6129,0.4422
OII,2024-06-30,Q,3.0794,0.7295
OGN,2024-06-30,Q,2.2182,60.1111
SHAK,2024-06-30,Q,1.4173,0.5061
OGE,2024-06-30,Q,1.1001,1.1753
SHBI,2024-06-30,Q,1.8862,0.2942
VCTR,2024-06-30,Q,3.5281,0.8743
OFS,2024-06-30,Q,4.6257,1.6016
OILCF,2024-06-30,Q,-21.9902,0.2073
VC,2024-06-30,Q,4.9768,0.273
VASO,2024-06-30,Q,4.3223,0.0027
OLB,2024-06-30,Q,-32.0028,0.136
VATE,2024-06-30,Q,2.6311,-6.2591
VBFC,2024-06-30,Q,1.9538,0.6339
VBIX,2024-06-30,Q,-72.1298,0.6775
VBTX,2024-06-30,Q,1.5291,0.1487
OKE,2024-06-30,Q,2.1054,1.3091
SGRP,2024-06-30,Q,12.5729,0.6564
OIS,2024-06-30,Q,0.1597,0.181
ONB,2024-06-30,Q,1.7506,1.0017
OPTX,2024-06-30,Q,1.8853,0.2693
UTI,2024-06-30,Q,1.3327,0.5737
OPRX,2024-06-30,Q,-2.6143,0.2941
OPRT,2024-06-30,Q,-1.0587,7.2756
OPOF,2024-06-30,Q,2.2992,0.3724
UTZ,2024-06-30,Q,1.1522,0.5849
OPK,2024-06-30,Q,-0.6558,0.1421
SEZL,2024-06-30,Q,24.9236,1.3697
OPY,2024-06-30,Q,1.11,1.6666
ORI,2024-06-30,Q,1.1467,0.3299
ORGS,2024-06-30,Q,121.1173,-0.7116
USIO,2024-06-30,Q,0.4628,0.0502
ORGO,2024-06-30,Q,-5.2839,0.2502
ORGN,2024-06-30,Q,-4.9478,0.0224
USM,2024-06-30,Q,0.2376,0.6198
ORBT,2024-06-30,Q,-1.1368,0.0408
SERA,2024-06-30,Q,-13.8902,0.007
ORA,2024-06-30,Q,0.5569,0.8528
USPH,2024-06-30,Q,1.885,0.2994
OPI,2024-06-30,Q,2.094,1.7356
SF,2024-06-30,Q,2.3056,0.4456
UUU,2024-06-30,Q,-9.7815,0.4918
SFM,2024-06-30,Q,7.46,0.0072
SFNC,2024-06-30,Q,0.7882,0.5104
ONL,2024-06-30,Q,-2.6455,0.5629
SFST,2024-06-30,Q,0.8445,0.8671
ONIT,2024-06-30,Q,0.1062,21.1486
ONFO,2024-06-30,Q,-13.7304,0.2121
ONEW,2024-06-30,Q,2.0434,2.28
ONDS,2024-06-30,Q,-41.2184,1.5238
ONCO,2024-06-30,Q,49.9931,-0.5256
SHC,2024-06-30,Q,0.3207,5.4898
V,2024-06-30,Q,8.0755,0.5186
OPHC,2024-06-30,Q,4.0197,0.5174
SFBC,2024-06-30,Q,0.5193,0.5105
OPGN,2024-06-30,Q,13.5098,-0.9745
SFBS,2024-06-30,Q,3.3096,0.7692
OPFI,2024-06-30,Q,13.7221,1.4962
UVE,2024-06-30,Q,7.1567,0.2584
OPEN,2024-06-30,Q,-3.1071,2.8769
OPCH,2024-06-30,Q,2.1074,0.7879
UVSP,2024-06-30,Q,1.805,0.4809
SFDL,2024-06-30,Q,1.0725,0.5495
OPBK,2024-06-30,Q,2.7737,0.5868
OPAL,2024-06-30,Q,-3.4705,-0.8199
UVV,2024-06-30,Q,-0.137,0.8303
UWMC,2024-06-30,Q,1.7553,4.0953
USFD,2024-06-30,Q,2.0625,0.9778
NWL,2024-06-30,Q,0.6303,1.637
VIRT,2024-06-30,Q,4.0455,7.5089
NWFL,2024-06-30,Q,2.3125,1.155
NWE,2024-06-30,Q,0.5883,1.0336
NWBO,2024-06-30,Q,30.9452,-0.5327
SIDU,2024-06-30,Q,-31.5633,0.1563
SIEB,2024-06-30,Q,4.8547,3.515
NVT,2024-06-30,Q,2.2119,0.5372
VITL,2024-06-30,Q,6.5879,0.0554
NVST,2024-06-30,Q,-26.3802,0.5054
NWBI,2024-06-30,Q,0.2324,0.3125
NWN,2024-06-30,Q,-0.0954,1.2286
SIBN,2024-06-30,Q,-4.4499,0.2194
SHW,2024-06-30,Q,7.4891,2.7557
NXGL,2024-06-30,Q,-17.7645,0.2487
SHYF,2024-06-30,Q,0.6885,0.3411
NWSA,2024-06-30,Q,0.5983,0.3228
NWSA,2024-06-30,A,2.9833,0.3228
NWS,2024-06-30,Q,0.5983,0.3228
NWS,2024-06-30,A,2.9833,0.3228
NWPX,2024-06-30,Q,2.018,0.2468
NXPI,2024-06-30,Q,3.49,1.0894
SIF,2024-06-30,Q,0.2153,1.0995
VIVK,2024-06-30,Q,-11.6761,2.308
VLTO,2024-06-30,Q,4.7352,1.564
NVCR,2024-06-30,Q,-3.2875,1.8064
NVAX,2024-06-30,Q,-78.1099,-0.5403
NUVR,2024-06-30,Q,-0.1897,1.315
SILA,2024-06-30,Q,0.2321,0.3539
VMC,2024-06-30,Q,2.8051,0.4433
VLY,2024-06-30,Q,0.7001,0.5025
NVEE,2024-06-30,Q,0.7521,0.3205
SIGI,2024-06-30,Q,-1.8452,0.1741
NVRO,2024-06-30,Q,-4.304,0.7963
NVRI,2024-06-30,Q,-0.5252,2.7287
NVR,2024-06-30,Q,7.945,0.2206
VLCN,2024-06-30,Q,-7.6475,0.2049
VLDX,2024-06-30,Q,-0.33,0.4718
VLO,2024-06-30,Q,2.4371,0.3802
NVFY,2024-06-30,Q,-290.4777,10.6816
OCSL,2024-06-30,Q,0.0466,1.1344
SHEN,2024-06-30,Q,-1.0456,0.3186
VERI,2024-06-30,Q,-17.3623,-24.8483
OCLN,2024-06-30,Q,-10.7477,-0.3354
VERO,2024-06-30,Q,-42.4753,10.538
OCGN,2024-06-30,Q,-82.6885,0.1688
SHFS,2024-06-30,Q,1.9651,0.3256
VERB,2024-06-30,Q,-8.6459,0.0064
OCFC,2024-06-30,Q,1.149,0.7867
VERX,2024-06-30,Q,0.9103,1.4336
SHIM,2024-06-30,Q,-77.4176,185.1284
OC,2024-06-30,Q,2.7122,1.0154
OCTO,2024-06-30,Q,19.7928,2.0664
VERA,2024-06-30,Q,-8.9143,0.1533
OFIX,2024-06-30,Q,-4.9364,0.2507
VECO,2024-06-30,Q,1.55,0.3854
OFG,2024-06-30,Q,4.1648,0.1635
OESX,2024-06-30,Q,-11.6203,0.7089
VEEE,2024-06-30,Q,-15.8712,0.1061
OEC,2024-06-30,Q,1.7603,1.6557
SHCO,2024-06-30,Q,-5.3644,-3.9725
ODP,2024-06-30,Q,-0.3752,0.2049
VEL,2024-06-30,Q,0.3271,8.4736
ODFL,2024-06-30,Q,7.7566,0.0146
OCUL,2024-06-30,Q,-9.8414,0.1777
OBT,2024-06-30,Q,3.3238,0.4481
VFC,2024-06-30,Q,-4.8584,4.2899
VHI,2024-06-30,Q,1.6644,0.3871
SHO,2024-06-30,Q,0.8775,0.3761
NYMT,2024-06-30,Q,-0.337,4.3687
NXU,2024-06-30,Q,-85.2895,0.247
VIAV,2024-06-30,A,-1.9581,0.9331
VIAV,2024-06-30,Q,-1.6469,0.9331
NXT,2024-06-30,Q,9.7582,0.1293
VICI,2024-06-30,Q,1.7566,0.6402
NXST,2024-06-30,Q,1.1861,2.9741
NXRT,2024-06-30,Q,0.5468,2.9613
O,2024-06-30,Q,0.4065,0.6571
VFF,2024-06-30,Q,-7.5648,0.1756
SHLS,2024-06-30,Q,1.7071,0.2695
OBK,2024-06-30,Q,1.6715,0.183
OBDE,2024-06-30,Q,1.1572,1.2685
OBDC,2024-06-30,Q,1.4105,1.237
SENS,2024-06-30,Q,-58.3295,91.4256
SCI,2024-06-30,Q,1.8981,3.101
PDM,2024-06-30,Q,-0.2528,1.3397
PDLB,2024-06-30,Q,0.6414,1.3672
U,2024-06-30,Q,-2.3166,0.7012
UA,2024-06-30,Q,-12.663,0.3278
PDEX,2024-06-30,Q,4.1325,0.3858
PDEX,2024-06-30,A,5.5386,0.3858
SCL,2024-06-30,Q,0.6075,0.551
UAA,2024-06-30,Q,-12.663,0.3278
UAL,2024-06-30,Q,4.0988,2.5353
PDSB,2024-06-30,Q,-18.5803,0.7885
SCHW,2024-06-30,Q,2.006,0.7382
TXO,2024-06-30,Q,0.4842,0.0124
PEN,2024-06-30,Q,-5.0856,0.0214
TXT,2024-06-30,Q,2.5799,0.5229
PEG,2024-06-30,Q,1.2674,1.3523
PECO,2024-06-30,Q,0.6495,0.7809
PEBO,2024-06-30,Q,2.2107,0.6652
PEBK,2024-06-30,Q,3.497,0.2758
TYGO,2024-06-30,Q,-14.0146,0.8055
PEB,2024-06-30,Q,0.6395,0.7787
TYL,2024-06-30,Q,1.8164,0.1906
UAMY,2024-06-30,Q,0.7811,0.0153
SCLX,2024-06-30,Q,20.2425,-0.4863
PCG,2024-06-30,Q,0.6615,2.2652
UCB,2024-06-30,Q,1.8164,0.0972
SCPH,2024-06-30,Q,-34.7076,4.3232
PCAR,2024-06-30,Q,4.1801,0.8137
PCH,2024-06-30,Q,0.4604,0.4896
PBYI,2024-06-30,Q,-4.9098,1.836
SCPX,2024-06-30,Q,-28.6962,0.555
UDR,2024-06-30,Q,0.3265,1.5516
UCTT,2024-06-30,Q,1.5468,0.5425
SCOR,2024-06-30,Q,-3.7262,0.2182
UAVS,2024-06-30,Q,-34.8962,0.7432
SCM,2024-06-30,Q,1.1137,1.6891
UBAB,2024-06-30,Q,2.7271,0.1334
PCT,2024-06-30,Q,-8.0228,1.0778
UBCP,2024-06-30,Q,2.0601,2.133
UBER,2024-06-30,Q,4.459,0.7188
UBFO,2024-06-30,Q,3.0957,0.5846
PCRX,2024-06-30,Q,1.286,0.6702
PCOR,2024-06-30,Q,-0.4861,0.0338
UBSI,2024-06-30,Q,1.879,0.3487
PCLB,2024-06-30,Q,2.9905,1.3922
UAN,2024-06-30,Q,3.0802,1.8034
SCCO,2024-06-30,Q,6.6619,0.7309
TXNM,2024-06-30,Q,0.736,2.0965
PENN,2024-06-30,Q,-0.2649,2.394
SBH,2024-06-30,Q,2.4236,1.7796
TTWO,2024-06-30,Q,-2.8963,0.6097
PGC,2024-06-30,Q,1.0413,0.2292
PG,2024-06-30,Q,4.1475,0.642
SBIG,2024-06-30,Q,7.6369,-0.9326
PFX,2024-06-30,Q,1.0892,0.5531
TUSK,2024-06-30,Q,-45.9274,0.1617
PFSI,2024-06-30,Q,0.715,3.2245
PFS,2024-06-30,Q,-0.2158,1.0821
PG,2024-06-30,A,19.7473,0.642
SBEV,2024-06-30,Q,59.7068,-1.0336
TTEC,2024-06-30,Q,-24.0458,3.0574
PHAT,2024-06-30,Q,153.934,-0.7459
SBFG,2024-06-30,Q,2.1448,0.5566
PH,2024-06-30,Q,4.0809,0.8741
TTGT,2024-06-30,Q,0.2023,1.7381
PH,2024-06-30,A,14.7882,0.8741
PGY,2024-06-30,Q,-7.2931,0.9174
TTI,2024-06-30,Q,2.2926,1.1699
TTMI,2024-06-30,Q,1.079,0.5992
PGRE,2024-06-30,Q,-0.037,0.9054
SBGI,2024-06-30,Q,0.4337,15.0655
PGR,2024-06-30,Q,4.8252,0.2952
PFMT,2024-06-30,Q,-3.5724,0.1054
PETV,2024-06-30,Q,-243.469,0.0226
SBUX,2024-06-30,Q,13.8653,-1.9622
PET,2024-06-30,Q,-11.4363,-13.1894
PESI,2024-06-30,Q,-7.1018,0.0621
TXN,2024-06-30,Q,3.7497,0.807
PEP,2024-06-30,Q,5.5036,2.2945
TWO,2024-06-30,Q,1.5087,4.5432
UE,2024-06-30,Q,1.1566,1.1875
PEV,2024-06-30,Q,-10.2636,0.1837
PFLT,2024-06-30,Q,1.291,0.8296
TVTX,2024-06-30,Q,-17.7109,24.9637
PFIS,2024-06-30,Q,0.823,0.4761
SBRA,2024-06-30,Q,0.4603,0.8858
PFIE,2024-06-30,Q,3.396,0.0069
TWFG,2024-06-30,Q,6.0961,0.711
PFGC,2024-06-30,Q,2.0738,0.9811
TWI,2024-06-30,Q,0.2977,0.8971
PFGC,2024-06-30,A,5.4293,0.9811
PFG,2024-06-30,Q,2.3801,0.3601
TWIN,2024-06-30,A,5.8197,0.2592
PFE,2024-06-30,Q,0.0213,0.7894
SBSAA,2024-06-30,Q,0.173,-12.8886
PFC,2024-06-30,Q,1.5197,0.4885
TWIN,2024-06-30,Q,3.8781,0.2592
PFBX,2024-06-30,Q,3.1388,1.031
SBSI,2024-06-30,Q,2.1369,1.1435
TWLO,2024-06-30,Q,-0.3293,0.1146
PBPB,2024-06-30,Q,67.5409,0.0839
SCSC,2024-06-30,A,7.2667,0.1559
UNTY,2024-06-30,Q,1.6927,1.0428
SEE,2024-06-30,Q,1.9253,7.0988
OVID,2024-06-30,Q,8.2727,0.1731
UONE,2024-06-30,Q,-5.3228,2.5394
OVBC,2024-06-30,Q,1.5139,0.3469
UONEK,2024-06-30,Q,-5.3228,2.5394
SEELQ,2024-06-30,Q,-6.0783,-0.3594
UP,2024-06-30,Q,-66.2113,-3.323
UPBD,2024-06-30,Q,1.7756,2.2064
OTTW,2024-06-30,Q,-0.4735,0.7327
OTTR,2024-06-30,Q,3.467,0.6109
OTRK,2024-06-30,Q,-46.5882,0.4329
UPLD,2024-06-30,Q,-2.3919,73.2216
OUT,2024-06-30,Q,5.4153,3.1843
OZ,2024-06-30,Q,-1.0797,0.3866
OXY,2024-06-30,Q,2.31,0.6118
UNH,2024-06-30,Q,2.791,0.7932
SEAT,2024-06-30,Q,-0.2251,2.506
UNIT,2024-06-30,Q,-0.7388,-2.323
UNM,2024-06-30,Q,2.7951,0.3316
SEB,2024-06-30,Q,1.0692,0.3104
UNP,2024-06-30,Q,3.5107,1.9341
OWLT,2024-06-30,Q,5.5054,-0.5687
OWL,2024-06-30,Q,2.6457,0.4712
SEDG,2024-06-30,Q,-4.6987,0.3219
OVV,2024-06-30,Q,2.2396,0.5894
