ticker,per_end_date,per_type,shares_out
DNA,2024-03-31,Q,50.84
ENOV,2024-03-31,Q,54.85
ENPH,2024-03-31,Q,136.06
SUM,2024-03-31,Q,175.46
SUI,2024-03-31,Q,124.63
ENG,2024-03-31,Q,5.16
CYRX,2024-03-31,Q,49.16
ENR,2024-03-31,Q,71.78
ENS,2024-03-31,Q,40.42
ENVX,2024-03-31,Q,169.9
STT,2024-03-31,Q,301.94
EOG,2024-03-31,Q,574.71
EOLS,2024-03-31,Q,62.59
DAY,2024-03-31,Q,157.9
ENSC,2024-03-31,Q,7.33
ENSG,2024-03-31,Q,56.92
STX,2024-03-31,Q,209.99
ENSV,2024-03-31,Q,26.88
STWD,2024-03-31,Q,313.87
ENTG,2024-03-31,Q,150.79
ENV,2024-03-31,Q,54.79
ENVA,2024-03-31,Q,28.2
EEX,2024-03-31,Q,63.05
DTI,2024-03-31,Q,29.77
TALO,2024-03-31,Q,183.92
DTM,2024-03-31,Q,97.11
DTSS,2024-03-31,Q,3.02
DARE,2024-03-31,Q,8.38
DSS,2024-03-31,Q,7.07
TAP,2024-03-31,Q,211.87
DTC,2024-03-31,Q,91.23
DTE,2024-03-31,Q,206.94
DAR,2024-03-31,Q,159.78
DVN,2024-03-31,Q,632.0
T,2024-03-31,Q,7170.17
DWSN,2024-03-31,Q,30.81
DX,2024-03-31,Q,64.16
DXC,2024-03-31,Q,182.87
DXCM,2024-03-31,Q,397.68
DUK,2024-03-31,Q,771.46
DUOL,2024-03-31,Q,37.52
DUOT,2024-03-31,Q,7.32
DV,2024-03-31,Q,171.8
DVA,2024-03-31,Q,87.7
DVAX,2024-03-31,Q,130.86
TBIO,2024-03-31,Q,1.67
DRCT,2024-03-31,Q,14.27
DRH,2024-03-31,Q,210.78
DRIO,2024-03-31,Q,29.67
TBRG,2024-03-31,Q,14.65
DAVE,2024-03-31,Q,12.39
TBNK,2024-03-31,Q,8.83
TGLS,2024-03-31,Q,47.0
TBMC,2024-03-31,Q,9.02
DPZ,2024-03-31,Q,34.88
TBLA,2024-03-31,Q,295.07
DSGR,2024-03-31,Q,46.81
TASK,2024-03-31,Q,88.97
TGNA,2024-03-31,Q,176.11
TARS,2024-03-31,Q,37.78
DORM,2024-03-31,Q,31.03
DSAQ,2024-03-31,Q,8.47
DRS,2024-03-31,Q,262.63
TBBK,2024-03-31,Q,52.25
DRTTF,2024-03-31,Q,191.46
DOV,2024-03-31,Q,137.43
DRVN,2024-03-31,Q,164.1
SYY,2024-03-31,Q,497.98
DNUT,2024-03-31,Q,168.73
ECVT,2024-03-31,Q,117.0
SXC,2024-03-31,Q,84.07
ED,2024-03-31,Q,345.51
SWX,2024-03-31,Q,71.67
EDBL,2024-03-31,Q,0.31
THC,2024-03-31,Q,97.68
ECPG,2024-03-31,Q,23.69
DOC,2024-03-31,Q,703.78
TCBS,2024-03-31,Q,3.19
ECIA,2024-03-31,Q,11.88
ECL,2024-03-31,Q,285.57
SXT,2024-03-31,Q,42.37
SXI,2024-03-31,Q,11.87
TCBX,2024-03-31,Q,13.61
TGL,2024-03-31,Q,11.07
EE,2024-03-31,Q,108.39
SWKH,2024-03-31,Q,12.48
D,2024-03-31,Q,837.59
SWK,2024-03-31,Q,153.88
DNMR,2024-03-31,Q,2.86
EEFT,2024-03-31,Q,45.86
CZWI,2024-03-31,Q,10.41
SWIM,2024-03-31,Q,115.39
EDR,2024-03-31,Q,693.33
EDSA,2024-03-31,Q,3.22
ECDA,2024-03-31,Q,31.88
SYPR,2024-03-31,Q,22.77
DYNT,2024-03-31,Q,4.88
DZSI,2024-03-31,Q,31.16
EA,2024-03-31,Q,267.35
DXPE,2024-03-31,Q,15.93
DAN,2024-03-31,Q,144.95
DXYN,2024-03-31,Q,15.89
TGTX,2024-03-31,Q,154.54
DYAI,2024-03-31,Q,29.24
SYRS,2024-03-31,Q,26.73
TCBC,2024-03-31,Q,4.32
EAF,2024-03-31,Q,257.17
SYK,2024-03-31,Q,380.95
EBMT,2024-03-31,Q,8.02
TH,2024-03-31,Q,100.11
EBS,2024-03-31,Q,52.4
SYF,2024-03-31,Q,401.54
EBTC,2024-03-31,Q,12.28
SYBX,2024-03-31,Q,11.63
SYBT,2024-03-31,Q,29.37
ECBK,2024-03-31,Q,9.24
ECC,2024-03-31,Q,76.95
TCBK,2024-03-31,Q,33.17
TCBI,2024-03-31,Q,46.65
DAL,2024-03-31,Q,640.0
DOCN,2024-03-31,Q,91.19
EAT,2024-03-31,Q,44.49
SYNA,2024-03-31,Q,39.3
EB,2024-03-31,Q,97.11
EBAY,2024-03-31,Q,506.0
EBC,2024-03-31,Q,176.43
EBET,2024-03-31,Q,10.0
TCX,2024-03-31,Q,10.83
FHI,2024-03-31,Q,84.16
FHN,2024-03-31,Q,554.94
CVV,2024-03-31,Q,6.82
FI,2024-03-31,Q,585.1
SPLP,2024-03-31,Q,20.39
FIBK,2024-03-31,Q,104.57
CVU,2024-03-31,Q,12.86
FICO,2024-03-31,Q,24.71
FFNW,2024-03-31,Q,9.17
FFWM,2024-03-31,Q,56.51
FG,2024-03-31,Q,126.15
FGBI,2024-03-31,Q,12.51
FGEN,2024-03-31,Q,99.47
CVX,2024-03-31,Q,1847.01
FGF,2024-03-31,Q,1.13
SPNT,2024-03-31,Q,170.48
FGI,2024-03-31,Q,9.55
FISI,2024-03-31,Q,15.45
SPH,2024-03-31,Q,64.02
FITB,2024-03-31,Q,681.02
FIVN,2024-03-31,Q,73.87
FIX,2024-03-31,Q,35.72
SPGI,2024-03-31,Q,312.9
CVS,2024-03-31,Q,1255.37
SPG,2024-03-31,Q,325.94
SPFI,2024-03-31,Q,16.43
CVRX,2024-03-31,Q,21.59
FIS,2024-03-31,Q,561.51
DKNG,2024-03-31,Q,869.08
SPIR,2024-03-31,Q,24.32
DBX,2024-03-31,Q,343.98
DKL,2024-03-31,Q,47.21
FINW,2024-03-31,Q,12.79
FIP,2024-03-31,Q,101.69
SPHR,2024-03-31,Q,35.14
FDP,2024-03-31,Q,47.9
SQ,2024-03-31,Q,617.04
CWCO,2024-03-31,Q,15.83
SPXC,2024-03-31,Q,46.23
DLAPQ,2024-03-31,Q,7.05
FE,2024-03-31,Q,575.52
FEAM,2024-03-31,Q,63.29
FDUS,2024-03-31,Q,31.43
SR,2024-03-31,Q,57.75
FCPT,2024-03-31,Q,91.99
FCX,2024-03-31,Q,1434.41
FDBC,2024-03-31,Q,5.81
SQFT,2024-03-31,Q,14.46
SPTN,2024-03-31,Q,34.47
SPRU,2024-03-31,Q,18.3
FFDF,2024-03-31,Q,2.95
CW,2024-03-31,Q,38.28
SPRB,2024-03-31,Q,41.15
FFIC,2024-03-31,Q,29.07
FFIE,2024-03-31,Q,3.99
SPR,2024-03-31,Q,116.55
FELE,2024-03-31,Q,46.08
FEMY,2024-03-31,Q,22.1
FENC,2024-03-31,Q,27.1
FET,2024-03-31,Q,12.28
CWBC,2024-03-31,Q,11.83
FETM,2024-03-31,Q,4.48
FFBC,2024-03-31,Q,95.47
CWAN,2024-03-31,Q,245.72
CWD,2024-03-31,Q,21.73
DK,2024-03-31,Q,64.02
TDC,2024-03-31,Q,96.7
SOLV,2024-03-31,Q,172.71
FNKO,2024-03-31,Q,53.24
FNLC,2024-03-31,Q,11.13
TDOC,2024-03-31,Q,169.59
SOHO,2024-03-31,Q,19.85
FNWB,2024-03-31,Q,9.44
SOL,2024-03-31,Q,60.22
CVNA,2024-03-31,Q,202.57
FNB,2024-03-31,Q,359.33
SOND,2024-03-31,Q,11.06
FND,2024-03-31,Q,107.01
SON,2024-03-31,Q,98.26
FNF,2024-03-31,Q,273.24
TILE,2024-03-31,Q,58.27
CVM,2024-03-31,Q,53.98
FOA,2024-03-31,Q,9.66
FORM,2024-03-31,Q,77.42
FORR,2024-03-31,Q,19.11
SOAR,2024-03-31,Q,29.25
FOSL,2024-03-31,Q,52.93
FOUR,2024-03-31,Q,86.34
FOX,2024-03-31,Q,468.14
SO,2024-03-31,Q,1093.43
FOXA,2024-03-31,Q,468.14
FOXF,2024-03-31,Q,41.62
DOW,2024-03-31,Q,703.21
FOXO,2024-03-31,Q,8.95
DIOD,2024-03-31,Q,46.18
CVLG,2024-03-31,Q,13.07
FNA,2024-03-31,Q,82.91
TDS,2024-03-31,Q,113.0
SOFI,2024-03-31,Q,1056.49
FOLD,2024-03-31,Q,296.2
FONR,2024-03-31,Q,6.33
DIS,2024-03-31,Q,1873.0
FOR,2024-03-31,Q,50.6
SOC,2024-03-31,Q,64.74
FLNT,2024-03-31,Q,13.66
FLO,2024-03-31,Q,211.13
SPB,2024-03-31,Q,30.27
TIL,2024-03-31,Q,6.5
FLR,2024-03-31,Q,170.17
FLS,2024-03-31,Q,131.65
DJCO,2024-03-31,Q,1.38
FLWS,2024-03-31,Q,64.33
SOWG,2024-03-31,Q,9.96
FLEX,2024-03-31,Q,421.16
FLG,2024-03-31,Q,268.07
FLGC,2024-03-31,Q,12.82
FLGT,2024-03-31,Q,29.9
SPCE,2024-03-31,Q,20.26
FLIC,2024-03-31,Q,22.46
FLL,2024-03-31,Q,34.59
FLXS,2024-03-31,Q,5.15
FMNB,2024-03-31,Q,37.55
SONXD,2024-03-31,Q,0.35
SOUN,2024-03-31,Q,321.56
FLYX,2024-03-31,Q,77.82
FMAO,2024-03-31,Q,13.66
FMBH,2024-03-31,Q,23.89
DIT,2024-03-31,Q,0.63
FMC,2024-03-31,Q,124.82
THRM,2024-03-31,Q,31.65
CXT,2024-03-31,Q,57.12
STC,2024-03-31,Q,27.58
EVBN,2024-03-31,Q,5.51
EVC,2024-03-31,Q,89.52
EVCM,2024-03-31,Q,186.2
STBA,2024-03-31,Q,38.27
CXW,2024-03-31,Q,111.63
ETNB,2024-03-31,Q,95.22
ETON,2024-03-31,Q,25.69
ETR,2024-03-31,Q,213.24
ETSY,2024-03-31,Q,116.93
STE,2024-03-31,Q,98.81
EVEX,2024-03-31,Q,269.37
ST,2024-03-31,Q,150.74
EVR,2024-03-31,Q,38.52
EVRG,2024-03-31,Q,229.75
EVRI,2024-03-31,Q,83.78
EVTC,2024-03-31,Q,64.41
EVTV,2024-03-31,Q,15.52
ETN,2024-03-31,Q,399.8
EVH,2024-03-31,Q,114.66
EVI,2024-03-31,Q,12.67
STAG,2024-03-31,Q,182.08
DM,2024-03-31,Q,33.02
DLX,2024-03-31,Q,44.05
STAA,2024-03-31,Q,49.13
EW,2024-03-31,Q,602.6
STEL,2024-03-31,Q,53.57
ESCA,2024-03-31,Q,13.86
STKS,2024-03-31,Q,31.31
STKL,2024-03-31,Q,118.33
ESGR,2024-03-31,Q,15.22
ESI,2024-03-31,Q,242.06
ERNA,2024-03-31,Q,5.41
ES,2024-03-31,Q,350.73
STLD,2024-03-31,Q,157.95
ESAB,2024-03-31,Q,60.42
STIM,2024-03-31,Q,29.98
ESTA,2024-03-31,Q,27.46
STEP,2024-03-31,Q,110.65
ET,2024-03-31,Q,3369.38
STEM,2024-03-31,Q,161.65
CYAN,2024-03-31,Q,6.95
ETD,2024-03-31,Q,25.41
ESSA,2024-03-31,Q,10.13
THR,2024-03-31,Q,33.72
STHO,2024-03-31,Q,13.32
DBD,2024-03-31,Q,37.57
STGW,2024-03-31,Q,269.23
ESPR,2024-03-31,Q,189.4
ESRT,2024-03-31,Q,164.8
ESS,2024-03-31,Q,64.21
EWBC,2024-03-31,Q,139.12
SST,2024-03-31,Q,89.84
EWCZ,2024-03-31,Q,60.83
SRPT,2024-03-31,Q,94.52
FBMS,2024-03-31,Q,31.22
FBNC,2024-03-31,Q,41.13
TCRX,2024-03-31,Q,47.9
FBP,2024-03-31,Q,169.3
TCS,2024-03-31,Q,3.44
FBRT,2024-03-31,Q,81.87
FBK,2024-03-31,Q,46.9
SRRK,2024-03-31,Q,79.75
CWT,2024-03-31,Q,57.75
CWST,2024-03-31,Q,57.99
FBIN,2024-03-31,Q,125.08
FBIO,2024-03-31,Q,19.24
FBIZ,2024-03-31,Q,8.29
CWK,2024-03-31,Q,229.05
FCF,2024-03-31,Q,102.2
FCFS,2024-03-31,Q,45.47
SRCE,2024-03-31,Q,24.49
DLHC,2024-03-31,Q,14.23
CWEN,2024-03-31,Q,202.08
FCNCA,2024-03-31,Q,14.53
SRDX,2024-03-31,Q,14.26
CWH,2024-03-31,Q,84.54
FBYD,2024-03-31,Q,137.41
SRI,2024-03-31,Q,27.67
FCAP,2024-03-31,Q,3.35
SRG,2024-03-31,Q,56.26
FCBC,2024-03-31,Q,18.35
SRFM,2024-03-31,Q,11.85
FCCO,2024-03-31,Q,7.63
SRE,2024-03-31,Q,632.15
DBRG,2024-03-31,Q,166.22
FAT,2024-03-31,Q,15.73
EXLS,2024-03-31,Q,162.44
SSNC,2024-03-31,Q,247.32
EXP,2024-03-31,Q,34.45
EXPE,2024-03-31,Q,136.29
SSKN,2024-03-31,Q,3.51
EXR,2024-03-31,Q,211.62
EXTR,2024-03-31,Q,129.95
EXFY,2024-03-31,Q,86.49
THS,2024-03-31,Q,53.86
TGI,2024-03-31,Q,76.92
SSSS,2024-03-31,Q,23.35
THRY,2024-03-31,Q,35.83
SSRM,2024-03-31,Q,202.09
EXAS,2024-03-31,Q,183.85
EXC,2024-03-31,Q,1000.03
EXE,2024-03-31,Q,131.05
SSP,2024-03-31,Q,85.39
TCPC,2024-03-31,Q,85.59
SSB,2024-03-31,Q,76.25
FAF,2024-03-31,Q,103.72
FALC,2024-03-31,Q,7.13
DBGI,2024-03-31,Q,1.7
FANG,2024-03-31,Q,178.34
DLPN,2024-03-31,Q,9.33
FARM,2024-03-31,Q,21.07
FARO,2024-03-31,Q,19.21
FAST,2024-03-31,Q,572.55
FACO,2024-03-31,Q,38.09
EYE,2024-03-31,Q,78.56
DLR,2024-03-31,Q,312.42
EYEN,2024-03-31,Q,50.96
EZFL,2024-03-31,Q,1.87
SSD,2024-03-31,Q,42.47
EZPW,2024-03-31,Q,54.94
F,2024-03-31,Q,3992.34
FA,2024-03-31,Q,145.2
CXDO,2024-03-31,Q,25.7
SSBK,2024-03-31,Q,8.88
MOTS,2024-03-31,Q,5.21
MOS,2024-03-31,Q,321.69
MORN,2024-03-31,Q,42.75
PM,2024-03-31,Q,1554.56
PLXS,2024-03-31,Q,27.6
PLYA,2024-03-31,Q,138.89
MPB,2024-03-31,Q,16.57
PLYM,2024-03-31,Q,45.38
MPAA,2024-03-31,Q,19.66
MP,2024-03-31,Q,165.31
MPC,2024-03-31,Q,352.33
PMD,2024-03-31,Q,5.81
MOG.B,2024-03-31,Q,31.97
MOFG,2024-03-31,Q,15.75
MODV,2024-03-31,Q,14.21
MODG,2024-03-31,Q,183.57
MOGU,2024-03-31,Q,8.22
MOH,2024-03-31,Q,58.6
MPLN,2024-03-31,Q,16.1
MPLX,2024-03-31,Q,1016.2
PLPC,2024-03-31,Q,4.92
MRCY,2024-03-31,Q,59.37
PLRX,2024-03-31,Q,60.32
PLOW,2024-03-31,Q,22.98
MRNS,2024-03-31,Q,54.93
MRNA,2024-03-31,Q,383.24
PLNT,2024-03-31,Q,87.9
MRK,2024-03-31,Q,2533.03
MRC,2024-03-31,Q,84.39
MOD,2024-03-31,Q,52.21
MRBK,2024-03-31,Q,11.19
PLUG,2024-03-31,Q,696.17
PLUR,2024-03-31,Q,5.18
PLUS,2024-03-31,Q,26.94
MPW,2024-03-31,Q,599.1
PLTK,2024-03-31,Q,371.13
MMC,2024-03-31,Q,492.72
MMATQ,2024-03-31,Q,6.7
PNTG,2024-03-31,Q,30.01
MMS,2024-03-31,Q,61.03
PNR,2024-03-31,Q,166.02
MMM,2024-03-31,Q,553.36
MMLP,2024-03-31,Q,39.0
MMSI,2024-03-31,Q,58.11
POCI,2024-03-31,Q,6.07
MLAB,2024-03-31,Q,5.39
PODD,2024-03-31,Q,70.02
MLR,2024-03-31,Q,11.47
MLNK,2024-03-31,Q,76.49
PNW,2024-03-31,Q,113.56
MLM,2024-03-31,Q,61.64
MLI,2024-03-31,Q,113.6
MNTS,2024-03-31,Q,11.97
MNTK,2024-03-31,Q,143.62
PNBK,2024-03-31,Q,3.98
PNC,2024-03-31,Q,397.81
MNST,2024-03-31,Q,1041.73
MNTX,2024-03-31,Q,20.36
MOBX,2024-03-31,Q,25.85
PMT,2024-03-31,Q,86.85
MO,2024-03-31,Q,1717.63
PMTS,2024-03-31,Q,11.38
PNFP,2024-03-31,Q,77.08
MNRO,2024-03-31,Q,29.9
PNNT,2024-03-31,Q,65.22
MNR,2024-03-31,Q,95.0
MNMD,2024-03-31,Q,71.87
MNKD,2024-03-31,Q,272.32
MKTW,2024-03-31,Q,329.53
PII,2024-03-31,Q,56.51
MVBF,2024-03-31,Q,12.84
PIII,2024-03-31,Q,315.9
MUX,2024-03-31,Q,49.44
PHX,2024-03-31,Q,37.46
MWA,2024-03-31,Q,156.18
MVST,2024-03-31,Q,317.21
PIK,2024-03-31,Q,1.95
MUSA,2024-03-31,Q,20.72
MTW,2024-03-31,Q,35.54
MTX,2024-03-31,Q,32.25
MUR,2024-03-31,Q,152.58
PINC,2024-03-31,Q,104.82
MTZ,2024-03-31,Q,79.46
PINE,2024-03-31,Q,13.62
MYRG,2024-03-31,Q,16.76
PHIN,2024-03-31,Q,45.68
MYSZ,2024-03-31,Q,0.45
PHGE,2024-03-31,Q,5.52
MXL,2024-03-31,Q,83.13
MX,2024-03-31,Q,38.26
PHUN,2024-03-31,Q,8.03
MYGN,2024-03-31,Q,90.48
MYFW,2024-03-31,Q,9.51
MYE,2024-03-31,Q,36.94
PHM,2024-03-31,Q,210.34
MTSI,2024-03-31,Q,72.11
MSGE,2024-03-31,Q,41.12
MSFT,2024-03-31,Q,7432.31
MSEX,2024-03-31,Q,17.81
MSDL,2024-03-31,Q,88.89
PLBY,2024-03-31,Q,72.64
MSCI,2024-03-31,Q,79.22
MSGS,2024-03-31,Q,23.95
PLAG,2024-03-31,Q,7.21
MSI,2024-03-31,Q,166.79
MSBI,2024-03-31,Q,21.48
MRVI,2024-03-31,Q,251.75
MRSN,2024-03-31,Q,121.3
PLMJ,2024-03-31,Q,7.93
PLD,2024-03-31,Q,925.84
MSAI,2024-03-31,Q,11.96
MSA,2024-03-31,Q,39.38
MS,2024-03-31,Q,1626.63
PLMR,2024-03-31,Q,24.92
PKBK,2024-03-31,Q,11.96
PK,2024-03-31,Q,210.6
MTH,2024-03-31,Q,36.32
MTRN,2024-03-31,Q,20.73
MTNB,2024-03-31,Q,4.35
MTG,2024-03-31,Q,266.59
MTEX,2024-03-31,Q,1.88
MTB,2024-03-31,Q,166.62
MSTR,2024-03-31,Q,177.37
PKST,2024-03-31,Q,36.31
PKG,2024-03-31,Q,89.75
MTDR,2024-03-31,Q,124.78
PKOH,2024-03-31,Q,13.07
MTD,2024-03-31,Q,21.36
MTCH,2024-03-31,Q,265.54
POLA,2024-03-31,Q,1.85
MCHX,2024-03-31,Q,43.66
MCHP,2024-03-31,Q,540.4
PRTS,2024-03-31,Q,56.65
PRU,2024-03-31,Q,359.0
MCFT,2024-03-31,Q,17.03
MCK,2024-03-31,Q,131.41
MCOM,2024-03-31,Q,45.19
MCO,2024-03-31,Q,182.6
PRTH,2024-03-31,Q,75.79
MCD,2024-03-31,Q,720.68
MBWM,2024-03-31,Q,16.12
MCBS,2024-03-31,Q,25.21
MCB,2024-03-31,Q,11.19
MCRB,2024-03-31,Q,151.01
PROV,2024-03-31,Q,6.93
PRPL,2024-03-31,Q,107.68
MDGL,2024-03-31,Q,21.28
PRPH,2024-03-31,Q,18.05
MDRR,2024-03-31,Q,1.12
PROK,2024-03-31,Q,229.34
MDLZ,2024-03-31,Q,1341.36
PRPO,2024-03-31,Q,1.47
MCW,2024-03-31,Q,317.83
PRST,2024-03-31,Q,95.14
MCS,2024-03-31,Q,32.15
PRSO,2024-03-31,Q,2.38
MD,2024-03-31,Q,84.03
MCY,2024-03-31,Q,55.37
MAN,2024-03-31,Q,48.38
MAMO,2024-03-31,Q,41.3
PSQH,2024-03-31,Q,28.29
MARK,2024-03-31,Q,44.44
MARA,2024-03-31,Q,272.92
MAR,2024-03-31,Q,285.62
MAPS,2024-03-31,Q,150.54
PSTL,2024-03-31,Q,22.63
PSX,2024-03-31,Q,423.95
MAA,2024-03-31,Q,116.83
MA,2024-03-31,Q,929.61
MAC,2024-03-31,Q,215.72
MAGN,2024-03-31,Q,3.48
PSTV,2024-03-31,Q,4.28
PSTX,2024-03-31,Q,96.93
MAIN,2024-03-31,Q,84.98
MAS,2024-03-31,Q,220.24
MBCN,2024-03-31,Q,8.07
MBC,2024-03-31,Q,127.15
PSA,2024-03-31,Q,175.73
MBIN,2024-03-31,Q,43.35
MBI,2024-03-31,Q,51.28
PSEC,2024-03-31,Q,415.21
MATV,2024-03-31,Q,54.3
PSIX,2024-03-31,Q,22.97
MAT,2024-03-31,Q,344.1
PSN,2024-03-31,Q,146.75
MASI,2024-03-31,Q,53.09
PSNL,2024-03-31,Q,51.94
MATX,2024-03-31,Q,34.17
MAX,2024-03-31,Q,65.8
MHLD,2024-03-31,Q,100.47
MHK,2024-03-31,Q,63.86
PPL,2024-03-31,Q,737.74
MGYR,2024-03-31,Q,6.65
MHO,2024-03-31,Q,27.75
PPG,2024-03-31,Q,234.5
MGY,2024-03-31,Q,203.32
MGNI,2024-03-31,Q,140.02
MGM,2024-03-31,Q,313.68
MGTX,2024-03-31,Q,64.31
MGPI,2024-03-31,Q,22.01
PPSI,2024-03-31,Q,9.93
MIDD,2024-03-31,Q,53.6
PPC,2024-03-31,Q,236.94
MITT,2024-03-31,Q,29.45
POR,2024-03-31,Q,103.03
POOL,2024-03-31,Q,38.33
MKSI,2024-03-31,Q,67.06
MKL,2024-03-31,Q,13.0
MITK,2024-03-31,Q,46.79
PPBI,2024-03-31,Q,96.43
POST,2024-03-31,Q,60.59
MIST,2024-03-31,Q,53.15
MIRM,2024-03-31,Q,47.12
MIR,2024-03-31,Q,227.37
MGEE,2024-03-31,Q,36.18
PRK,2024-03-31,Q,16.12
MEG,2024-03-31,Q,30.63
PRKR,2024-03-31,Q,88.53
PRKS,2024-03-31,Q,63.22
PRLB,2024-03-31,Q,25.56
PRGO,2024-03-31,Q,135.52
MELI,2024-03-31,Q,50.7
PRIM,2024-03-31,Q,53.62
MDU,2024-03-31,Q,203.89
PRO,2024-03-31,Q,46.97
PRMB,2024-03-31,Q,159.71
MEC,2024-03-31,Q,20.36
PRM,2024-03-31,Q,157.26
MDXG,2024-03-31,Q,147.6
PR,2024-03-31,Q,769.87
MFIN,2024-03-31,Q,23.38
MFIC,2024-03-31,Q,65.25
PRCH,2024-03-31,Q,97.9
PRCT,2024-03-31,Q,51.42
PRA,2024-03-31,Q,50.97
PRAA,2024-03-31,Q,39.35
MGAM,2024-03-31,Q,21.24
MG,2024-03-31,Q,30.64
PRG,2024-03-31,Q,43.17
MESA,2024-03-31,Q,40.94
MERC,2024-03-31,Q,66.85
MESO,2024-03-31,Q,114.18
MFA,2024-03-31,Q,102.08
METC,2024-03-31,Q,53.09
META,2024-03-31,Q,2536.53
MET,2024-03-31,Q,713.12
NABL,2024-03-31,Q,184.76
PHAT,2024-03-31,Q,58.52
NWSA,2024-03-31,Q,570.45
PACB,2024-03-31,Q,272.34
NWS,2024-03-31,Q,570.45
NWPX,2024-03-31,Q,9.92
NWN,2024-03-31,Q,38.03
NXPI,2024-03-31,Q,255.68
NXGL,2024-03-31,Q,6.23
PAA,2024-03-31,Q,701.07
NWL,2024-03-31,Q,415.2
PACK,2024-03-31,Q,82.99
NVT,2024-03-31,Q,166.02
NVST,2024-03-31,Q,171.86
NWFL,2024-03-31,Q,8.11
NWE,2024-03-31,Q,61.29
PACS,2024-03-31,Q,150.15
NWBO,2024-03-31,Q,1205.67
NWBI,2024-03-31,Q,127.11
NXRT,2024-03-31,Q,25.77
OZK,2024-03-31,Q,113.43
NXST,2024-03-31,Q,32.94
NXT,2024-03-31,Q,144.63
OVV,2024-03-31,Q,266.98
OB,2024-03-31,Q,49.09
OBK,2024-03-31,Q,31.01
OVBC,2024-03-31,Q,4.79
OBDE,2024-03-31,Q,123.13
OBDC,2024-03-31,Q,389.73
OVID,2024-03-31,Q,70.81
OWL,2024-03-31,Q,1428.8
PAG,2024-03-31,Q,66.88
O,2024-03-31,Q,861.15
NXU,2024-03-31,Q,12.18
OXY,2024-03-31,Q,886.47
OZ,2024-03-31,Q,3.73
OWLT,2024-03-31,Q,8.96
NYMT,2024-03-31,Q,91.23
PAGP,2024-03-31,Q,197.25
NTRA,2024-03-31,Q,122.24
PATK,2024-03-31,Q,22.4
NTST,2024-03-31,Q,73.37
PAVM,2024-03-31,Q,9.43
NTRS,2024-03-31,Q,204.59
NTCT,2024-03-31,Q,71.04
NTBLQ,2024-03-31,Q,9.02
PBH,2024-03-31,Q,49.65
PBHC,2024-03-31,Q,4.72
NSYS,2024-03-31,Q,2.74
PBI,2024-03-31,Q,178.88
PBF,2024-03-31,Q,118.56
PBBK,2024-03-31,Q,2.63
NTWK,2024-03-31,Q,11.4
NVFY,2024-03-31,Q,2.32
PAMT,2024-03-31,Q,22.03
NVEE,2024-03-31,Q,64.55
PALI,2024-03-31,Q,0.85
NVRO,2024-03-31,Q,36.68
NVRI,2024-03-31,Q,79.83
NVR,2024-03-31,Q,3.17
PAHC,2024-03-31,Q,40.5
PANL,2024-03-31,Q,46.72
NVCR,2024-03-31,Q,107.61
NUKK,2024-03-31,Q,1.26
PARR,2024-03-31,Q,59.34
NUE,2024-03-31,Q,239.76
NUS,2024-03-31,Q,49.7
NVAX,2024-03-31,Q,140.4
PAR,2024-03-31,Q,33.98
PARA,2024-03-31,Q,666.48
PARAA,2024-03-31,Q,652.48
NUTX,2024-03-31,Q,4.96
OUT,2024-03-31,Q,165.88
ONB,2024-03-31,Q,293.38
ON,2024-03-31,Q,430.23
ONCO,2024-03-31,Q,0.56
ORI,2024-03-31,Q,271.83
ORGN,2024-03-31,Q,146.51
ONDS,2024-03-31,Q,65.6
ORGO,2024-03-31,Q,131.96
ORGS,2024-03-31,Q,3.44
OMER,2024-03-31,Q,57.94
OMC,2024-03-31,Q,195.83
OM,2024-03-31,Q,51.7
ORRF,2024-03-31,Q,10.7
OMEX,2024-03-31,Q,20.13
OMF,2024-03-31,Q,119.81
ORLY,2024-03-31,Q,58.89
OMIC,2024-03-31,Q,2.47
ORMP,2024-03-31,Q,40.52
OMI,2024-03-31,Q,76.5
ORN,2024-03-31,Q,32.86
OMGA,2024-03-31,Q,55.15
ONEW,2024-03-31,Q,16.02
OPFI,2024-03-31,Q,110.92
OPTX,2024-03-31,Q,36.69
OPEN,2024-03-31,Q,691.58
OPCH,2024-03-31,Q,173.82
OPY,2024-03-31,Q,10.33
OPAL,2024-03-31,Q,172.48
OPBK,2024-03-31,Q,14.96
OPGN,2024-03-31,Q,1.26
OPHC,2024-03-31,Q,9.63
OPI,2024-03-31,Q,48.76
OPRX,2024-03-31,Q,18.18
OPRT,2024-03-31,Q,35.59
OPOF,2024-03-31,Q,5.02
OPK,2024-03-31,Q,696.99
OLPX,2024-03-31,Q,661.76
ORA,2024-03-31,Q,60.4
ORC,2024-03-31,Q,52.97
ONL,2024-03-31,Q,55.84
ONIT,2024-03-31,Q,7.76
ONFO,2024-03-31,Q,5.11
ONTF,2024-03-31,Q,41.83
ORBT,2024-03-31,Q,3.54
OLP,2024-03-31,Q,21.25
OSW,2024-03-31,Q,100.38
ODFL,2024-03-31,Q,217.6
OTEX,2024-03-31,Q,272.87
OCUL,2024-03-31,Q,154.73
OCTO,2024-03-31,Q,1.71
OTIS,2024-03-31,Q,404.32
OCSL,2024-03-31,Q,81.4
ODP,2024-03-31,Q,36.62
OSUR,2024-03-31,Q,76.51
