ticker,per_end_date,per_type,mkt_val
TXO,2024-09-30,Q,759.82
TXT,2024-09-30,Q,16432.62
IRBT,2024-09-30,Q,262.71
UAVS,2024-09-30,Q,1.63
AVAH,2024-09-30,Q,1004.77
AVA,2024-09-30,Q,3049.77
UBCP,2024-09-30,Q,78.14
UBER,2024-09-30,Q,157906.45
UBFO,2024-09-30,Q,150.88
LMT,2024-09-30,Q,138561.34
U,2024-09-30,Q,8976.92
UA,2024-09-30,Q,3612.61
UAA,2024-09-30,Q,3850.28
IQV,2024-09-30,Q,43010.05
AVD,2024-09-30,Q,152.83
IR,2024-09-30,Q,39606.01
LNC,2024-09-30,Q,5362.91
AVB,2024-09-30,Q,32034.33
UAMY,2024-09-30,Q,82.74
AVAV,2024-09-30,Q,5655.31
UAN,2024-09-30,Q,1149.06
UAL,2024-09-30,Q,18765.66
AWX,2024-09-30,Q,9.94
AVNW,2024-09-30,Q,274.19
LNW,2024-09-30,Q,8049.94
AVY,2024-09-30,Q,17737.27
TWI,2024-09-30,Q,513.32
TWIN,2024-09-30,Q,176.16
LNTH,2024-09-30,Q,7620.01
AWR,2024-09-30,Q,3119.81
TVTX,2024-09-30,Q,1070.12
AWK,2024-09-30,Q,28501.28
AWIN,2024-09-30,Q,0.12
AWI,2024-09-30,Q,5728.79
LNZA,2024-09-30,Q,377.73
AWH,2024-09-30,Q,13.01
LNN,2024-09-30,Q,1351.91
AVPT,2024-09-30,Q,2197.75
AVO,2024-09-30,Q,909.07
LNKB,2024-09-30,Q,239.5
IPW,2024-09-30,Q,56.88
LNT,2024-09-30,Q,15566.96
TWLO,2024-09-30,Q,10474.32
IPSC,2024-09-30,Q,144.86
AVTR,2024-09-30,Q,17607.48
TWO,2024-09-30,Q,1438.66
AVT,2024-09-30,Q,4745.58
VMC,2024-09-30,Q,33072.1
APA,2024-09-30,Q,9047.87
AP,2024-09-30,Q,40.19
VMD,2024-09-30,Q,284.59
AOSL,2024-09-30,Q,1076.98
AOS,2024-09-30,Q,13024.94
VMI,2024-09-30,Q,5809.28
APAM,2024-09-30,Q,3481.71
J,2024-09-30,Q,16264.11
APD,2024-09-30,Q,66191.91
VLO,2024-09-30,Q,43260.98
APCX,2024-09-30,Q,16.25
JACK,2024-09-30,Q,890.12
VLY,2024-09-30,Q,4613.55
VLTO,2024-09-30,Q,27663.85
VNO,2024-09-30,Q,7505.05
VNOM,2024-09-30,Q,7978.99
LEU,2024-09-30,Q,892.96
VNT,2024-09-30,Q,5067.75
JAMF,2024-09-30,Q,2214.58
LESL,2024-09-30,Q,584.32
AORT,2024-09-30,Q,1115.2
JAGX,2024-09-30,Q,12.48
AON,2024-09-30,Q,74825.96
AOMR,2024-09-30,Q,243.26
VNCE,2024-09-30,Q,23.32
LEVI,2024-09-30,Q,8648.66
LFCR,2024-09-30,Q,181.56
APEI,2024-09-30,Q,261.1
LFT,2024-09-30,Q,132.26
LFST,2024-09-30,Q,2678.36
VITL,2024-09-30,Q,1511.48
APLS,2024-09-30,Q,3511.74
APO,2024-09-30,Q,71140.52
APPN,2024-09-30,Q,2469.99
IVZ,2024-09-30,Q,7902.57
VIRC,2024-09-30,Q,224.96
APP,2024-09-30,Q,43636.15
LFUS,2024-09-30,Q,6582.1
APOG,2024-09-30,Q,1536.34
VIRT,2024-09-30,Q,4709.74
VIR,2024-09-30,Q,1023.43
APH,2024-09-30,Q,78557.74
VLCN,2024-09-30,Q,4.67
IZEA,2024-09-30,Q,45.24
APG,2024-09-30,Q,9073.1
VLDX,2024-09-30,Q,6.21
VLGEA,2024-09-30,Q,469.31
APLE,2024-09-30,Q,3598.84
APLD,2024-09-30,Q,1776.83
VIVK,2024-09-30,Q,45.08
APPS,2024-09-30,Q,315.52
JBLU,2024-09-30,Q,2275.51
VRTX,2024-09-30,Q,120038.17
LECO,2024-09-30,Q,10834.88
AMWD,2024-09-30,Q,1448.23
JBSS,2024-09-30,Q,1094.32
AMTX,2024-09-30,Q,108.55
JBT,2024-09-30,Q,3136.82
VRRM,2024-09-30,Q,4579.15
JBGS,2024-09-30,Q,1476.67
VRSK,2024-09-30,Q,37838.8
LEG,2024-09-30,Q,1827.34
AN,2024-09-30,Q,7093.5
VRSN,2024-09-30,Q,18255.16
JBHT,2024-09-30,Q,17376.03
AMZN,2024-09-30,Q,1955638.88
LEE,2024-09-30,Q,53.92
JBI,2024-09-30,Q,1469.21
LEDS,2024-09-30,Q,8.45
VRTS,2024-09-30,Q,1483.34
JBL,2024-09-30,Q,13522.0
VSAT,2024-09-30,Q,1525.68
AMS,2024-09-30,Q,19.4
AMRX,2024-09-30,Q,2575.4
LE,2024-09-30,Q,538.7
LDWY,2024-09-30,Q,6.31
AMRC,2024-09-30,Q,1988.15
VST,2024-09-30,Q,40725.77
AMRK,2024-09-30,Q,1023.13
LEA,2024-09-30,Q,5931.35
AMTB,2024-09-30,Q,714.33
VSCO,2024-09-30,Q,2018.1
AMT,2024-09-30,Q,108624.51
AMSC,2024-09-30,Q,931.1
VSEC,2024-09-30,Q,1524.63
VSH,2024-09-30,Q,2586.24
AMSF,2024-09-30,Q,920.68
VOYA,2024-09-30,Q,7789.15
VOXX,2024-09-30,Q,143.13
LEN.B,2024-09-30,Q,46909.08
LEN,2024-09-30,Q,50852.98
ANIP,2024-09-30,Q,1255.3
ANRO,2024-09-30,Q,308.41
ANSS,2024-09-30,Q,27844.01
VRPX,2024-09-30,Q,3.39
VRE,2024-09-30,Q,1659.22
VREX,2024-09-30,Q,487.53
VRM,2024-09-30,Q,17.06
ANDE,2024-09-30,Q,1708.19
VRME,2024-09-30,Q,14.85
LEGH,2024-09-30,Q,665.06
JAZZ,2024-09-30,Q,6879.96
VRNA,2024-09-30,Q,2337.14
VRNS,2024-09-30,Q,6354.61
VRNT,2024-09-30,Q,1570.6
ANGI,2024-09-30,Q,1286.57
ANF,2024-09-30,Q,7145.9
VRCA,2024-09-30,Q,61.87
VRDN,2024-09-30,Q,1453.5
ARRY,2024-09-30,Q,1002.71
ARQT,2024-09-30,Q,1087.09
VAPO,2024-09-30,Q,13.59
LICY,2024-09-30,Q,49.28
ARQ,2024-09-30,Q,214.34
ARTNA,2024-09-30,Q,382.79
V,2024-09-30,Q,501043.09
VABK,2024-09-30,Q,223.7
VAC,2024-09-30,Q,2575.97
VAL,2024-09-30,Q,3964.85
ARLP,2024-09-30,Q,3201.55
VBTX,2024-09-30,Q,1431.44
ITRI,2024-09-30,Q,4816.02
VC,2024-09-30,Q,2630.42
ARKO,2024-09-30,Q,812.72
AROW,2024-09-30,Q,479.56
VASO,2024-09-30,Q,33.27
ITP,2024-09-30,Q,2.62
AROC,2024-09-30,Q,3419.33
VATE,2024-09-30,Q,48.3
ARMP,2024-09-30,Q,85.75
VBFC,2024-09-30,Q,114.01
LIN,2024-09-30,Q,227060.64
ASB,2024-09-30,Q,3258.03
IT,2024-09-30,Q,39050.68
LIND,2024-09-30,Q,502.45
ASH,2024-09-30,Q,4246.91
USM,2024-09-30,Q,4699.9
LINC,2024-09-30,Q,375.81
ASGN,2024-09-30,Q,4279.26
USPH,2024-09-30,Q,1275.94
UTZ,2024-09-30,Q,2493.56
LII,2024-09-30,Q,21526.79
ARW,2024-09-30,Q,6985.58
UVE,2024-09-30,Q,626.82
ARVN,2024-09-30,Q,1692.4
UVSP,2024-09-30,Q,817.27
UVV,2024-09-30,Q,1311.43
LIFW,2024-09-30,Q,21.86
ITGR,2024-09-30,Q,4360.46
ARTW,2024-09-30,Q,9.31
ASAN,2024-09-30,Q,2644.43
UTGN,2024-09-30,Q,83.11
LILA,2024-09-30,Q,1880.55
UTL,2024-09-30,Q,979.82
UTI,2024-09-30,Q,874.98
ARIS,2024-09-30,Q,980.33
LHX,2024-09-30,Q,45116.41
AQB,2024-09-30,Q,4.72
APYX,2024-09-30,Q,42.96
VHI,2024-09-30,Q,944.2
LGF.B,2024-09-30,Q,1660.38
ARAY,2024-09-30,Q,180.49
VFC,2024-09-30,Q,7766.91
AR,2024-09-30,Q,8914.85
AQST,2024-09-30,Q,453.48
LGIH,2024-09-30,Q,2785.25
VFF,2024-09-30,Q,103.91
IVP,2024-09-30,Q,6.04
LGF.A,2024-09-30,Q,1878.72
APTV,2024-09-30,Q,19137.38
VIAV,2024-09-30,Q,1999.71
VICI,2024-09-30,Q,35114.54
IVT,2024-09-30,Q,2188.19
ITW,2024-09-30,Q,77389.27
ARES,2024-09-30,Q,48776.91
AREC,2024-09-30,Q,70.45
VECO,2024-09-30,Q,1881.28
ARE,2024-09-30,Q,20753.02
ARDX,2024-09-30,Q,1622.1
VEEE,2024-09-30,Q,5.71
LH,2024-09-30,Q,18691.7
AREB,2024-09-30,Q,6.73
ARI,2024-09-30,Q,1269.82
VCNX,2024-09-30,Q,5.87
ARHS,2024-09-30,Q,1730.49
ITT,2024-09-30,Q,12185.06
VCTR,2024-09-30,Q,3594.13
VERB,2024-09-30,Q,6.96
ARCC,2024-09-30,Q,13528.83
ARCB,2024-09-30,Q,2564.37
VERI,2024-09-30,Q,136.7
VERO,2024-09-30,Q,4.43
VERX,2024-09-30,Q,5989.13
ARCH,2024-09-30,Q,2498.55
VEL,2024-09-30,Q,649.28
VERA,2024-09-30,Q,2423.38
PGY,2024-09-30,Q,759.09
PH,2024-09-30,Q,81296.51
PHAT,2024-09-30,Q,1077.46
NABL,2024-09-30,Q,2419.82
ESCA,2024-09-30,Q,195.25
PGR,2024-09-30,Q,148618.78
ESI,2024-09-30,Q,6577.14
PGRE,2024-09-30,Q,1070.19
ESGR,2024-09-30,Q,4898.35
NAII,2024-09-30,Q,35.52
PHGE,2024-09-30,Q,18.25
ESAB,2024-09-30,Q,6426.24
PHR,2024-09-30,Q,1316.65
PHUN,2024-09-30,Q,38.78
PHM,2024-09-30,Q,29435.44
ES,2024-09-30,Q,24320.03
PHIN,2024-09-30,Q,1935.94
ERNA,2024-09-30,Q,5.68
PFIS,2024-09-30,Q,467.67
NAPA,2024-09-30,Q,855.03
PFLT,2024-09-30,Q,849.48
PFMT,2024-09-30,Q,288.69
ET,2024-09-30,Q,54926.85
GSBD,2024-09-30,Q,1608.23
PFS,2024-09-30,Q,2421.8
ESTC,2024-09-30,Q,7887.15
GSBC,2024-09-30,Q,669.25
ETD,2024-09-30,Q,810.96
PFIE,2024-09-30,Q,78.67
GS,2024-09-30,Q,156355.52
PFE,2024-09-30,Q,163994.17
ETR,2024-09-30,Q,28142.28
NASB,2024-09-30,Q,267.36
GSAT,2024-09-30,Q,2356.0
ETON,2024-09-30,Q,155.02
PFGC,2024-09-30,Q,12213.6
ETNB,2024-09-30,Q,728.04
ETN,2024-09-30,Q,130985.09
PFG,2024-09-30,Q,19647.55
ESTA,2024-09-30,Q,1209.12
PFSI,2024-09-30,Q,5834.2
GSHD,2024-09-30,Q,3313.81
ESSA,2024-09-30,Q,194.73
ESS,2024-09-30,Q,18985.9
NANX,2024-09-30,Q,89.05
PFX,2024-09-30,Q,96.15
ESRT,2024-09-30,Q,1844.92
PG,2024-09-30,Q,407893.22
PGC,2024-09-30,Q,484.55
ESPR,2024-09-30,Q,323.77
PHX,2024-09-30,Q,126.74
GTES,2024-09-30,Q,4470.3
PLAY,2024-09-30,Q,1338.21
MYFW,2024-09-30,Q,193.21
EPAM,2024-09-30,Q,11331.85
EPAC,2024-09-30,Q,2270.2
PLCE,2024-09-30,Q,196.88
GTHP,2024-09-30,Q,10.68
PLD,2024-09-30,Q,116957.38
MYE,2024-09-30,Q,514.41
EOSE,2024-09-30,Q,643.62
PLBY,2024-09-30,Q,56.04
GTE,2024-09-30,Q,192.8
GTEC,2024-09-30,Q,33.58
PLAB,2024-09-30,Q,1568.64
MYGN,2024-09-30,Q,2487.57
EPD,2024-09-30,Q,63177.48
PLAG,2024-09-30,Q,11.22
ENVX,2024-09-30,Q,1662.31
PLNT,2024-09-30,Q,6917.27
PLOW,2024-09-30,Q,636.93
PLPC,2024-09-30,Q,627.28
ENVA,2024-09-30,Q,2195.81
ENV,2024-09-30,Q,3459.42
ENZ,2024-09-30,Q,58.51
EOLS,2024-09-30,Q,1022.13
EOG,2024-09-30,Q,69897.95
GTIM,2024-09-30,Q,29.25
PLMJ,2024-09-30,Q,111.1
PLMR,2024-09-30,Q,2367.78
PINC,2024-09-30,Q,2003.76
PINE,2024-09-30,Q,259.77
EQH,2024-09-30,Q,13320.0
MYRG,2024-09-30,Q,1648.14
EQIX,2024-09-30,Q,85645.8
PIK,2024-09-30,Q,4.2
EQR,2024-09-30,Q,28230.46
EQT,2024-09-30,Q,16180.22
PII,2024-09-30,Q,4642.32
EQS,2024-09-30,Q,18.48
PIII,2024-09-30,Q,138.19
MYSZ,2024-09-30,Q,1.79
EPR,2024-09-30,Q,3713.87
PKG,2024-09-30,Q,19345.46
EPM,2024-09-30,Q,178.45
PKOH,2024-09-30,Q,404.59
PKST,2024-09-30,Q,495.8
EQBK,2024-09-30,Q,623.96
GT,2024-09-30,Q,2519.48
PK,2024-09-30,Q,2910.3
EPRT,2024-09-30,Q,5987.58
PKBK,2024-09-30,Q,250.33
PLRX,2024-09-30,Q,681.58
ETSY,2024-09-30,Q,6372.19
F,2024-09-30,Q,41978.64
PCG,2024-09-30,Q,51702.6
EZPW,2024-09-30,Q,613.63
NBTB,2024-09-30,Q,2086.39
PCH,2024-09-30,Q,3555.03
EZFL,2024-09-30,Q,6.47
FA,2024-09-30,Q,2886.34
NBY,2024-09-30,Q,3.37
FANG,2024-09-30,Q,50813.61
PBYI,2024-09-30,Q,125.07
GRC,2024-09-30,Q,1021.56
FALC,2024-09-30,Q,8.93
FAF,2024-09-30,Q,6799.29
PCAR,2024-09-30,Q,51737.98
NC,2024-09-30,Q,208.46
PCB,2024-09-30,Q,267.83
FACO,2024-09-30,Q,123.61
NBR,2024-09-30,Q,615.6
EXR,2024-09-30,Q,38187.43
PCRX,2024-09-30,Q,694.21
EXPE,2024-09-30,Q,19269.16
EXP,2024-09-30,Q,9648.76
EXTR,2024-09-30,Q,1985.99
PCLB,2024-09-30,Q,24.07
GREE,2024-09-30,Q,19.31
PCOR,2024-09-30,Q,9175.54
EYEN,2024-09-30,Q,33.09
EYE,2024-09-30,Q,857.91
FBNC,2024-09-30,Q,1716.79
NCMI,2024-09-30,Q,680.84
PBBK,2024-09-30,Q,39.41
FBMS,2024-09-30,Q,1002.63
PBF,2024-09-30,Q,3625.78
PBFS,2024-09-30,Q,285.84
NCL,2024-09-30,Q,4.36
FBK,2024-09-30,Q,2205.13
NCLH,2024-09-30,Q,9018.29
PAVM,2024-09-30,Q,12.8
NCNO,2024-09-30,Q,3650.52
FBRT,2024-09-30,Q,1068.69
GPUS,2024-09-30,Q,8.92
FBP,2024-09-30,Q,3469.04
PAYX,2024-09-30,Q,48294.71
FBIZ,2024-09-30,Q,378.17
PBH,2024-09-30,Q,3573.09
PBPB,2024-09-30,Q,249.74
FAT,2024-09-30,Q,77.91
FAST,2024-09-30,Q,40915.55
FARO,2024-09-30,Q,373.16
GRBK,2024-09-30,Q,3716.49
FARM,2024-09-30,Q,42.11
NCDL,2024-09-30,Q,954.99
FBIO,2024-09-30,Q,32.97
PBHC,2024-09-30,Q,74.71
FBIN,2024-09-30,Q,11111.36
PBI,2024-09-30,Q,1279.91
PBIO,2024-09-30,Q,0.93
PBLA,2024-09-30,Q,1.24
PCT,2024-09-30,Q,1567.13
PENN,2024-09-30,Q,2877.96
EVEX,2024-09-30,Q,940.07
GRPN,2024-09-30,Q,388.68
PEP,2024-09-30,Q,233306.73
NAVI,2024-09-30,Q,1673.8
GROM,2024-09-30,Q,0.3
PEG,2024-09-30,Q,44441.0
PENG,2024-09-30,Q,1116.42
GROV,2024-09-30,Q,52.6
GROW,2024-09-30,Q,35.3
EVH,2024-09-30,Q,3288.69
PEN,2024-09-30,Q,7457.46
EVI,2024-09-30,Q,246.18
EVCM,2024-09-30,Q,1908.86
PEV,2024-09-30,Q,13.98
NATH,2024-09-30,Q,330.45
ETWO,2024-09-30,Q,1511.17
PFBX,2024-09-30,Q,81.58
EVC,2024-09-30,Q,186.27
EVBN,2024-09-30,Q,215.34
PESI,2024-09-30,Q,193.87
PET,2024-09-30,Q,41.97
NATL,2024-09-30,Q,2063.34
GRTSQ,2024-09-30,Q,68.49
PETV,2024-09-30,Q,9.58
PFC,2024-09-30,Q,841.55
EXC,2024-09-30,Q,40746.0
EXAS,2024-09-30,Q,12586.52
PDCO,2024-09-30,Q,1925.09
NBHC,2024-09-30,Q,1596.34
PDEX,2024-09-30,Q,99.19
EWCZ,2024-09-30,Q,407.86
PD,2024-09-30,Q,1726.23
EXLS,2024-09-30,Q,6137.67
EXFY,2024-09-30,Q,150.61
EXE,2024-09-30,Q,10797.38
PCYO,2024-09-30,Q,259.29
EWBC,2024-09-30,Q,11468.19
PDYN,2024-09-30,Q,47.97
GRND,2024-09-30,Q,2099.59
EVRI,2024-09-30,Q,1130.75
EVRG,2024-09-30,Q,14259.72
GRNQ,2024-09-30,Q,7.35
PEB,2024-09-30,Q,1594.26
PEBK,2024-09-30,Q,138.57
GRNT,2024-09-30,Q,776.62
PEBO,2024-09-30,Q,1068.45
PECO,2024-09-30,Q,4623.25
EVR,2024-09-30,Q,9711.94
PDSB,2024-09-30,Q,140.65
EW,2024-09-30,Q,39752.38
PDLB,2024-09-30,Q,278.36
PDM,2024-09-30,Q,1252.4
EVTV,2024-09-30,Q,29.92
NBBK,2024-09-30,Q,792.62
EVTC,2024-09-30,Q,2168.24
HALO,2024-09-30,Q,7251.06
PRU,2024-09-30,Q,43111.6
MTN,2024-09-30,Q,6533.34
HAIN,2024-09-30,Q,775.36
PRTH,2024-09-30,Q,524.76
HAL,2024-09-30,Q,25646.17
EDSA,2024-09-30,Q,14.45
PRTS,2024-09-30,Q,52.02
EDR,2024-09-30,Q,19545.64
ECPG,2024-09-30,Q,1119.87
MTG,2024-09-30,Q,6636.38
PSEC,2024-09-30,Q,2316.15
MTH,2024-09-30,Q,7419.35
EDBL,2024-09-30,Q,0.15
ED,2024-09-30,Q,36044.3
PSA,2024-09-30,Q,63683.96
ECVT,2024-09-30,Q,797.79
EDUC,2024-09-30,Q,20.08
PRMB,2024-09-30,Q,4047.9
EGBN,2024-09-30,Q,681.4
EGAN,2024-09-30,Q,145.46
EG,2024-09-30,Q,16871.59
EFX,2024-09-30,Q,36424.54
MTRN,2024-09-30,Q,2321.24
EFTR,2024-09-30,Q,0.17
EFSH,2024-09-30,Q,1.25
EFSC,2024-09-30,Q,1915.45
PRO,2024-09-30,Q,876.11
H,2024-09-30,Q,15268.66
PRK,2024-09-30,Q,2713.15
PRKR,2024-09-30,Q,43.84
PRKS,2024-09-30,Q,2932.35
PRLB,2024-09-30,Q,738.59
MTSI,2024-09-30,Q,8031.99
EGHT,2024-09-30,Q,261.79
PRM,2024-09-30,Q,1953.22
EFOI,2024-09-30,Q,6.26
HAE,2024-09-30,Q,4113.67
EEFT,2024-09-30,Q,4456.84
HAFC,2024-09-30,Q,562.99
EE,2024-09-30,Q,2356.67
PRST,2024-09-30,Q,0.27
MTNB,2024-09-30,Q,17.76
PRSO,2024-09-30,Q,3.94
PROK,2024-09-30,Q,556.18
PROV,2024-09-30,Q,97.14
EFC,2024-09-30,Q,1120.53
PRPH,2024-09-30,Q,46.17
EEX,2024-09-30,Q,1012.89
PRPL,2024-09-30,Q,106.49
PRPO,2024-09-30,Q,9.93
DZSI,2024-09-30,Q,23.96
PTLO,2024-09-30,Q,982.98
MSTR,2024-09-30,Q,29905.31
PTMN,2024-09-30,Q,171.48
PTN,2024-09-30,Q,17.48
HBI,2024-09-30,Q,2584.88
DYNT,2024-09-30,Q,0.9
PTON,2024-09-30,Q,1761.64
PTEN,2024-09-30,Q,2983.17
EAF,2024-09-30,Q,339.46
EA,2024-09-30,Q,37896.84
HBCP,2024-09-30,Q,359.73
HBIO,2024-09-30,Q,117.31
PTVE,2024-09-30,Q,2063.22
DXPE,2024-09-30,Q,842.49
HBNC,2024-09-30,Q,679.72
DXCM,2024-09-30,Q,26185.52
PUBM,2024-09-30,Q,737.32
DXC,2024-09-30,Q,3751.88
DXYN,2024-09-30,Q,10.77
PTPI,2024-09-30,Q,3.57
MSS,2024-09-30,Q,29.14
DYAI,2024-09-30,Q,30.66
DY,2024-09-30,Q,5736.43
MTDR,2024-09-30,Q,6166.27
EBTC,2024-09-30,Q,397.08
PSQH,2024-09-30,Q,77.22
MTD,2024-09-30,Q,31822.46
EBS,2024-09-30,Q,441.77
ECBK,2024-09-30,Q,131.57
PSNL,2024-09-30,Q,285.54
MTEX,2024-09-30,Q,14.61
ECL,2024-09-30,Q,72650.99
HAS,2024-09-30,Q,10088.74
ECIA,2024-09-30,Q,4.28
HASI,2024-09-30,Q,4014.16
PSMT,2024-09-30,Q,2816.43
ECDA,2024-09-30,Q,41.23
PSN,2024-09-30,Q,11009.77
ECC,2024-09-30,Q,758.71
PSIX,2024-09-30,Q,472.64
EB,2024-09-30,Q,262.36
PSX,2024-09-30,Q,54287.43
HAYW,2024-09-30,Q,3304.61
EAT,2024-09-30,Q,3400.08
PTC,2024-09-30,Q,21703.63
PTCT,2024-09-30,Q,2853.89
HBAN,2024-09-30,Q,21356.33
MTB,2024-09-30,Q,29720.11
EBAY,2024-09-30,Q,31187.69
PSTG,2024-09-30,Q,16463.24
EBMT,2024-09-30,Q,126.58
PSTL,2024-09-30,Q,337.21
PSTV,2024-09-30,Q,8.61
PSTX,2024-09-30,Q,277.8
MTCH,2024-09-30,Q,9758.75
EBET,2024-09-30,Q,0.5
EBC,2024-09-30,Q,3534.48
GTY,2024-09-30,Q,1750.1
EMR,2024-09-30,Q,62636.2
PNNT,2024-09-30,Q,456.42
MWA,2024-09-30,Q,3380.77
EMN,2024-09-30,Q,13082.52
EMMA,2024-09-30,Q,1.9
MVST,2024-09-30,Q,79.06
PNR,2024-09-30,Q,16157.96
EML,2024-09-30,Q,202.11
PNBK,2024-09-30,Q,7.55
PNC,2024-09-30,Q,73477.18
PNFP,2024-09-30,Q,7566.8
GTX,2024-09-30,Q,1746.94
EMKR,2024-09-30,Q,20.04
PNW,2024-09-30,Q,10064.84
GUTS,2024-09-30,Q,121.26
POCI,2024-09-30,Q,35.43
PODD,2024-09-30,Q,16319.38
EMBC,2024-09-30,Q,813.6
GURE,2024-09-30,Q,10.3
PNST,2024-09-30,Q,30.74
EME,2024-09-30,Q,20087.39
PNTG,2024-09-30,Q,1082.01
ENSC,2024-09-30,Q,2.12
GTN.A,2024-09-30,Q,693.68
ENS,2024-09-30,Q,4106.98
ENR,2024-09-30,Q,2280.25
PLXS,2024-09-30,Q,3722.09
PLYA,2024-09-30,Q,1032.15
PLYM,2024-09-30,Q,1025.96
ENOV,2024-09-30,Q,2404.36
PM,2024-09-30,Q,188756.78
ENPH,2024-09-30,Q,15269.75
PLUS,2024-09-30,Q,2642.0
PLUR,2024-09-30,Q,33.09
GTLS,2024-09-30,Q,5313.93
ENTG,2024-09-30,Q,16989.6
ENSG,2024-09-30,Q,8240.27
PLTK,2024-09-30,Q,2946.07
ENSV,2024-09-30,Q,5.96
PLUG,2024-09-30,Q,1987.98
MXL,2024-09-30,Q,1221.56
GTN,2024-09-30,Q,534.22
ENG,2024-09-30,Q,6.55
PMT,2024-09-30,Q,1238.64
PMTS,2024-09-30,Q,310.52
PMD,2024-09-30,Q,13.62
ENLC,2024-09-30,Q,6695.63
MX,2024-09-30,Q,174.93
POLA,2024-09-30,Q,8.37
EKSO,2024-09-30,Q,25.52
PRCH,2024-09-30,Q,182.32
GWRS,2024-09-30,Q,304.9
GWW,2024-09-30,Q,50590.22
MTX,2024-09-30,Q,2462.77
PRCT,2024-09-30,Q,4180.92
EIX,2024-09-30,Q,33716.91
MTZ,2024-09-30,Q,9753.82
PPSI,2024-09-30,Q,51.2
MUEL,2024-09-30,Q,151.07
EL,2024-09-30,Q,35760.72
ELAN,2024-09-30,Q,7261.63
MU,2024-09-30,Q,114987.7
PR,2024-09-30,Q,10922.53
ELAB,2024-09-30,Q,1.73
PRA,2024-09-30,Q,769.39
ELA,2024-09-30,Q,142.89
PRAA,2024-09-30,Q,881.37
EGY,2024-09-30,Q,595.49
PRG,2024-09-30,Q,2014.44
EGP,2024-09-30,Q,9248.64
PRGO,2024-09-30,Q,3578.18
PRGS,2024-09-30,Q,2890.51
PRIM,2024-09-30,Q,3117.31
GXO,2024-09-30,Q,6220.62
EHTH,2024-09-30,Q,119.97
MTW,2024-09-30,Q,337.82
EHC,2024-09-30,Q,9724.43
EHAB,2024-09-30,Q,397.24
GVA,2024-09-30,Q,3465.53
ELEV,2024-09-30,Q,35.46
ELTP,2024-09-30,Q,414.49
MUX,2024-09-30,Q,474.98
POST,2024-09-30,Q,6762.99
ELS,2024-09-30,Q,13629.45
POOL,2024-09-30,Q,14339.32
ELV,2024-09-30,Q,120599.87
MVBF,2024-09-30,Q,250.29
ELUT,2024-09-30,Q,129.77
POR,2024-09-30,Q,5051.32
ELME,2024-09-30,Q,1548.11
PPIH,2024-09-30,Q,103.55
PPL,2024-09-30,Q,24405.54
ELF,2024-09-30,Q,6148.01
PPBI,2024-09-30,Q,2426.45
MUSA,2024-09-30,Q,10099.99
PPC,2024-09-30,Q,10919.52
MUR,2024-09-30,Q,4920.75
PPG,2024-09-30,Q,30730.72
FBYD,2024-09-30,Q,1237.89
NWL,2024-09-30,Q,3194.88
FTNT,2024-09-30,Q,59318.61
NWN,2024-09-30,Q,1578.52
FTK,2024-09-30,Q,148.46
NWPX,2024-09-30,Q,447.63
FTI,2024-09-30,Q,11158.64
NWS,2024-09-30,Q,15891.95
FTHM,2024-09-30,Q,54.41
NWSA,2024-09-30,Q,15141.41
NJR,2024-09-30,Q,4680.71
NKE,2024-09-30,Q,132543.34
NWBI,2024-09-30,Q,1702.79
FTV,2024-09-30,Q,27384.71
NWBO,2024-09-30,Q,414.0
NWE,2024-09-30,Q,3508.4
NWFL,2024-09-30,Q,222.99
FTRE,2024-09-30,Q,1792.0
NXPI,2024-09-30,Q,61138.45
NXRT,2024-09-30,Q,1118.01
NXST,2024-09-30,Q,5333.89
NXT,2024-09-30,Q,5447.62
NX,2024-09-30,Q,1311.24
FTEL,2024-09-30,Q,180.37
FTDR,2024-09-30,Q,3672.41
NXGL,2024-09-30,Q,16.32
NKGN,2024-09-30,Q,13.37
FWRD,2024-09-30,Q,980.58
NVEE,2024-09-30,Q,1521.91
NVFY,2024-09-30,Q,4.72
NLOP,2024-09-30,Q,452.72
NVAX,2024-09-30,Q,2021.98
FYBR,2024-09-30,Q,8847.27
NVCR,2024-09-30,Q,1691.19
FWRG,2024-09-30,Q,942.47
NVDA,2024-09-30,Q,2978923.25
NVT,2024-09-30,Q,11678.27
FUNC,2024-09-30,Q,192.93
FUN,2024-09-30,Q,4042.14
FULT,2024-09-30,Q,3297.95
NVST,2024-09-30,Q,3400.63
FUL,2024-09-30,Q,4336.3
NKLA,2024-09-30,Q,278.77
GLDD,2024-09-30,Q,707.5
FVCB,2024-09-30,Q,237.33
NL,2024-09-30,Q,362.94
NVOS,2024-09-30,Q,5.35
NVR,2024-09-30,Q,30196.73
NVRI,2024-09-30,Q,828.6
NVRO,2024-09-30,Q,208.41
FUSB,2024-09-30,Q,63.48
FSTR,2024-09-30,Q,223.72
OCFC,2024-09-30,Q,1087.22
FRPT,2024-09-30,Q,6631.37
OCGN,2024-09-30,Q,285.61
OCC,2024-09-30,Q,22.03
FRZA,2024-09-30,Q,5.03
OC,2024-09-30,Q,15348.12
FRT,2024-09-30,Q,9537.06
FRST,2024-09-30,Q,301.12
OCUL,2024-09-30,Q,1356.52
NHC,2024-09-30,Q,1939.93
ODC,2024-09-30,Q,502.94
GM,2024-09-30,Q,49305.88
